groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1_x	log2fold_fio1_Col_0_x	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Cai_Col.0_1.bam	countData.Cai_Col.0_2.bam	countData.Cai_Col.0_3.bam	countData.Cai_fio1_1.bam	countData.Cai_fio1_2.bam	countData.Cai_fio1_3.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1_y	log2fold_fio1_Col_0_y	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Parker_fio1.1_2.bam	countData.Parker_fio1.5_1.bam	countData.Parker_fio1.5_2.bam	transcripts_y
AT4G24730	E002	501.295686354884	0.0029221839023035	42.5070926756147	7.04263760855273e-11	2.94620204915831e-08	36.3481777502563	32.9321584081403	-0.302701262843321	4	12752528	12753643	1116	-	339	458	522	567	686	506	"c(""AT4G24730.1"", ""AT4G24730.2"")"	AT4G24730:E002	AT4G24730	E002	523.440911477657	0.0095466955044187	13.8908770116653	0.0001937365817189	0.0340237926002689	33.2101752423784	30.1323407690365	-0.326814692173413	4	12752528	12753643	1116	-	381	423	606	531	585	653	"c(""AT4G24730.1"", ""AT4G24730.2"")"
AT4G24730	E003	58.5693972607355	0.0036040089672469	93.5432449558922	3.9742169606762196e-22	4.42146036212043e-19	7.60959722254944	14.3208924656761	1.83573526549404	4	12753644	12754010	367	-	20	16	18	101	118	98	AT4G24730.1	AT4G24730:E003	AT4G24730	E003	45.9293362126819	0.0150238586872814	42.5722054884954	6.812051969574359e-11	8.08425428134668e-08	5.12160522624656	10.837253456185	2.18494593126756	4	12753644	12754010	367	-	4	12	59	49	71	94	AT4G24730.1
AT4G24740	E005	124.639620715673	0.003792878309872	84.3017713466935	4.24734472267997e-20	4.15347028836341e-17	13.3565543815537	21.3534621651156	1.37506892865172	4	12755049	12755141	93	-	34	85	87	205	202	179	"c(""AT4G24740.5"", ""AT4G24740.3"")"	AT4G24740:E005	AT4G24740	E005	169.639352844407	0.0021721157183427	119.020081821672	1.03674579283981e-27	8.12041509699712e-24	13.0497973537293	21.7781829760201	1.55135610769346	4	12755049	12755141	93	-	81	56	207	244	215	231	"c(""AT4G24740.5"", ""AT4G24740.3"")"
AT4G26530+AT4G26520+AT4G26510	E001	116.261249648977	0.0029029468925636	28.9332461358193	7.49159788888501e-08	1.87021955102523e-05	15.8135894947103	18.288462853358	0.425993116809476	4	13381687	13383924	2238	+	104	116	125	124	132	99	"c(""AT4G26510.3"", ""AT4G26510.2"")"	AT4G26530+AT4G26520+AT4G26510:E001	AT4G26530+AT4G26520+AT4G26510	E001	1254.68427172638	0.0012416007752271	112.802237244526	2.38406656346524e-26	1.55611998041649e-22	50.7233520056284	43.056141145552	-0.636999818705307	4	13381687	13383924	2238	+	1344	1536	1132	1167	1061	1311	"c(""AT4G26510.3"", ""AT4G26510.2"")"
AT4G26630	E013	34.9470514502528	0.0313666589146968	81.4421285431378	1.80469576852052e-19	1.66912615265636e-16	12.7024901353417	3.10818341199575	-4.07356330342077	4	13435596	13435651	56	-	53	67	65	0	9	3	AT4G26630.2	AT4G26630:E013	AT4G26630	E013	7.44751956138316	0.0411136101816017	38.3154584162587	6.01839987844686e-10	6.04355370357986e-07	6.80764212344988	1.56099149717915	-4.26012863842157	4	13435596	13435651	56	-	18	21	0	1	3	0	AT4G26630.2
AT4G26965	E003	55.6533217456312	0.004833656636859	67.4299415386848	2.18308269124391e-16	1.60367792146736e-13	9.09106697799385	15.3601630348574	1.52508473813289	4	13539829	13539832	4	+	32	60	44	77	72	59	AT4G26965.2	AT4G26965:E003	AT4G26965	E003	51.9577978721699	0.0099819424770528	49.3040818233189	2.19205899912217e-12	3.4339042633048503e-09	8.1873788129061	14.4700339692174	1.67788702124194	4	13539829	13539832	4	+	50	39	63	43	55	65	AT4G26965.2
AT4G28240+AT4G28230	E001	513.559013478689	0.003467170415248	109.990014796331	9.84855827415893e-26	1.3872010567262598e-22	31.3389342505575	39.1797661937843	0.686170251596986	4	13995779	13997291	1513	-	346	520	583	558	652	492	AT4G28230.1	AT4G28240+AT4G28230:E001	AT4G28240+AT4G28230	E001	393.642181930221	0.0072306231312102	15.8770966525275	6.75917633377867e-05	0.014976499166041	26.8450361290902	30.2188899343658	0.387480694281237	4	13995779	13997291	1513	-	364	333	355	348	471	532	AT4G28230.1
AT4G28240+AT4G28230	E003	988.216910466985	0.0033944199112825	108.116075519755	2.53489164803902e-25	3.47483852431634e-22	49.6597315850269	41.8387335939644	-0.548185468649084	4	13997308	13998347	1040	-	911	1461	1573	746	644	572	AT4G28240.1	AT4G28240+AT4G28230:E003	AT4G28240+AT4G28230	E003	1724.93059967171	0.0065265300068164	16.0600066877197	6.13664677976934e-05	0.0139208687318507	54.3933275547675	50.8981123975974	-0.274271794793808	4	13997308	13998347	1040	-	1936	2169	1398	1507	1454	1959	AT4G28240.1
AT4G28706+AT4G28710	E009	412.20551628162	0.001635947050482	29.6774716975832	5.10243673367555e-08	1.31508338177234e-05	32.6076075006801	27.9147286277244	-0.469944688455984	4	14168464	14168538	75	+	438	575	625	248	272	271	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E009	AT4G28706+AT4G28710	E009	204.040057037687	0.0015510384945111	48.2738021980663	3.70671433190507e-12	5.5301353668723105e-09	24.8604531073026	19.3462943302262	-0.782304528168988	4	14168464	14168538	75	+	296	309	121	136	162	202	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E010	421.172680512009	0.0010453576400537	48.7101325292316	2.96729435885238e-12	1.4416731104892602e-09	33.20845526499	27.7777212949199	-0.540405587068486	4	14168655	14168707	53	+	437	597	673	248	291	245	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E010	AT4G28706+AT4G28710	E010	193.194994296735	0.0083659421320689	15.7753606156608	7.13253615620464e-05	0.0156095861452485	24.086773840462	18.9389931657233	-0.747158404470209	4	14168655	14168707	53	+	282	282	100	146	178	168	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E011	646.694403193837	0.0004110713151491	83.1247912108241	7.70335004820767e-20	7.34593374472871e-17	40.4296527477687	34.2980180432942	-0.509217368516419	4	14168911	14169061	151	+	672	933	996	403	433	385	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E011	AT4G28706+AT4G28710	E011	287.312786770298	0.0057015528255841	14.1342950574157	0.0001702121218974	0.0306131679902104	28.0743936323563	23.3538092480952	-0.589343091154588	4	14168911	14169061	151	+	399	394	175	225	272	255	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E013	560.409460971719	0.0007741483536875	64.4755848249871	9.77359646720183e-16	6.69884047147097e-13	37.9968609433107	31.9449462096532	-0.532642728369604	4	14169537	14169663	127	+	548	860	871	346	392	313	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E013	AT4G28706+AT4G28710	E013	210.119312907584	0.0020692393549258	35.2524314533829	2.8962028300114903e-09	2.577817987085e-06	24.9041177395707	19.8157686936914	-0.714260952141568	4	14169537	14169663	127	+	310	297	144	146	158	205	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E014	204.149799516812	0.0030643183915816	40.4161647819815	2.05236026499472e-10	7.93699928172896e-08	24.0604724203614	18.3111547026346	-0.806484457841723	4	14169762	14169764	3	+	206	363	304	112	120	101	"c(""AT4G28706.4"", ""AT4G28706.2"")"	AT4G28706+AT4G28710:E014	AT4G28706+AT4G28710	E014	59.5163597531841	0.00380455486852	23.3571231568716	1.34544344507398e-06	0.0005727348004286	14.2688941369435	10.3333037447938	-0.954731275361837	4	14169762	14169764	3	+	88	98	34	42	45	48	"c(""AT4G28706.4"", ""AT4G28706.2"")"
AT4G28706+AT4G28710	E015	624.261019340305	0.0003667187572933	111.156742439784	5.46725563490321e-26	7.77210886691379e-23	40.1154573289637	33.1057553251976	-0.592976065154961	4	14169765	14169862	98	+	641	951	967	378	408	347	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"	AT4G28706+AT4G28710:E015	AT4G28706+AT4G28710	E015	199.624244496421	0.0020321596337471	36.2865179743822	1.70338145197051e-09	1.58832209056003e-06	24.3864787467047	19.2766615355736	-0.732214882900429	4	14169765	14169862	98	+	279	301	154	132	145	184	"c(""AT4G28706.4"", ""AT4G28706.3"", ""AT4G28706.2"", ""AT4G28706.1"")"
AT4G28706+AT4G28710	E040	97.5911427997932	0.0064898742843946	11.971961458841	0.0005400706146839	0.034189319793365	14.0134582245229	17.4286461856612	0.637511685627407	4	14176655	14176786	132	+	86	90	112	116	110	76	AT4G28710.1	AT4G28706+AT4G28710:E040	AT4G28706+AT4G28710	E040	51.0514634685301	0.0041971316838313	15.5332191216451	8.10680561134684e-05	0.0172313068199282	9.2725804064797	12.1804964165713	0.802277091694087	4	14176655	14176786	132	+	36	41	46	47	68	76	AT4G28710.1
AT4G28706+AT4G28710	E052	149.699269567416	0.0011882534269543	13.6976389022374	0.0002147242737966	0.0173417242272479	17.9478370197174	20.7525152979774	0.42724694175545	4	14179559	14179729	171	+	115	183	181	150	156	124	AT4G28710.1	AT4G28706+AT4G28710:E052	AT4G28706+AT4G28710	E052	184.841711714452	0.0020193452262186	12.9849142777714	0.000314010715499	0.0478505900820618	19.0392472142292	21.5546487433135	0.382706874766204	4	14179559	14179729	171	+	168	172	168	179	218	215	AT4G28710.1
AT4G28706+AT4G28710	E059	200.199640256577	0.0024781311437848	16.1693106242078	5.79250054146404e-05	0.0061630118373594	20.5206363089527	24.1502830658685	0.482303139230824	4	14181146	14181202	57	+	155	246	228	220	215	153	AT4G28710.1	AT4G28706+AT4G28710:E059	AT4G28706+AT4G28710	E059	108.923753777702	0.0037147377363381	15.8107370608896	7.00041245445942e-05	0.0154020872446064	14.0879811908618	17.1876613147386	0.597360896388102	4	14181146	14181202	57	+	95	86	121	90	126	146	AT4G28710.1
AT4G28706+AT4G28710	E060	200.660953768778	0.0011157058474682	22.5791958825026	2.01656499113877e-06	0.0003514225006691	20.4845096263745	24.1460865270688	0.48698362475819	4	14181303	14181383	81	+	166	237	223	216	207	164	AT4G28710.1	AT4G28706+AT4G28710:E060	AT4G28706+AT4G28710	E060	118.39780968874	0.0029453217478487	18.9242355172247	1.36013742803793e-05	0.0039530287268459	14.6389903908467	17.9097407175689	0.607693844012359	4	14181303	14181383	81	+	101	95	130	100	133	164	AT4G28710.1
AT4G28706+AT4G28710	E061	190.756860321583	0.0010222188021365	28.239688984657	1.07184077359835e-07	2.55527506165458e-05	19.7849881490139	23.7892620333577	0.545127818946805	4	14181476	14181558	83	+	157	224	202	196	203	170	AT4G28710.1	AT4G28706+AT4G28710:E061	AT4G28706+AT4G28710	E061	125.195541021211	0.0023678639804168	26.631347424586	2.46216324475655e-07	0.00013480402695	14.7454750470314	18.5281115662827	0.689420134522384	4	14181476	14181558	83	+	101	98	136	107	150	173	AT4G28710.1
AT4G30993+AT4G08425	E009	99.8950266405005	0.0103904890024472	25.236440740237	5.07148565822936e-07	0.0001032659407304	18.0821457761424	12.618821531204	-1.05081293245419	4	15099411	15099503	93	+	98	174	129	58	63	68	AT4G30993.1	AT4G30993+AT4G08425:E009	AT4G30993+AT4G08425	E009	48.7782339042636	0.0262560034394422	18.0889747813248	2.10818616565064e-05	0.005684192413451	14.0372405419004	8.70759467617712	-1.40737598875486	4	15099411	15099503	93	+	66	85	25	26	40	53	AT4G30993.1
AT4G31150	E006	34.7563870112554	0.0059427771594343	59.7690723810086	1.06666461237761e-14	6.47292561021083e-12	5.92058252356077	11.7695430343463	1.99042564971896	4	15144318	15144492	175	-	8	16	14	60	68	56	AT4G31150.3	AT4G31150:E006	AT4G31150	E006	42.0300060117135	0.0047017747935892	50.8574026030422	9.93259638321491e-13	1.6912620528515e-09	5.53769239885573	11.2326446224431	2.06400822983611	4	15144318	15144492	175	-	12	11	56	52	58	71	AT4G31150.3
AT4G31170	E010	107.685996521975	0.0034314286639701	60.3531095097509	7.92792174429695e-15	4.9079589733948e-12	13.0642140983984	19.4989047144808	1.17157461210094	4	15155467	15155575	109	-	57	58	88	170	165	134	"c(""AT4G31170.6"", ""AT4G31170.4"", ""AT4G31170.8"", ""AT4G31170.9"", ""AT4G31170.5"", ""AT4G31170.2"", ""AT4G31170.7"")"	AT4G31170:E010	AT4G31170	E010	102.991093483567	0.0057545651631279	32.793252679988	1.02500008543133e-08	8.10951077691865e-06	11.3894239357486	16.512972515825	1.10658281603754	4	15155467	15155575	109	-	43	53	121	121	114	188	"c(""AT4G31170.6"", ""AT4G31170.4"", ""AT4G31170.8"", ""AT4G31170.9"", ""AT4G31170.5"", ""AT4G31170.2"", ""AT4G31170.7"")"
AT4G32330	E004	132.880499678626	0.0014778823672534	98.755603924329	2.85667432653557e-23	3.39988534382175e-20	14.302081699197	21.6172346812092	1.21200134597938	4	15609107	15609117	11	+	61	75	101	207	212	177	"c(""AT4G32330.4"", ""AT4G32330.3"")"	AT4G32330:E004	AT4G32330	E004	38.7929246018307	0.0077722608473057	33.8127349373812	6.0680344642567204e-09	5.16613986355839e-06	5.90673409145606	10.8368809142711	1.77119731601789	4	15609107	15609117	11	+	17	10	55	38	50	71	"c(""AT4G32330.4"", ""AT4G32330.3"")"
AT4G32590	E005	1063.06282870177	0.0002857179897728	383.458445601163	2.19792133175155e-85	3.37446862063815e-81	51.0110947766397	40.0079750740811	-0.776220963177096	4	15721694	15721807	114	+	1157	1654	1858	570	548	469	"c(""AT4G32590.5"", ""AT4G32590.2"", ""AT4G32590.1"", ""AT4G32590.4"", ""AT4G32590.3"")"	AT4G32590:E005	AT4G32590	E005	862.789375839065	0.0006188932674712	12.8991147813738	0.0003287375755876	0.0494691630076416	41.4105239320969	39.8667737300587	-0.138752141805098	4	15721694	15721807	114	+	1423	1472	538	521	538	629	"c(""AT4G32590.5"", ""AT4G32590.2"", ""AT4G32590.1"", ""AT4G32590.4"", ""AT4G32590.3"")"
AT4G32590	E006	261.728273151588	0.0083038217202341	414.920337846364	3.1125093249556895e-92	5.97329445825559e-88	11.09048889528	38.7420400410696	3.71397456800117	4	15721808	15722015	208	+	68	55	68	507	531	443	AT4G32590.2	AT4G32590:E006	AT4G32590	E006	107.268906629611	0.039727038426915	75.8126007570785	3.11904328611554e-18	9.772087377131421e-15	6.88912144321399	22.6747257198376	3.55060119802107	4	15721808	15722015	208	+	26	35	86	139	184	202	AT4G32590.2
AT4G32590	E008	97.7597003669032	0.0038127095480977	56.9341535425732	4.50650993369879e-14	2.58165847059991e-11	12.6621194014684	19.4400171269324	1.25366732305976	4	15722070	15722237	168	+	53	97	104	129	109	113	"c(""AT4G32590.2"", ""AT4G32590.5"")"	AT4G32590:E008	AT4G32590	E008	61.6775224132327	0.0197434623267169	27.3069896599397	1.73582804734549e-07	9.92412172528341e-05	8.98748514415165	15.5054921392866	1.61246417536536	4	15722070	15722237	168	+	56	48	73	80	40	75	"c(""AT4G32590.2"", ""AT4G32590.5"")"
AT4G32850	E016	49.6305334106622	0.0061187466128951	15.8161373147139	6.98046134759122e-05	0.0071782332933401	9.68094847386092	12.8064369699757	0.812682689367631	4	15853754	15853891	138	+	30	32	55	75	57	58	"c(""AT4G32850.15"", ""AT4G32850.13"", ""AT4G32850.12"", ""AT4G32850.14"", ""AT4G32850.11"", ""AT4G32850.16"", ""AT4G32850.17"", ""AT4G32850.4"")"	AT4G32850:E016	AT4G32850	E016	125.500564219698	0.003854457647377	26.4885854694297	2.65099928724586e-07	0.0001432014966709	13.8393586950427	18.2702188541789	0.835968319094294	4	15853754	15853891	138	+	74	82	127	126	179	183	"c(""AT4G32850.15"", ""AT4G32850.13"", ""AT4G32850.12"", ""AT4G32850.14"", ""AT4G32850.11"", ""AT4G32850.16"", ""AT4G32850.17"", ""AT4G32850.4"")"
AT4G32850	E017	53.06258371931	0.0068497082987855	16.3001105856901	5.40607964750862e-05	0.0058193324247615	9.99928444643498	13.2649416548493	0.821263458042353	4	15853892	15853960	69	+	31	33	61	74	68	62	"c(""AT4G32850.15"", ""AT4G32850.13"", ""AT4G32850.14"", ""AT4G32850.12"", ""AT4G32850.11"", ""AT4G32850.7"", ""AT4G32850.16"", ""AT4G32850.17"", ""AT4G32850.4"")"	AT4G32850:E017	AT4G32850	E017	140.793512106569	0.0037123587885329	24.7560647891629	6.50637513211729e-07	0.0003088595991504	14.872594402998	19.1905561158135	0.771144500482925	4	15853892	15853960	69	+	90	91	133	153	197	199	"c(""AT4G32850.15"", ""AT4G32850.13"", ""AT4G32850.14"", ""AT4G32850.12"", ""AT4G32850.11"", ""AT4G32850.7"", ""AT4G32850.16"", ""AT4G32850.17"", ""AT4G32850.4"")"
AT4G32850	E018	28.6598780413742	0.0146014548453118	13.9507355628814	0.0001876642123096	0.015602781091663	6.94489332014828	10.1067863635672	1.08673305247215	4	15853961	15854043	83	+	17	12	31	45	38	35	"c(""AT4G32850.12"", ""AT4G32850.13"", ""AT4G32850.4"", ""AT4G32850.14"")"	AT4G32850:E018	AT4G32850	E018	105.330737478107	0.0066533087441306	19.133892907651	1.21861537715296e-05	0.0036501326624156	12.6253536278658	16.8124747398162	0.856377743665695	4	15853961	15854043	83	+	68	61	100	118	155	142	"c(""AT4G32850.12"", ""AT4G32850.13"", ""AT4G32850.4"", ""AT4G32850.14"")"
AT4G33625	E006	211.820737193854	0.0009752711815932	22.495857686553	2.10597243250344e-06	0.0003645207977026	21.3099431932818	24.6154169454016	0.427652641393963	4	16153346	16153715	370	-	133	218	209	267	239	235	AT4G33625.3	AT4G33625:E006	AT4G33625	E006	391.487180965391	0.0115719380601374	32.3636614043701	1.2785516740532e-08	9.81802337469521e-06	21.148446656542	29.9055054286877	1.10679299594382	4	16153346	16153715	370	-	118	213	439	463	543	648	AT4G33625.3
AT4G34150+AT4G34160	E009	778.792535117965	0.0028994769467783	30.9174016877166	2.69246712550893e-08	7.36852901567533e-06	38.9581593519527	46.0024435531341	0.524624167490504	4	16357461	16358376	916	+	539	700	729	943	946	903	AT4G34160.1	AT4G34150+AT4G34160:E009	AT4G34150+AT4G34160	E009	396.031916617046	0.001892945124877	30.3053429760455	3.69107754850995e-08	2.52495493506192e-05	25.2722021796198	29.543267035971	0.506471215399399	4	16357461	16358376	916	+	253	261	413	472	413	623	AT4G34160.1
AT4G34150+AT4G34160	E011	403.068472539471	0.0005302496888722	68.1788981147682	1.49315113918115e-16	1.10745649467866e-13	28.3861233379203	34.2307427294076	0.56800103215353	4	16358777	16358907	131	+	241	392	381	508	539	428	AT4G34160.1	AT4G34150+AT4G34160:E011	AT4G34150+AT4G34160	E011	240.847836145887	0.0011056556031975	27.9429287902442	1.24946725241951e-07	7.49929287456018e-05	20.0499288933437	23.6101289710911	0.50907733369841	4	16358777	16358907	131	+	156	155	264	279	279	339	AT4G34160.1
AT4G34150+AT4G34160	E012	997.727638091177	0.0019614437827446	66.6808566222688	3.19220103487524e-16	2.26897511520553e-13	42.870740777528	52.105589555064	0.62860824730121	4	16358981	16359565	585	+	632	966	831	1250	1280	1168	AT4G34160.1	AT4G34150+AT4G34160:E012	AT4G34150+AT4G34160	E012	503.199611480983	0.0041438811083655	13.4887366872314	0.0002399997228865	0.0396168984084494	28.7595267760168	32.4816691177355	0.405288695828862	4	16358981	16359565	585	+	329	358	570	638	522	638	AT4G34160.1
AT4G34265	E005	30.3749272356624	0.0408381262041968	20.315032179145	6.56825196286333e-06	0.0009957778610336	11.0790938130873	5.77573770148524	-1.88637785731485	4	16402736	16402780	45	+	39	30	63	10	15	19	"c(""AT4G34265.3"", ""AT4G34265.5"", ""AT4G34265.4"")"	AT4G34265:E005	AT4G34265	E005	81.2559115652174	0.0042684619788171	54.2716679290199	1.74601188295176e-13	3.25614587485905e-10	17.4124976045954	11.4255258072655	-1.25769829113892	4	16402736	16402780	45	+	128	119	72	52	45	67	"c(""AT4G34265.3"", ""AT4G34265.5"", ""AT4G34265.4"")"
AT4G36190+AT4G36195	E003	538.843457335857	0.0015641545576496	18.2668673790313	1.92018063329522e-05	0.0024920146460677	33.8675484828292	38.0246797708486	0.356684819185304	4	17124583	17124738	156	+	327	593	567	616	668	548	AT4G36190.1	AT4G36190+AT4G36195:E003	AT4G36190+AT4G36195	E003	228.843098140187	0.0012058246805026	16.0557962934327	6.15030705739462e-05	0.0139228020398119	20.4869724943468	23.4337095451643	0.418942299381619	4	17124583	17124738	156	+	169	186	210	217	284	340	AT4G36190.1
AT4G36190+AT4G36195	E004	344.978692090021	0.0012327010611572	13.413281019799	0.0002498490158255	0.0194421284337068	27.5630346562422	30.6779348992711	0.32272763711787	4	17124842	17125027	186	+	210	371	383	418	394	349	AT4G36190.1	AT4G36190+AT4G36195:E004	AT4G36190+AT4G36195	E004	230.321565044357	0.0030066478839217	13.0809061005119	0.0002983211133489	0.0461784575576433	20.325986262704	23.6157710738089	0.467681815085974	4	17124842	17125027	186	+	170	179	205	208	287	374	AT4G36190.1
AT4G36190+AT4G36195	E024	311.110358038416	0.0022703993106236	13.9079039561797	0.0001919894078134	0.015884583061964	28.9537128328473	25.6719806305174	-0.360753085433632	4	17128593	17128664	72	+	292	358	410	253	305	243	"c(""AT4G36195.1"", ""AT4G36195.2"", ""AT4G36195.3"")"	AT4G36190+AT4G36195:E024	AT4G36190+AT4G36195	E024	288.67241054546	0.0015480057842294	17.0121075567107	3.71422176040514e-05	0.0092063333419459	27.1015441836731	23.8819872879758	-0.404238836480509	4	17128593	17128664	72	+	344	310	238	218	294	345	"c(""AT4G36195.1"", ""AT4G36195.2"", ""AT4G36195.3"")"
AT4G40050	E005	48.7479196717494	0.0146142110771448	15.5058835579935	8.22488514304e-05	0.008226492612459	9.22942991520137	13.1831449092346	1.03555155047248	4	18561989	18561992	4	-	33	37	46	81	53	50	AT4G40050.2	AT4G40050:E005	AT4G40050	E005	51.3476407493564	0.006562823518499	25.466957877991	4.50024562459543e-07	0.0002259527171743	8.41009931701491	12.5754594905172	1.18215655581977	4	18561989	18561992	4	-	27	36	63	48	59	84	AT4G40050.2
AT5G01910	E002	20.8658551220504	0.0077889080948064	12.4087325793183	0.0004273307988276	0.0288387241951662	5.5536703091046	8.11804509385118	1.09807011109466	5	358085	358163	79	-	8	9	11	39	36	29	AT5G01910.2	AT5G01910:E002	AT5G01910	E002	25.806322748274	0.0143719109079353	20.8245279187965	5.03341972466079e-06	0.0017483265337196	4.30968236961543	8.28959755533847	1.89970270503374	5	358085	358163	79	-	9	3	35	29	39	45	AT5G01910.2
AT5G01950	E026	33.4167790085155	0.0132528266616761	13.155861732316	0.0002866211896886	0.0214867926039566	7.4484661146341	10.6425385666298	1.03408348713673	5	369787	369894	108	-	15	31	15	52	54	42	AT5G01950.4	AT5G01950:E026	AT5G01950	E026	14.737310443514	0.0349058367261775	13.4031873291655	0.0002511970898568	0.041076867085186	2.80663376040128	6.32656644818537	2.35303024785992	5	369787	369894	108	-	1	4	24	12	20	32	AT5G01950.4
AT5G02860	E008	20.9290869850385	0.0245135961816961	13.674597076891	0.000217375134071	0.0175005790948792	5.33480709960784	8.70641833049305	1.41691663536811	5	657004	657216	213	+	6	8	16	49	29	26	AT5G02860.5	AT5G02860:E008	AT5G02860	E008	43.7900202813695	0.0059370159272279	21.1484760688405	4.25039109721787e-06	0.001537718859495	7.1150079622826	10.8752835075477	1.24075066174751	5	657004	657216	213	+	20	16	44	48	72	71	AT5G02860.5
AT5G03120	E003	35.8839939029923	0.0153784090777415	13.9942908770776	0.0001833665607658	0.0153418354628814	7.91050749009702	11.4096095275721	1.06199591126811	5	734380	734678	299	+	13	36	33	61	49	35	AT5G03120.2	AT5G03120:E003	AT5G03120	E003	113.554125512082	0.0050755230177154	29.3494722225599	6.04329734661887e-08	3.96106533867171e-05	9.47140953170856	14.5309938518427	1.26455401443028	5	734380	734678	299	+	20	22	204	220	81	136	AT5G03120.2
AT5G05930	E006	65.3489181970132	0.0029366540554124	53.2289487577267	2.96851698439685e-13	1.59355389026031e-10	10.0629720707288	15.4322634285978	1.244270205291	5	1780845	1781089	245	-	30	44	48	110	91	86	AT5G05930.3	AT5G05930:E006	AT5G05930	E006	78.6619159828861	0.0058468068938022	18.3390713832487	1.84876428449815e-05	0.0051046534603368	10.685528561407	14.4758251439851	0.899202303134889	5	1780845	1781089	245	-	41	48	95	115	83	94	AT5G05930.3
AT5G05960+AT5G05950	E001	560.916102326696	0.0069138592547039	67.9064553860801	1.71438973230056e-16	1.26543392115435e-13	41.4863298770231	32.0043755885611	-0.801432614703891	5	1788738	1789537	800	+	457	514	708	700	520	503	AT5G05950.1	AT5G05960+AT5G05950:E001	AT5G05960+AT5G05950	E001	633.65746306249	0.006396133419845	58.8517183563112	1.70013231641365e-14	3.4859306261941194e-11	40.1949694573691	30.8959727575081	-0.914441600910056	5	1788738	1789537	800	+	581	669	593	652	609	728	AT5G05950.1
AT5G05960+AT5G05950	E003	557.816471421583	0.0061678779887547	58.2001859343715	2.3675668743861102e-14	1.3926917326609198e-11	32.3842261768817	38.1472957503468	0.503357707059557	5	1789993	1790589	597	+	255	364	371	873	884	746	AT5G05960.1	AT5G05960+AT5G05950:E003	AT5G05960+AT5G05950	E003	1250.8059245263	0.0040528863881911	42.0481886463533	8.905164082941229e-11	1.03334204734882e-07	41.120817507738	44.5546498120682	0.299331348530151	5	1789993	1790589	597	+	617	707	1332	1350	1569	2186	AT5G05960.1
AT5G05960+AT5G05950	E004	84.7280015725163	0.0022932056135363	21.2951712534106	3.93722027898409e-06	0.0006417000312446	12.6437634849057	15.4119480701262	0.577192552314267	5	1790678	1790833	156	+	47	43	54	139	131	113	AT5G05960.1	AT5G05960+AT5G05950:E004	AT5G05960+AT5G05950	E004	383.979801064484	0.0007566053947281	15.8899559106783	6.7134054329173e-05	0.0149172820975512	25.4123776091134	27.1924065559302	0.217754375484237	5	1790678	1790833	156	+	197	229	407	442	472	623	AT5G05960.1
AT5G06265	E010	42.6553561493055	0.00755144260209	16.7457744093632	4.27373383739256e-05	0.0048210606616817	8.32829719978363	11.7026122178772	0.986654342711714	5	1906244	1906424	181	+	22	22	25	83	63	52	"c(""AT5G06265.2"", ""AT5G06265.6"", ""AT5G06265.3"", ""AT5G06265.8"", ""AT5G06265.10"")"	AT5G06265:E010	AT5G06265	E010	70.2516135548544	0.0034856934182445	13.4031343165377	0.0002512041893343	0.041076867085186	10.5471006176583	13.3005464769611	0.685280345924971	5	1906244	1906424	181	+	41	40	91	80	70	109	"c(""AT5G06265.2"", ""AT5G06265.6"", ""AT5G06265.3"", ""AT5G06265.8"", ""AT5G06265.10"")"
