groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1_x	log2fold_fio1_Col_0_x	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Parker_Col.0_20c_1.bam	countData.Parker_Col.0_20c_2.bam	countData.Parker_Col.0_20c_3.bam	countData.Parker_Col.0_20c_4.bam	countData.Parker_Col.0_20c_5.bam	countData.Parker_Col.0_20c_6.bam	countData.Parker_fio1_20c_1.bam	countData.Parker_fio1_20c_2.bam	countData.Parker_fio1_20c_3.bam	countData.Parker_fio1_20c_4.bam	countData.Parker_fio1_20c_5.bam	countData.Parker_fio1_20c_6.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1_y	log2fold_fio1_Col_0_y	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Parker_fio1.1_2.bam	countData.Parker_fio1.5_1.bam	countData.Parker_fio1.5_2.bam	transcripts_y
AT2G02410	E018	70.6475799273985	0.0119216506671918	10.7364678058514	0.0010504464809615	0.0330618870182577	13.7619704646519	11.4936984965822	-0.526617566567344	2	634261	634339	79	+	114	154	115	62	106	90	54	21	50	69	70	21	"c(""AT2G02410.11"", ""AT2G02410.8"", ""AT2G02410.4"", ""AT2G02410.10"", ""AT2G02410.12"")"	AT2G02410:E018	AT2G02410	E018	43.449668858286	0.0069402219259851	14.1831209495674	0.0001658516194775	0.0298975694987339	12.0393996867531	9.02428116033737	-0.84725252975291	2	634261	634339	79	+	68	69	29	31	21	42	"c(""AT2G02410.11"", ""AT2G02410.8"", ""AT2G02410.4"", ""AT2G02410.10"", ""AT2G02410.12"")"
AT2G02790	E010	35.2520544231521	0.0416636032161688	53.9516138720517	2.0548816681259898e-13	5.83870806435411e-11	5.4974465975146	11.418618169435	2.12124150150072	2	790798	790895	98	+	17	2	15	8	22	22	55	37	40	84	83	29	AT2G02790.1	AT2G02790:E010	AT2G02790	E010	19.3686209265424	0.0436469835200989	16.1927358582686	5.72130885532906e-05	0.0131415612141497	3.43917749424706	7.75527867201905	2.35804791284961	2	790798	790895	98	+	5	4	41	23	20	24	AT2G02790.1
AT2G04040	E001	1197.85983373872	0.0029078002927904	13.4058409093295	0.0002508419793521	0.0112558141947991	45.8171323975967	49.1614308182927	0.240418493464334	2	1334270	1334664	395	-	724	1311	912	876	1371	912	1445	1242	1372	1668	2051	690	AT2G04040.1	AT2G04040:E001	AT2G04040	E001	810.872940469534	0.0089722679969623	187.765054343497	9.776563575076019e-43	2.18788319594687e-38	28.7320215241813	52.6585227584381	2.19830311049171	2	1334270	1334664	395	-	923	951	830	814	598	723	AT2G04040.1
AT2G04270+AT2G04755	E025	50.6062369701251	0.0055807416300003	60.4117058292709	7.69539761650826e-15	2.48296766474339e-12	8.39416570032287	12.5433194160146	1.16943749094134	2	1479377	1479539	163	+	25	47	31	20	41	33	58	51	66	99	92	39	AT2G04270.3	AT2G04270+AT2G04755:E025	AT2G04270+AT2G04755	E025	38.2630851850107	0.0366592514485614	13.4485607935963	0.0002451942042416	0.0403468093307393	6.02598145724899	10.4763115094139	1.61366596723212	2	1479377	1479539	163	+	9	18	53	42	69	41	AT2G04270.3
AT2G04360	E003	60.6755327641639	0.0080923993615438	119.964170169234	6.4413667978897e-28	6.25963640207705e-25	8.11794008150673	14.6504154370982	1.72150969124894	2	1519947	1520012	66	-	24	36	41	18	41	29	89	58	98	121	148	34	AT2G04360.3	AT2G04360:E003	AT2G04360	E003	52.585375803368	0.0037780170240167	55.0447627202911	1.17815837702209e-13	2.2309250765096801e-10	7.46999999838287	13.1645221624284	1.66361436625454	2	1519947	1520012	66	-	20	31	63	74	61	72	AT2G04360.3
AT2G04790	E008	30.8174617017786	0.0104763148466738	74.5815927290351	5.81831800397502e-18	2.54136702773624e-15	10.7889965758976	6.047444910504	-1.67999650502496	2	1679887	1679909	23	+	47	58	41	29	52	57	17	11	18	13	29	18	"c(""AT2G04790.11"", ""AT2G04790.9"", ""AT2G04790.4"", ""AT2G04790.6"", ""AT2G04790.12"", ""AT2G04790.3"", ""AT2G04790.5"", ""AT2G04790.16"", ""AT2G04790.7"")"	AT2G04790:E008	AT2G04790	E008	27.7751732613248	0.0098268553838903	46.3166941905714	1.0060312943516e-11	1.45922976224784e-08	11.2800809866879	5.84887243651239	-1.9178142420131	2	1679887	1679909	23	+	47	61	17	12	7	21	"c(""AT2G04790.11"", ""AT2G04790.9"", ""AT2G04790.4"", ""AT2G04790.6"", ""AT2G04790.12"", ""AT2G04790.3"", ""AT2G04790.5"", ""AT2G04790.16"", ""AT2G04790.7"")"
AT2G05830	E004	96.0399218285558	0.0129062719171832	9.79602048535463	0.0017488992968832	0.0474517147407445	13.5758787478501	16.1426030796273	0.508872897545448	2	2229831	2229910	80	+	101	102	95	64	124	88	87	100	78	172	120	51	AT2G05830.2	AT2G05830:E004	AT2G05830	E004	72.9869123914189	0.0036944142440349	21.0353673506657	4.50883079172334e-06	0.0015980030796041	10.5467858455351	14.1732464305929	0.874571818513838	2	2229831	2229910	80	+	37	54	85	96	70	104	AT2G05830.2
AT2G06025	E003	67.1054791242972	0.0169337085959435	37.6347452607961	8.531124660516181e-10	1.58711492045884e-07	14.808070254831	10.0379615454577	-1.13617136827779	2	2348136	2348248	113	+	93	121	101	79	103	98	29	53	33	47	80	24	"c(""AT2G06025.4"", ""AT2G06025.2"", ""AT2G06025.1"", ""AT2G06025.3"")"	AT2G06025:E003	AT2G06025	E003	23.6232224758233	0.0298457576673911	13.0868495190311	0.0002973760729835	0.0461233233515009	9.89790770009138	6.01040279055961	-1.4544344070571	2	2348136	2348248	113	+	28	49	17	15	10	23	"c(""AT2G06025.4"", ""AT2G06025.2"", ""AT2G06025.1"", ""AT2G06025.3"")"
AT2G06025	E004	81.0511588386293	0.0104737804008368	42.6598470801837	6.513570238880359e-11	1.41312637710938e-08	16.0257291185968	11.3836291420249	-1.00224171767711	2	2348914	2348977	64	+	104	149	112	92	133	112	45	62	37	77	97	28	"c(""AT2G06025.4"", ""AT2G06025.2"", ""AT2G06025.1"", ""AT2G06025.3"")"	AT2G06025:E004	AT2G06025	E004	34.1335569192091	0.0346671538682774	16.0097327196125	6.30176910353726e-05	0.0141633390761452	12.0923577008172	7.01845776834125	-1.59340699034994	2	2348914	2348977	64	+	42	74	25	17	15	32	"c(""AT2G06025.4"", ""AT2G06025.2"", ""AT2G06025.1"", ""AT2G06025.3"")"
AT2G06025	E005	80.111751588032	0.0084830018405691	39.748094229087	2.88922396347925e-10	5.68948477182404e-08	15.7476723311818	11.5695623056978	-0.903407919843536	2	2350017	2350115	99	+	97	133	116	94	136	101	46	33	53	87	107	34	"c(""AT2G06025.4"", ""AT2G06025.2"", ""AT2G06025.1"", ""AT2G06025.3"")"	AT2G06025:E005	AT2G06025	E005	30.6553307838937	0.0237127191527879	28.8524670375305	7.81063514646659e-08	5.01455580723067e-05	11.9550284798324	6.26340911999328	-1.89051027234715	2	2350017	2350115	99	+	47	66	15	14	13	29	"c(""AT2G06025.4"", ""AT2G06025.2"", ""AT2G06025.1"", ""AT2G06025.3"")"
AT2G06025	E006	33.9077473745488	0.0118069217637985	74.9477195767914	4.8334512867358896e-18	2.12247960353799e-15	11.2707357858222	6.15530154067397	-1.75615769669577	2	2350116	2350118	3	+	49	59	61	49	72	53	9	7	22	20	29	13	"c(""AT2G06025.2"", ""AT2G06025.1"", ""AT2G06025.3"")"	AT2G06025:E006	AT2G06025	E006	10.8057467270742	0.0735492838743826	15.6982805852653	7.42916739843024e-05	0.0161190295193753	7.60583046480029	3.31328194106159	-2.40915446352451	2	2350116	2350118	3	+	21	24	1	4	4	11	"c(""AT2G06025.2"", ""AT2G06025.1"", ""AT2G06025.3"")"
AT2G06025	E007	88.5539134398113	0.010721482467897	41.9578686023332	9.326133794538159e-11	1.97377526461932e-08	16.5972832240828	11.8257648833572	-0.994419754425091	2	2350119	2350201	83	+	102	150	123	95	178	110	57	33	74	62	91	49	"c(""AT2G06025.2"", ""AT2G06025.1"", ""AT2G06025.3"", ""AT2G06025.5"", ""AT2G06025.6"", ""AT2G06025.7"")"	AT2G06025:E007	AT2G06025	E007	22.6719104229404	0.0107555905063162	33.5794006397673	6.8413423255027705e-09	5.73106929398214e-06	10.1745168468895	5.43992726553576	-1.82466556074167	2	2350119	2350201	83	+	44	37	9	15	14	15	"c(""AT2G06025.2"", ""AT2G06025.1"", ""AT2G06025.3"", ""AT2G06025.5"", ""AT2G06025.6"", ""AT2G06025.7"")"
AT2G06025	E015	399.245709933422	0.0012652329613053	172.182766158844	2.4685727862776e-39	5.13188159286003e-36	25.2668591379381	32.368248094727	0.763619669194355	2	2351549	2351671	123	+	250	343	315	243	370	282	514	387	487	602	762	254	"c(""AT2G06025.2"", ""AT2G06025.5"", ""AT2G06025.3"")"	AT2G06025:E015	AT2G06025	E015	209.272121562843	0.002648415558443	45.0953495401481	1.8767053763643398e-11	2.60167832405511e-08	17.4183104060068	23.0106696068032	0.857997800073092	2	2351549	2351671	123	+	108	138	236	278	249	263	"c(""AT2G06025.2"", ""AT2G06025.5"", ""AT2G06025.3"")"
AT2G09545+AT2G44798	E026	12.4948959248982	0.319336483710321	14.9164544182254	0.0001123785196356	0.0058965332385936	2.26174374595425	7.83035753321633	3.59009805601123	2	18469583	18470769	1187	-	0	2	4	0	8	4	30	32	2	62	8	2	AT2G44798.10	AT2G09545+AT2G44798:E026	AT2G09545+AT2G44798	E026	11.3025916351889	0.0231800489141631	50.5360628487018	1.16995083051857e-12	1.9500567051080102e-09	1.0104775595531	7.02874495109909	5.6082978725607	2	18469583	18470769	1187	-	1	0	16	19	10	25	AT2G44798.10
AT2G13975	E003	109.925433444033	0.0045614281561782	52.071996824773	5.35025111869472e-13	1.45285827831391e-10	13.8067119359735	17.7964686218382	0.747671107438578	2	5865237	5865318	82	-	69	133	89	80	120	70	122	96	107	215	197	64	AT2G13975.1	AT2G13975:E003	AT2G13975	E003	65.320893361409	0.0114310383590142	21.0418464083277	4.49360996669656e-06	0.0015962199285781	9.73808698538227	13.7061049587579	1.00888959814885	2	5865237	5865318	82	-	31	49	58	87	81	95	AT2G13975.1
AT2G15000	E007	33.1185471794761	0.0158800878254529	17.8832537013689	2.34878837220098e-05	0.0016113041434557	10.228349661372	7.60358820313101	-0.861311418654483	2	6481828	6481870	43	-	35	49	48	27	70	51	20	16	32	41	39	9	"c(""AT2G15000.5"", ""AT2G15000.7"", ""AT2G15000.6"", ""AT2G15000.4"")"	AT2G15000:E007	AT2G15000	E007	26.9794362919674	0.036277121351904	29.7673331776701	4.87131376520725e-08	3.23347899977647e-05	11.7799519563292	5.53629332408752	-2.20508373827816	2	6481828	6481870	43	-	57	44	17	10	6	27	"c(""AT2G15000.5"", ""AT2G15000.7"", ""AT2G15000.6"", ""AT2G15000.4"")"
AT2G16930	E004	191.859452809315	0.0024322625338056	506.460939438933	3.73437664505352e-112	7.66630181463037e-108	13.945394723136	26.6289077017704	1.92835997880911	2	7341211	7341247	37	+	88	116	115	80	141	87	294	198	273	381	429	112	"c(""AT2G16930.1"", ""AT2G16930.4"", ""AT2G16930.3"")"	AT2G16930:E004	AT2G16930	E004	75.9006622086626	0.0091331730021689	65.0370596468515	7.3502650689492295e-16	1.74459655088036e-12	7.93573932227406	15.5633522435032	1.98710176952918	2	7341211	7341247	37	+	15	38	93	96	101	127	"c(""AT2G16930.1"", ""AT2G16930.4"", ""AT2G16930.3"")"
AT2G17500	E004	138.751313176229	0.0105975416439451	14.1529128930663	0.0001685359581346	0.0082328963344364	18.7642378216811	15.6604053099577	-0.534623448944601	2	7606824	7606870	47	+	160	243	184	170	305	323	95	30	98	93	119	34	"c(""AT2G17500.2"", ""AT2G17500.1"")"	AT2G17500:E004	AT2G17500	E004	24.2785829513006	0.0334920876743524	16.2485229029869	5.5552887711074e-05	0.0129308632477194	10.2628253061201	5.911101811968	-1.60905357273176	2	7606824	7606870	47	+	43	38	20	6	16	22	"c(""AT2G17500.2"", ""AT2G17500.1"")"
AT2G17970	E005	118.50390394665	0.0030158146388287	172.728913479247	1.87573562244381e-39	4.00072484084666e-36	10.8726692539728	17.9651167274453	1.47370062860062	2	7819426	7819511	86	-	41	48	54	29	32	42	182	157	159	263	290	87	"c(""AT2G17970.8"", ""AT2G17970.6"", ""AT2G17970.4"")"	AT2G17970:E005	AT2G17970	E005	51.268916346413	0.0050451997731759	24.9733291578363	5.81288804736785e-07	0.0002830028949518	6.88131878978371	10.9874668345477	1.36812070459608	2	7819426	7819511	86	-	7	21	65	72	71	80	"c(""AT2G17970.8"", ""AT2G17970.6"", ""AT2G17970.4"")"
AT2G19080	E006	89.5806245898904	0.0115487187921532	89.0859827500229	3.78020011657255e-21	2.0763539315884397e-18	10.3797839263409	17.2589187239724	1.49011429312411	2	8264195	8264304	110	+	31	60	28	53	81	50	128	103	95	250	165	51	AT2G19080.2	AT2G19080:E006	AT2G19080	E006	35.8235132717539	0.0428997247303735	16.3210393604314	5.34670170742383e-05	0.0125572940910249	5.56997698891018	10.4282211989012	1.82848832911187	2	8264195	8264304	110	+	4	20	41	42	46	72	AT2G19080.2
AT2G21195	E002	198.34815797185	0.003454175457906	88.4088954604511	5.32308918341267e-21	2.89477345288156e-18	17.7789551707729	23.4927192467694	0.832482351804139	2	9083262	9083338	77	+	118	200	122	146	181	133	192	252	201	307	361	142	"c(""AT2G21195.2"", ""AT2G21195.3"")"	AT2G21195:E002	AT2G21195	E002	166.550282158579	0.0053809921361533	13.2095044942173	0.0002785330016257	0.043896128541929	16.1304769073221	19.7134555454937	0.609893083535198	2	9083262	9083338	77	+	83	102	217	210	153	256	"c(""AT2G21195.2"", ""AT2G21195.3"")"
AT2G21595	E001	82.1667943461885	0.0256867099370952	20.3974006793675	6.29151932015007e-06	0.0005271779596871	12.7818157301045	13.6565401548648	0.193795269419843	2	9242205	9242261	57	-	37	68	56	48	92	42	153	125	57	122	146	43	AT2G21595.1	AT2G21595:E001	AT2G21595	E001	103.497281638824	0.0025315076455962	28.4145862142705	9.79247266123814e-08	6.1115953280011e-05	12.2468539142037	15.5532602804072	0.71197337548192	2	9242205	9242261	57	-	54	45	138	124	110	165	AT2G21595.1
AT2G21595	E004	435.777304307526	0.0480455579196348	21.1656474737241	4.21247775281425e-06	0.0003699591691444	35.8488536391684	26.3966647923262	-0.953344548585479	2	9242808	9242951	144	-	367	531	513	419	546	551	455	337	437	542	544	197	AT2G21595.1	AT2G21595:E004	AT2G21595	E004	265.333075831813	0.0027911219197162	46.4323877734103	9.483494489271849e-12	1.38841904554525e-08	25.7530908474763	22.1890216256197	-0.470845026228839	2	9242808	9242951	144	-	241	236	264	264	238	377	AT2G21595.1
AT2G22570	E004	144.491814578447	0.0060056564628056	189.123546075406	4.9390596323524595e-43	1.32975678941067e-39	13.2768342267224	22.2906094348044	1.53371724034733	2	9589983	9590080	98	-	64	151	68	73	119	78	196	165	168	268	310	90	AT2G22570.2	AT2G22570:E004	AT2G22570	E004	48.2114417520327	0.0092957973771586	44.394024009469	2.6850547950745397e-11	3.56456952337302e-08	6.65247170136783	12.4146857075498	1.82698652104178	2	9589983	9590080	98	-	22	15	51	66	59	86	AT2G22570.2
AT2G22990	E019	296.347815612538	0.0044393094916711	165.019441552519	9.05864037192705e-38	1.81429100678332e-34	19.1891672235312	28.8228114781666	1.22938179903753	2	9789747	9789750	4	+	116	204	141	128	189	176	454	338	330	413	633	279	"c(""AT2G22990.5"", ""AT2G22990.3"", ""AT2G22990.2"", ""AT2G22990.4"")"	AT2G22990:E019	AT2G22990	E019	95.1749166259705	0.0088555151427921	22.897095226772	1.70909938307844e-06	0.000713956897488	11.3453764458349	16.1979289694608	1.05992556403559	2	9789747	9789750	4	+	41	61	98	98	129	164	"c(""AT2G22990.5"", ""AT2G22990.3"", ""AT2G22990.2"", ""AT2G22990.4"")"
AT2G23980	E005	149.948043754166	0.0091339827085762	135.205989948807	2.9763202268243998e-31	3.64781360814794e-28	12.9130973824026	22.0461131487788	1.58189400575691	2	10202912	10202980	69	-	80	70	93	52	96	70	172	196	192	325	309	108	"c(""AT2G23980.3"", ""AT2G23980.7"", ""AT2G23980.2"", ""AT2G23980.8"")"	AT2G23980:E005	AT2G23980	E005	113.16903420456	0.0141691477892858	31.3303778996814	2.17647321022396e-08	1.59321907162619e-05	11.3006412359163	17.5388377610315	1.31203246154629	2	10202912	10202980	69	-	61	35	108	156	147	193	"c(""AT2G23980.3"", ""AT2G23980.7"", ""AT2G23980.2"", ""AT2G23980.8"")"
AT2G23980	E011	290.09482846555	0.0077267767096573	26.4320418852969	2.72974508995697e-07	3.22990991076235e-05	22.6591759271334	27.4585285617538	0.583186225785682	2	10204041	10204301	261	-	188	260	262	185	246	325	271	246	334	440	583	193	"c(""AT2G23980.3"", ""AT2G23980.4"", ""AT2G23980.2"", ""AT2G23980.6"", ""AT2G23980.5"")"	AT2G23980:E011	AT2G23980	E011	90.1595101467787	0.0029559301878576	25.7727671918579	3.84069543178213e-07	0.0001959780523711	11.7264147462904	15.2954196727596	0.790145375174557	2	10204041	10204301	261	-	46	58	93	97	117	146	"c(""AT2G23980.3"", ""AT2G23980.4"", ""AT2G23980.2"", ""AT2G23980.6"", ""AT2G23980.5"")"
AT2G25610+AT2G25620	E011	572.262518267098	0.0021662950170486	11.0977791347221	0.000864311619555	0.0287168978156502	36.0520209838789	33.9204044011128	-0.19358264131453	2	10902995	10903730	736	-	605	865	660	685	765	729	549	406	446	704	735	178	"c(""AT2G25620.1"", ""AT2G25620.2"")"	AT2G25610+AT2G25620:E011	AT2G25610+AT2G25620	E011	518.097271349537	0.0023644547680756	19.244564462574	1.14997322559868e-05	0.0035047783217215	34.9324712546257	31.1774820821113	-0.386772854497567	2	10902995	10903730	736	-	600	656	438	415	467	545	"c(""AT2G25620.1"", ""AT2G25620.2"")"
AT2G25740	E002	523.090998540746	0.0023062689480065	425.300538952435	1.71292470437197e-94	2.34430875040348e-90	20.5320164564017	34.0766462513412	1.55035977267759	2	10980345	10980620	276	+	94	154	129	132	145	100	764	667	730	1203	1350	495	AT2G25740.2	AT2G25740:E002	AT2G25740	E002	178.612317154638	0.0086394012735609	56.6541385586183	5.19613796233328e-14	1.01748175509429e-10	10.3193024533572	18.8561979153818	1.79990863369305	2	10980345	10980620	276	+	31	22	174	247	316	325	AT2G25740.2
AT2G25910	E004	70.2226525449849	0.0071333036765888	64.0955119245816	1.1853125225485201e-15	4.18637088609009e-13	15.3983272352633	10.4891551249359	-1.12311998142149	2	11049623	11049625	3	-	59	118	111	86	129	124	47	31	57	63	93	16	AT2G25910.2	AT2G25910:E004	AT2G25910	E004	21.2257846801266	0.0112172955392932	25.9831186566966	3.44415877371912e-07	0.0001786537616624	9.68814738870775	5.56770135283783	-1.61363950620543	2	11049623	11049625	3	-	32	34	13	14	11	24	AT2G25910.2
AT2G26590	E016	127.409699791193	0.0059632660138405	23.3400482769996	1.35744003748309e-06	0.0001367699952367	18.6299930383651	15.3716667995737	-0.568079305669943	2	11314985	11314986	2	-	147	218	185	150	176	161	109	63	71	145	133	62	"c(""AT2G26590.3"", ""AT2G26590.2"")"	AT2G26590:E016	AT2G26590	E016	42.8933348505625	0.0061463158038912	19.2406787449035	1.15231619746791e-05	0.0035050997469076	12.3271797612155	8.76893527626008	-1.0010501333414	2	11314985	11314986	2	-	55	67	25	30	36	46	"c(""AT2G26590.3"", ""AT2G26590.2"")"
AT2G26590	E017	128.005913645856	0.0059148870431944	23.3749400490884	1.33303887230941e-06	0.0001346418450658	18.6705917033083	15.4120732139319	-0.566818005761069	2	11314987	11315019	33	-	147	222	185	150	176	162	111	64	71	145	133	62	AT2G26590.3	AT2G26590:E017	AT2G26590	E017	43.2472859678264	0.0058241505156343	18.8418363622979	1.42017622552913e-05	0.0040746052395895	12.3273164172964	8.83342605075792	-0.979662840709378	2	11314987	11315019	33	-	55	67	26	31	36	46	AT2G26590.3
AT2G26980	E011	1837.4086910704	0.0040712880131406	59.4597639409023	1.2482025345133101e-14	3.9498034421616595e-12	52.3574945610805	61.7511769869677	0.599514028353656	2	11516208	11516696	489	-	1183	1767	1604	1455	2213	1910	1723	1726	1891	2716	3039	1176	AT2G26980.2	AT2G26980:E011	AT2G26980	E011	502.012307998735	0.0022438058975775	99.9517260861387	1.56157191095197e-23	7.64448009357651e-20	26.4901397311097	35.6515706120037	0.991987764582904	2	11516208	11516696	489	-	364	364	553	613	491	669	AT2G26980.2
AT2G27340	E003	262.330410140604	0.0047533984950397	33.3941600778685	7.52495861561639e-09	1.19984369258244e-06	21.1900940045213	25.3557070720943	0.541145377919002	2	11697164	11697448	285	+	144	227	181	150	208	182	290	234	253	582	463	219	AT2G27340.2	AT2G27340:E003	AT2G27340	E003	101.884578695667	0.0023145314539816	26.9976628508588	2.03701612838991e-07	0.0001147851260951	11.4959582975736	15.3852692846216	0.866290270504366	2	11697164	11697448	285	+	32	52	134	110	141	159	AT2G27340.2
AT2G27730	E006	37.0825406171144	0.0245931217270702	14.2841959872231	0.0001571790170811	0.0077542277961172	7.91361740453954	10.6375549292182	0.859634806169503	2	11821607	11821646	40	-	22	37	33	11	41	49	39	38	54	43	73	18	"c(""AT2G27730.2"", ""AT2G27730.3"")"	AT2G27730:E006	AT2G27730	E006	18.898286001713	0.0389571506177854	16.7607021448466	4.24024220742088e-05	0.0103576962469207	3.56989509979996	7.77997220726078	2.25945393113549	2	11821607	11821646	40	-	7	3	21	35	16	35	"c(""AT2G27730.2"", ""AT2G27730.3"")"
AT2G28550	E008	108.310462922466	0.0080204286043657	95.67126670159	1.3563481318064298e-22	8.3117823277177e-20	12.0670280638932	18.9901688369104	1.33433364634545	2	12226969	12227013	45	-	60	72	68	82	87	63	154	114	133	219	250	42	"c(""AT2G28550.6"", ""AT2G28550.3"", ""AT2G28550.2"", ""AT2G28550.4"")"	AT2G28550:E008	AT2G28550	E008	40.268507080096	0.0120000716990635	26.8991616034153	2.14351847409345e-07	0.0001198277583189	6.82137997345454	11.5877638110828	1.55035561713336	2	12226969	12227013	45	-	26	17	41	51	44	70	"c(""AT2G28550.6"", ""AT2G28550.3"", ""AT2G28550.2"", ""AT2G28550.4"")"
AT2G28550	E009	70.5836545954309	0.0274018809043817	24.8511871180213	6.19308952370535e-07	6.82619784333675e-05	10.3087523041464	14.9968326705626	1.095925675653	2	12227014	12227119	106	-	46	51	46	79	52	35	101	74	90	131	155	19	"c(""AT2G28550.6"", ""AT2G28550.2"")"	AT2G28550:E009	AT2G28550	E009	17.7271573324607	0.0143897907381778	16.0619310074622	6.13041364699235e-05	0.0139208687318507	4.42109983152204	7.73280695119762	1.6230174207584	2	12227014	12227119	106	-	10	8	19	23	25	23	"c(""AT2G28550.6"", ""AT2G28550.2"")"
AT2G29290	E002	1683.41142230769	0.0026476792898499	201.532671126042	9.66885341340116e-46	3.1135983015484294e-42	48.4345210282731	61.3925714117043	0.848412510613537	2	12586042	12586522	481	+	1239	1763	1577	1065	1537	1377	2099	1743	1710	2567	2885	947	"c(""AT2G29290.1"", ""AT2G29290.2"")"	AT2G29290:E002	AT2G29290	E002	377.364424704899	0.0045325792559946	14.0069673441631	0.0001821344850933	0.0323688988075582	25.189197018049	29.2437058244482	0.483370310657101	2	12586042	12586522	481	+	263	280	442	410	426	470	"c(""AT2G29290.1"", ""AT2G29290.2"")"
AT2G29630	E012	576.782260241831	0.0040437427828992	13.0038570175186	0.0003108500255651	0.0132635805140577	33.5124463037196	36.6090492635891	0.280813897616447	2	12670093	12670236	144	+	525	887	693	553	799	626	530	438	469	762	716	271	"c(""AT2G29630.4"", ""AT2G29630.1"", ""AT2G29630.3"", ""AT2G29630.2"")"	AT2G29630:E012	AT2G29630	E012	579.198988407203	0.0011295594228394	26.1067045060397	3.23060296802885e-07	0.0001686934720492	35.8180398854439	33.0311280140616	-0.278918575777897	2	12670093	12670236	144	+	590	683	471	479	583	713	"c(""AT2G29630.4"", ""AT2G29630.1"", ""AT2G29630.3"", ""AT2G29630.2"")"
AT2G29630	E013	332.130194662022	0.0056212641407885	12.4734711811236	0.0004127723405676	0.016426078758445	25.6900221271174	28.7319953979405	0.342733580687636	2	12670237	12671055	819	+	343	482	377	301	455	342	310	230	247	482	492	152	"c(""AT2G29630.4"", ""AT2G29630.1"", ""AT2G29630.2"")"	AT2G29630:E013	AT2G29630	E013	494.455569747663	0.0009146534081816	33.1806899874775	8.39803766953354e-09	6.85192394274879e-06	33.774925640591	30.7114171834273	-0.321105266327452	2	12670237	12671055	819	+	550	555	401	394	503	596	"c(""AT2G29630.4"", ""AT2G29630.1"", ""AT2G29630.2"")"
