ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1014	"AT4G14520"	NA	chr4	+	8341243	8342238	8341243	8341478	8342197	8342238
1015	"AT4G14520"	NA	chr4	+	8341935	8342238	8341935	8342045	8342197	8342238
1016	"AT4G14520"	NA	chr4	+	8341935	8343258	8341935	8342238	8342453	8343258
1017	"AT4G14410"	NA	chr4	+	8299777	8300764	8299777	8300132	8300298	8300764
1018	"AT4G14385"	NA	chr4	-	8287347	8287544	8287347	8287430	8287516	8287544
1019	"AT4G14385"	NA	chr4	-	8287347	8288148	8287347	8287430	8288078	8288148
1020	"AT4G14385"	NA	chr4	-	8287347	8288148	8287347	8287544	8288078	8288148
1021	"AT4G14370"	NA	chr4	-	8279640	8281235	8279640	8279791	8279903	8281235
1022	"AT4G14340"	NA	chr4	-	8248886	8249351	8248886	8249023	8249287	8249351
1023	"AT5G41610"	NA	chr5	-	16639866	16641206	16639866	16640868	16640951	16641206
1024	"AT4G13890"	NA	chr4	-	8031971	8032564	8031971	8032387	8032462	8032564
1025	"AT4G13810"	NA	chr4	-	8006851	8007597	8006851	8006952	8007056	8007597
1026	"AT4G13410"	NA	chr4	-	7793028	7793681	7793028	7793228	7793567	7793681
1027	"AT4G13410"	NA	chr4	-	7794520	7795013	7794520	7794773	7794914	7795013
1028	"AT5G36740"	NA	chr5	+	14464204	14465008	14464204	14464304	14464794	14465008
1029	"AT4G13330"	NA	chr4	-	7753259	7754912	7753259	7753633	7753737	7754912
1030	"AT4G13330"	NA	chr4	-	7753259	7754912	7753259	7753633	7754228	7754912
1031	"AT4G13330"	NA	chr4	-	7753259	7754912	7753259	7754021	7754228	7754912
1032	"AT4G13280"	NA	chr4	-	7733537	7733786	7733537	7733639	7733729	7733786
1033	"AT4G13260"	NA	chr4	-	7722167	7722641	7722167	7722290	7722392	7722641
1034	"AT4G27620"	NA	chr4	-	13788765	13790245	13788765	13789747	13790143	13790245
1035	"AT4G13190"	NA	chr4	-	7659336	7660294	7659336	7659737	7659902	7660294
1036	"AT4G13190"	NA	chr4	-	7660472	7660939	7660472	7660662	7660748	7660939
1037	"AT4G13190"	NA	chr4	-	7660472	7661514	7660472	7660939	7661012	7661514
1038	"AT4G13100"	NA	chr4	-	7637036	7637726	7637036	7637529	7637657	7637726
1039	"AT4G13100"	NA	chr4	-	7637036	7637726	7637036	7637446	7637662	7637726
1040	"AT4G13100"	NA	chr4	-	7637036	7637726	7637036	7637529	7637662	7637726
1041	"AT4G13100"	NA	chr4	-	7637036	7637969	7637036	7637726	7637896	7637969
1042	"AT5G03560"	NA	chr5	-	900837	902235	900837	901168	901424	902235
1043	"AT4G13040"	NA	chr4	+	7614071	7614350	7614071	7614142	7614219	7614350
1044	"AT4G13040"	NA	chr4	+	7615020	7615955	7615020	7615142	7615215	7615955
1045	"AT4G12990"	NA	chr4	-	7594229	7594839	7594229	7594672	7594775	7594839
1046	"AT4G12990"	NA	chr4	-	7594775	7595535	7594775	7594839	7595238	7595535
1047	"AT4G12990"	NA	chr4	-	7594775	7595999	7594775	7594839	7595823	7595999
1048	"AT4G12990"	NA	chr4	-	7594775	7595999	7594775	7595535	7595823	7595999
1049	"AT4G12640"	NA	chr4	+	7462787	7466444	7462787	7463069	7465236	7466444
1050	"AT4G33240"	NA	chr4	-	16030372	16031812	16030372	16031382	16031502	16031812
1051	"AT4G33240"	NA	chr4	-	16037454	16038324	16037454	16037639	16037897	16038324
1052	"AT4G33240"	NA	chr4	-	16037454	16038324	16037454	16037639	16037943	16038324
1053	"AT4G12560"	NA	chr4	+	7443117	7443775	7443117	7443193	7443523	7443775
1054	"AT4G12560"	NA	chr4	+	7443117	7443775	7443117	7443376	7443523	7443775
1055	"AT4G12440"	NA	chr4	+	7378350	7378764	7378350	7378443	7378614	7378764
1056	"AT4G12030"	NA	chr4	+	7211355	7211612	7211355	7211411	7211481	7211612
1057	"AT4G12030"	NA	chr4	+	7211355	7212137	7211355	7211612	7211690	7212137
1058	"AT4G12000"	NA	chr4	-	7192532	7193713	7192532	7192790	7193476	7193713
1059	"AT4G34600"	NA	chr4	+	16529639	16530228	16529639	16529686	16529838	16530228
1060	"AT4G11880"	NA	chr4	+	7146636	7146833	7146636	7146678	7146791	7146833
1061	"AT4G11880"	NA	chr4	+	7146636	7147391	7146636	7146833	7146952	7147391
1062	"AT4G11880"	NA	chr4	+	7146952	7147391	7146952	7147262	7147320	7147391
1063	"AT4G11840"	NA	chr4	-	7124898	7126317	7124898	7125245	7125335	7126317
1064	"AT4G11830"	NA	chr4	-	7116690	7117115	7116690	7116888	7116966	7117115
1065	"AT4G11830"	NA	chr4	-	7116690	7117115	7116690	7116888	7116998	7117115
1066	"AT4G11830"	NA	chr4	-	7118726	7120476	7118726	7119481	7119577	7120476
1067	"AT4G11560"	NA	chr4	-	7000476	7000728	7000476	7000563	7000668	7000728
1068	"AT4G11480"	NA	chr4	+	6972924	6973386	6972924	6973162	6973232	6973386
1069	"AT4G11410"	NA	chr4	-	6945404	6945866	6945404	6945451	6945781	6945866
1070	"AT4G11160"	NA	chr4	+	6805356	6806157	6805356	6805929	6806010	6806157
1071	"AT4G11050"	NA	chr4	-	6747233	6747974	6747233	6747799	6747899	6747974
1072	"AT4G10925"	NA	chr4	-	6704034	6704638	6704034	6704351	6704463	6704638
1073	"AT4G10925"	NA	chr4	-	6704034	6704638	6704034	6704376	6704491	6704638
1074	"AT4G10843"	NA	chr4	+	6662060	6662641	6662060	6662278	6662471	6662641
1075	"AT4G10843"	NA	chr4	+	6662060	6662641	6662060	6662278	6662513	6662641
1076	"AT4G10843"	NA	chr4	+	6663380	6663722	6663380	6663444	6663597	6663722
1077	"AT4G10770"	NA	chr4	-	6631550	6631877	6631550	6631648	6631722	6631877
1078	"AT4G10730"	NA	chr4	-	6614433	6614887	6614433	6614665	6614757	6614887
1079	"AT4G10720"	NA	chr4	+	6608333	6609559	6608333	6609002	6609101	6609559
1080	"AT4G10510"	NA	chr4	+	6496093	6496359	6496093	6496185	6496261	6496359
1081	"AT4G10430"	NA	chr4	-	6454812	6455374	6454812	6455241	6455325	6455374
1082	"AT4G10430"	NA	chr4	-	6455374	6455883	6455374	6455443	6455796	6455883
1083	"AT4G21780"	NA	chr4	+	11567975	11568494	11567975	11568070	11568233	11568494
1084	"AT4G10170"	NA	chr4	+	6344300	6345610	6344300	6344452	6344586	6345610
1085	"AT4G10050"	NA	chr4	-	6286911	6287293	6286911	6286996	6287070	6287293
1086	"AT4G10000"	NA	chr4	-	6260301	6260808	6260301	6260452	6260675	6260808
1087	"AT4G09920"	NA	chr4	+	6224343	6225708	6224343	6224572	6224657	6225708
1088	"AT4G09920"	NA	chr4	+	6224343	6225708	6224343	6224591	6224657	6225708
1089	"AT4G09770"	NA	chr4	-	6154373	6154953	6154373	6154700	6154792	6154953
1090	"AT4G09720"	NA	chr4	+	6133246	6133482	6133246	6133273	6133382	6133482
1091	"AT5G50740"	NA	chr5	-	20637690	20638077	20637690	20637859	20637961	20638077
1092	"AT4G09680"	NA	chr4	+	6121464	6122407	6121464	6121567	6122087	6122407
1093	"AT4G09630"	NA	chr4	+	6084301	6085039	6084301	6084791	6084836	6085039
1094	"AT4G09620"	NA	chr4	-	6077773	6079151	6077773	6077845	6078896	6079151
1095	"AT4G09432"	NA	chr4	-	5972914	5975195	5972914	5974749	5974828	5975195
1096	"AT5G38780"	NA	chr5	+	15529777	15530985	15529777	15530162	15530310	15530985
1097	"AT4G09140"	NA	chr4	-	5820110	5820398	5820110	5820245	5820325	5820398
1098	"AT5G37500"	NA	chr5	-	14890105	14890598	14890105	14890227	14890303	14890598
1099	"AT5G37500"	NA	chr5	-	14890672	14891003	14890672	14890748	14890814	14891003
1100	"AT5G52040"	NA	chr5	+	21131075	21131887	21131075	21131186	21131561	21131887
1101	"AT5G52040"	NA	chr5	+	21131075	21132199	21131075	21131186	21132086	21132199
1102	"AT5G52040"	NA	chr5	+	21131075	21132199	21131075	21131887	21132086	21132199
1103	"AT5G52040"	NA	chr5	+	21131561	21132199	21131561	21131815	21132086	21132199
1104	"AT5G65070"	NA	chr5	+	25995197	25995716	25995197	25995297	25995424	25995716
1105	"AT5G65070"	NA	chr5	+	25995424	25995716	25995424	25995466	25995665	25995716
1106	"AT4G08290"	NA	chr4	+	5240170	5240555	5240170	5240329	5240403	5240555
1107	"AT4G08280"	NA	chr4	+	5231121	5232196	5231121	5231244	5231853	5232196
1108	"AT4G33280"	NA	chr4	-	16047744	16048939	16047744	16047866	16048275	16048939
1109	"AT4G33280"	NA	chr4	-	16048275	16048939	16048275	16048455	16048638	16048939
1110	"AT5G56850"	NA	chr5	-	22985192	22985491	22985192	22985285	22985421	22985491
1111	"AT5G56850"	NA	chr5	-	22986909	22987195	22986909	22987004	22987116	22987195
1112	"AT4G18020"	NA	chr4	-	10002845	10004098	10002845	10003914	10004023	10004098
1113	"AT4G07405"	NA	chr4	+	13027580	13028194	13027580	13027892	13027996	13028194
1114	"AT4G07405"	NA	chr4	+	13027580	13028194	13027580	13027892	13028071	13028194
1115	"AT4G07390"	NA	chr4	+	4197213	4197571	4197213	4197320	4197417	4197571
1116	"AT5G14030"	NA	chr5	+	4527827	4528041	4527827	4527899	4528035	4528041
1117	"AT4G33510"	NA	chr4	+	16117432	16118191	16117432	16117709	16117945	16118191
1118	"AT5G27550"	NA	chr5	-	9731313	9731558	9731313	9731369	9731511	9731558
1119	"AT4G24790"	NA	chr4	+	12780600	12781172	12780600	12781027	12781120	12781172
1120	"AT4G24790"	NA	chr4	+	12780600	12781688	12780600	12781172	12781267	12781688
1121	"AT5G06620"	NA	chr5	+	2035077	2035427	2035077	2035147	2035244	2035427
1122	"AT4G27630"	NA	chr4	-	13791641	13792133	13791641	13791822	13791969	13792133
1123	"AT4G27630"	NA	chr4	-	13795605	13796194	13795605	13795726	13796089	13796194
1124	"AT4G26795"	NA	chr4	-	13487329	13488868	13487329	13487630	13487754	13488868
1125	"AT4G26795"	NA	chr4	-	13487329	13488868	13487329	13488192	13488443	13488868
1126	"AT4G26795"	NA	chr4	-	13487754	13488868	13487754	13488364	13488443	13488868
1127	"AT5G66210"	NA	chr5	-	26456141	26457108	26456141	26456839	26456934	26457108
1128	"AT5G66210"	NA	chr5	-	26456934	26457276	26456934	26457108	26457213	26457276
1129	"AT4G06180"	NA	chr4	+	8157367	8157629	8157367	8157447	8157549	8157629
1130	"AT4G28550"	NA	chr4	+	14112653	14113190	14112653	14112751	14112931	14113190
1131	"AT4G28550"	NA	chr4	+	14112653	14113190	14112653	14112751	14112944	14113190
1132	"AT4G05590"	NA	chr4	+	2907631	2907897	2907631	2907730	2907844	2907897
1133	"AT5G64570"	NA	chr5	-	25812189	25813648	25812189	25812477	25812859	25813648
1134	"AT4G05390"	NA	chr4	-	2739753	2740089	2739753	2739929	2740013	2740089
1135	"AT4G32460"	NA	chr4	-	15663673	15665032	15663673	15664171	15664786	15665032
1136	"AT4G05170"	NA	chr4	-	2668184	2668504	2668184	2668351	2668438	2668504
1137	"AT4G05170"	NA	chr4	-	2668855	2669090	2668855	2668913	2669019	2669090
1138	"AT4G05170"	NA	chr4	-	2668855	2669090	2668855	2668944	2669019	2669090
1139	"AT4G05050"	NA	chr4	-	2588003	2588960	2588003	2588401	2588629	2588960
1140	"AT4G05040"	NA	chr4	+	2579600	2580746	2579600	2579722	2579880	2580746
1141	"AT4G04980"	NA	chr4	-	2544494	2545057	2544494	2544812	2544891	2545057
1142	"AT5G03590"	NA	chr5	+	909545	909852	909545	909586	909694	909852
1143	"AT4G04880"	NA	chr4	-	2465508	2465769	2465508	2465575	2465655	2465769
1144	"AT4G04880"	NA	chr4	-	2466005	2466382	2466005	2466082	2466169	2466382
1145	"AT4G04810"	NA	chr4	+	2442146	2442785	2442146	2442303	2442402	2442785
1146	"AT5G17000"	NA	chr5	-	5584707	5585679	5584707	5585361	5585596	5585679
1147	"AT4G04620"	NA	chr4	-	2329889	2330590	2329889	2329943	2330059	2330590
1148	"AT4G04570"	NA	chr4	+	2292080	2292950	2292080	2292219	2292432	2292950
1149	"AT4G04500"	NA	chr4	+	2239970	2240438	2239970	2240208	2240281	2240438
1150	"AT4G28880"	NA	chr4	+	14251134	14251426	14251134	14251224	14251327	14251426
1151	"AT4G28880"	NA	chr4	+	14253913	14254946	14253913	14254297	14254479	14254946
1152	"AT4G04221"	NA	chr4	-	2034087	2035794	2034087	2035321	2035436	2035794
1153	"AT4G04221"	NA	chr4	-	2034087	2036495	2034087	2035794	2036278	2036495
1154	"AT4G31520"	NA	chr4	-	15278535	15278827	15278535	15278643	15278728	15278827
1155	"AT5G58320"	NA	chr5	+	23578091	23579786	23578091	23579429	23579523	23579786
1156	"AT5G58320"	NA	chr5	+	23578091	23579641	23578091	23579429	23579528	23579641
1157	"AT4G35790"	NA	chr4	-	16956346	16956836	16956346	16956547	16956686	16956836
1158	"AT5G07740"	NA	chr5	-	2460560	2460794	2460560	2460611	2460713	2460794
1159	"AT5G07740"	NA	chr5	-	2462050	2464875	2462050	2463301	2463367	2464875
1160	"AT4G03610"	NA	chr4	+	1606396	1606577	1606396	1606461	1606541	1606577
1161	"AT4G03425"	NA	chr4	-	17789096	17789512	17789096	17789266	17789356	17789512
1162	"AT4G03390"	NA	chr4	-	1494447	1495214	1494447	1494613	1494691	1495214
1163	"AT4G38240"	NA	chr4	-	17931569	17932122	17931569	17931921	17931995	17932122
1164	"AT4G03230"	NA	chr4	-	1421540	1422524	1421540	1422335	1422419	1422524
1165	"AT4G03230"	NA	chr4	-	1421540	1422524	1421540	1422335	1422438	1422524
1166	"AT4G03230"	NA	chr4	-	1421540	1423194	1421540	1422524	1422631	1423194
1167	"AT4G03200"	NA	chr4	+	1408158	1408858	1408158	1408589	1408785	1408858
1168	"AT4G03115"	NA	chr4	-	1383686	1383964	1383686	1383819	1383914	1383964
1169	"AT4G03115"	NA	chr4	-	1383686	1383964	1383686	1383835	1383914	1383964
1170	"AT4G03090"	NA	chr4	-	1366052	1366978	1366052	1366379	1366470	1366978
1171	"AT4G03090"	NA	chr4	-	1367067	1367656	1367067	1367105	1367185	1367656
1172	"AT4G03085"	NA	chr4	-	12473488	12474134	12473488	12473686	12473992	12474134
1173	"AT4G03085"	NA	chr4	-	12473505	12474134	12473505	12473726	12473992	12474134
1174	"AT4G03085"	NA	chr4	-	12475150	12475501	12475150	12475300	12475381	12475501
1175	"AT4G03005"	NA	chr4	+	10268565	10269143	10268565	10268646	10268882	10269143
1176	"AT4G02885"	NA	chr4	+	6665857	6666145	6665857	6666001	6666090	6666145
1177	"AT4G02885"	NA	chr4	+	6667004	6667284	6667004	6667142	6667235	6667284
1178	"AT4G02885"	NA	chr4	+	6667566	6667927	6667566	6667616	6667728	6667927
1179	"AT4G02815"	NA	chr4	-	1875419	1876856	1875419	1875551	1875909	1876856
1180	"AT4G02815"	NA	chr4	-	1875419	1876856	1875419	1876037	1876130	1876856
1181	"AT4G02815"	NA	chr4	-	1875419	1876856	1875419	1876195	1876342	1876856
1182	"AT5G36290"	NA	chr5	+	14302661	14303054	14302661	14302852	14302952	14303054
1183	"AT4G02760"	NA	chr4	-	1224739	1225225	1224739	1224771	1225137	1225225
1184	"AT4G02760"	NA	chr4	-	1227479	1228236	1227479	1228011	1228162	1228236
1185	"AT4G02660"	NA	chr4	-	1167399	1168511	1167399	1167682	1167829	1168511
1186	"AT4G02600"	NA	chr4	+	1143887	1144321	1143887	1144052	1144136	1144321
1187	"AT4G02570"	NA	chr4	+	1128557	1128858	1128557	1128663	1128757	1128858
1188	"AT4G02430"	NA	chr4	+	1069174	1069523	1069174	1069272	1069457	1069523
1189	"AT4G02430"	NA	chr4	+	1070656	1071674	1070656	1070886	1071273	1071674
1190	"AT4G02430"	NA	chr4	+	1070656	1071674	1070656	1070886	1071284	1071674
1191	"AT4G02405"	NA	chr4	-	1057853	1058309	1057853	1058070	1058141	1058309
1192	"AT4G02260"	NA	chr4	+	990214	990810	990214	990617	990748	990810
1193	"AT4G02260"	NA	chr4	+	990214	990810	990214	990662	990748	990810
1194	"AT4G02200"	NA	chr4	+	974085	974692	974085	974159	974309	974692
1195	"AT4G02020"	NA	chr4	+	890869	891155	890869	890998	891077	891155
1196	"AT4G01883"	NA	chr4	+	814417	814588	814417	814466	814540	814588
1197	"AT4G01883"	NA	chr4	+	814540	815170	814540	814588	814716	815170
1198	"AT4G01593"	NA	chr4	+	691004	691897	691004	691478	691630	691897
1199	"AT4G01540"	NA	chr4	-	670482	670951	670482	670695	670801	670951
1200	"AT4G01540"	NA	chr4	-	670801	671537	670801	670951	671033	671537
1201	"AT4G01430"	NA	chr4	+	586392	586998	586392	586509	586586	586998
1202	"AT4G01420"	NA	chr4	-	580037	580413	580037	580074	580300	580413
1203	"AT4G01335"	NA	chr4	+	553331	553617	553331	553414	553491	553617
1204	"AT4G01130"	NA	chr4	+	487361	488226	487361	487632	487750	488226
1205	"AT5G00420"	NA	chr5	-	6663546	6664440	6663546	6664117	6664309	6664440
1206	"AT4G00990"	NA	chr4	+	430988	431337	430988	431074	431206	431337
1207	"AT4G00990"	NA	chr4	+	430988	431337	430988	431074	431217	431337
1208	"AT5G10745"	NA	chr5	+	3396729	3397712	3396729	3396811	3397644	3397712
1209	"AT5G10745"	NA	chr5	+	3396729	3397712	3396729	3396889	3397644	3397712
1210	"AT4G00930"	NA	chr4	+	399065	400394	399065	399544	399661	400394
1211	"AT4G00930"	NA	chr4	+	399065	400502	399065	400394	400474	400502
1212	"AT4G00930"	NA	chr4	+	400474	400939	400474	400502	400589	400939
1213	"AT4G00695"	NA	chr4	+	283591	284000	283591	283832	283942	284000
1214	"AT4G00680"	NA	chr4	-	280010	281072	280010	280276	280605	281072
1215	"AT5G16650"	NA	chr5	-	5463176	5463617	5463176	5463457	5463574	5463617
1216	"AT4G00560"	NA	chr4	-	241024	241370	241024	241155	241246	241370
1217	"AT4G00520"	NA	chr4	+	227858	228207	227858	227951	228038	228207
1218	"AT4G00520"	NA	chr4	+	227858	228207	227858	227951	228139	228207
1219	"AT4G00440"	NA	chr4	+	197502	198579	197502	198112	198206	198579
1220	"AT4G00440"	NA	chr4	+	197502	198579	197502	198112	198211	198579
1221	"AT4G00430"	NA	chr4	-	186332	186897	186332	186473	186601	186897
1222	"AT4G00355"	NA	chr4	+	155191	156376	155191	155902	155985	156376
1223	"AT5G27830"	NA	chr5	+	9861231	9862108	9861231	9861425	9861737	9862108
1224	"AT5G27830"	NA	chr5	+	9861737	9862108	9861737	9861830	9861917	9862108
1225	"AT4G00170"	NA	chr4	-	71819	72217	71819	71893	72033	72217
1226	"AT4G00050"	NA	chr4	+	17783	18513	17783	17954	18029	18513
1227	"AT3G66654"	NA	chr3	+	2088369	2088845	2088369	2088505	2088648	2088845
1228	"AT4G37630"	NA	chr4	+	17680375	17681264	17680375	17680524	17680605	17681264
1229	"AT3G63340"	NA	chr3	-	23392347	23392576	23392347	23392402	23392493	23392576
1230	"AT3G63340"	NA	chr3	-	23396589	23397092	23396589	23396851	23396950	23397092
1231	"AT3G63300"	NA	chr3	+	23384987	23385595	23384987	23385386	23385469	23385595
1232	"AT3G63240"	NA	chr3	-	23363871	23364636	23363871	23364225	23364325	23364636
1233	"AT3G62970"	NA	chr3	+	23272296	23272471	23272296	23272366	23272432	23272471
1234	"AT5G05740"	NA	chr5	-	1725809	1726058	1725809	1725920	1726007	1726058
1235	"AT3G62750"	NA	chr3	+	23214746	23214944	23214746	23214796	23214868	23214944
1236	"AT3G62750"	NA	chr3	+	23215853	23216355	23215853	23216083	23216168	23216355
1237	"AT3G62750"	NA	chr3	+	23216168	23216355	23216168	23216194	23216267	23216355
1238	"AT3G62750"	NA	chr3	+	23216168	23216549	23216168	23216355	23216458	23216549
1239	"AT3G62750"	NA	chr3	+	23216458	23217060	23216458	23216549	23216662	23217060
1240	"AT3G62740"	NA	chr3	+	23213474	23214066	23213474	23213565	23213650	23214066
1241	"AT3G62620"	NA	chr3	+	23159747	23160320	23159747	23159856	23159978	23160320
1242	"AT3G62620"	NA	chr3	+	23159747	23160075	23159747	23159923	23160035	23160075
1243	"AT3G62620"	NA	chr3	+	23159747	23160075	23159747	23159923	23160047	23160075
1244	"AT3G62620"	NA	chr3	+	23159747	23160320	23159747	23160075	23160198	23160320
1245	"AT3G62620"	NA	chr3	+	23160886	23161896	23160886	23161266	23161386	23161896
1246	"AT3G62390"	NA	chr3	-	23086988	23087823	23086988	23087584	23087664	23087823
1247	"AT3G62330"	NA	chr3	-	23063304	23064244	23063304	23063685	23063942	23064244
1248	"AT3G62310"	NA	chr3	-	23058404	23059858	23058404	23058520	23058773	23059858
1249	"AT4G32551"	NA	chr4	+	15710236	15710476	15710236	15710312	15710426	15710476
1250	"AT3G62220"	NA	chr3	-	23030232	23030697	23030232	23030359	23030446	23030697
1251	"AT3G62220"	NA	chr3	-	23030779	23031155	23030779	23030877	23031063	23031155
1252	"AT3G62120"	NA	chr3	-	23003657	23003864	23003657	23003780	23003819	23003864
1253	"AT3G62090"	NA	chr3	-	22990060	22990709	22990060	22990508	22990633	22990709
1254	"AT5G27360"	NA	chr5	+	9658587	9658890	9658587	9658677	9658830	9658890
1255	"AT3G61760"	NA	chr3	-	22860773	22861513	22860773	22861142	22861236	22861513
1256	"AT3G61750"	NA	chr3	-	22858570	22859669	22858570	22858970	22859047	22859669
1257	"AT3G61690"	NA	chr3	+	22832779	22833348	22832779	22833086	22833239	22833348
1258	"AT3G61610"	NA	chr3	+	22798983	22799590	22798983	22799040	22799498	22799590
1259	"AT4G22110"	NA	chr4	-	11711973	11712272	11711973	11712069	11712207	11712272
1260	"AT3G61450"	NA	chr3	+	22738383	22738818	22738383	22738610	22738692	22738818
1261	"AT3G61440"	NA	chr3	+	22737383	22737599	22737383	22737443	22737518	22737599
1262	"AT4G27800"	NA	chr4	-	13852251	13852415	13852251	13852298	13852382	13852415
1263	"AT3G61410"	NA	chr3	+	22721981	22722696	22721981	22722255	22722356	22722696
1264	"AT3G61390"	NA	chr3	+	22716237	22716829	22716237	22716634	22716725	22716829
1265	"AT3G61390"	NA	chr3	+	22717632	22718490	22717632	22717956	22718051	22718490
1266	"AT3G61280"	NA	chr3	+	22682701	22683080	22682701	22682766	22682869	22683080
1267	"AT3G61035"	NA	chr3	-	22591562	22591907	22591562	22591765	22591862	22591907
1268	"AT3G61035"	NA	chr3	-	22591562	22592098	22591562	22591907	22592015	22592098
1269	"AT5G18980"	NA	chr5	-	6336463	6337637	6336463	6337099	6337170	6337637
1270	"AT3G60600"	NA	chr3	+	22401521	22401990	22401521	22401575	22401912	22401990
1271	"AT5G43660"	NA	chr5	-	17536393	17536703	17536393	17536505	17536581	17536703
1272	"AT3G60440"	NA	chr3	+	22338658	22339520	22338658	22338767	22338942	22339520
1273	"AT4G04790"	NA	chr4	-	2438328	2439053	2438328	2438922	2439005	2439053
1274	"AT4G04790"	NA	chr4	-	2438328	2439053	2438328	2438934	2439005	2439053
1275	"AT3G60250"	NA	chr3	-	22270269	22271158	22270269	22270844	22270992	22271158
1276	"AT3G60250"	NA	chr3	-	22270269	22271158	22270269	22270844	22270995	22271158
