AT2G30480	A5	2	12988582-12988670	12988582-12988674	-	0.0737779985	0.2932067932		
AT2G30600	A5	2	13037249-13037382	13037114-13037382	+	0.005868899	0.2849025974		
AT2G30600	A5	2	13037284-13037382	13037114-13037382	+	0.0055197363	0.2992007992		
AT2G30600	A5	2	13037284-13037382	13037249-13037382	+	-0.0406752935	0.2202797203		
AT2G30740	A5	2	13095700-13096352	13095484-13096352	+	-0.005541141	0.3847937777		
AT2G30740	A5	2	13095726-13096352	13095700-13096352	+	0.0475818014	0.3423499577		
AT2G30740	A5	2	13095983-13096352	13095484-13096352	+	-0.0104524609	0.3847937777		
AT2G30740	A5	2	13095983-13096352	13095700-13096352	+	-0.0239712405	0.3847937777		
AT2G30740	A5	2	13095983-13096352	13095726-13096352	+	-0.2312661184	0.3423499577		
AT2G30740	A5	2	13096142-13096352	13095484-13096352	+	-0.0020771554	0.3947776362		
AT2G30740	A5	2	13096142-13096352	13095700-13096352	+	-0.0119317115	0.3847937777		
AT2G30740	A5	2	13096142-13096352	13095726-13096352	+	-0.1830499952	0.3423499577		
AT2G30740	A5	2	13096142-13096352	13095983-13096352	+	0.0304818675	0.3847937777		
AT2G30740	A5	2	13096180-13096352	13095983-13096352	+	0.1961903144	0.3423499577		
AT2G30740	A5	2	13096180-13096352	13096142-13096352	+	0.2283859887	0.3423499577		
AT2G30890_and_AT2G30900	A5	2	13151949-13152114	13151927-13152114	+	nan	1		
AT2G30940	A5	2	13169854-13169927	13169848-13169927	+	nan	1		
AT2G30950	A5	2	13174590-13174692	13174410-13174692	+	-0.000011425	0.4495504496		
AT2G30950	A5	2	13174607-13174692	13174410-13174692	+	0.0001688713	0.4495504496		
AT2G30950	A5	2	13174607-13174692	13174590-13174692	+	nan	1		
AT2G30990	A5	2	13189762-13189833	13189762-13190157	-	-0.0184557599	0.3761238761		
AT2G30990	A5	2	13189762-13189833	13189762-13190323	-	-0.0060927451	0.3761238761		
AT2G30990	A5	2	13189762-13190157	13189762-13190323	-	-0.0237308395	0.3761238761		
AT2G31060	A5	2	13217704-13217899	13217704-13217904	-	-0.0064193995	0.4300699301		
AT2G31060	A5	2	13217973-13218206	13217973-13218218	-	-0.000970682	0.4300699301		
AT2G31110	A5	2	13258813-13258894	13258813-13258916	-	0.0880959592	0.0774225774		
AT2G31130	A5	2	13265355-13265448	13265355-13265522	-	-0.0023671113	0.4380619381		
AT2G31130	A5	2	13265570-13266074	13265570-13266295	-	nan	1		
AT2G31130	A5	2	13265570-13266295	13265570-13266460	-	-0.0005913073	0.4380619381		
AT2G31130	A5	2	13265570-13266295	13265570-13266475	-	nan	1		
AT2G31130	A5	2	13265570-13266460	13265570-13266475	-	-0.0090325082	0.4380619381		
AT2G31280	A5	2	13343252-13343338	13343201-13343338	+	-0.000712388	0.4365634366		
AT2G31370	A5	2	13379300-13379418	13379035-13379418	+	-0.0454847465	0.2237762238		
AT2G31370	A5	2	13379300-13379418	13379252-13379418	+	-0.0049586833	0.4067599068		
AT2G31370	A5	2	13381103-13381220	13381092-13381220	+	-0.1673849712	0.0244755245		
AT2G31510	A5	2	13420731-13420850	13420731-13421000	-	0.0002528539	0.4495504496		
AT2G31751	A5	2	13501306-13501410	13501306-13501440	-	nan	1		
AT2G31830_and_AT2G31840	A5	2	13539607-13539724	13539607-13539737	-	-0.053995288	0.1718281718		
AT2G31870	A5	2	13550877-13550993	13550877-13550996	-	0.0438677375	0.2652347652		
AT2G31955	A5	2	13584887-13585062	13584887-13585086	-	0	0.455044955		
AT2G31960	A5	2	13589270-13589518	13588910-13589518	+	0.0057447062	0.3416583417		
AT2G32050_and_AT2G32060	A5	2	13640159-13640258	13640159-13640314	-	-0.0047483955	0.1823176823		
AT2G32080	A5	2	13643191-13643267	13643191-13643270	-	0.0377941082	0.0504495504		
AT2G32090	A5	2	13644722-13644921	13644568-13644921	+	-0.0013613543	0.4190809191		
AT2G32210	A5	2	13678422-13678509	13678393-13678509	+	-0.0299523389	0.3141858142		
AT2G32230	A5	2	13681804-13681944	13681804-13682141	-	-0.0009761534	0.4380619381		
AT2G32320	A5	2	13729242-13729567	13729206-13729567	+	-0.3950011113	0.000999001		
AT2G32487	A5	2	13792018-13792155	13791979-13792155	+	-0.2403252335	0.0879120879		
AT2G32580	A5	2	13828680-13828789	13828676-13828789	+	-0.0002833341	0.4425574426		
AT2G32650	A5	2	13851311-13851520	13851136-13851520	+	-0.0064486723	0.2347652348		
AT2G32700	A5	2	13868443-13868632	13868386-13868632	+	-0.0009385589	0.4270729271		
AT2G32770	A5	2	13897271-13897365	13897184-13897365	+	0.2479239553	0.1733266733		
AT2G33051	A5	2	14023807-14023874	14023807-14023911	-	nan	1		
AT2G33070	A5	2	14030297-14030385	14030297-14030391	-	0	0.2512487512		
AT2G33120	A5	2	14044671-14045124	14044671-14045148	-	0.0026947611	0.2977022977		
AT2G33240	A5	2	14089630-14089726	14089630-14089747	-	-0.0078854344	0.2852147852		
AT2G33240	A5	2	14096567-14096796	14096567-14096858	-	nan	1		
AT2G33620	A5	2	14234462-14234739	14234374-14234739	+	0.1732015478	0.3681318681		
AT2G33670_and_AT2G33680	A5	2	14248574-14248748	14248552-14248748	+	-0.0117831052	0.3551448551		
AT2G33750	A5	2	14272141-14272537	14272141-14272570	-	0	0.3471528472		
AT2G33820	A5	2	14307438-14307589	14307438-14307613	-	0.0118845443	0.3901098901		
AT2G34170	A5	2	14428064-14428198	14427880-14428198	+	0.01090481	0.3456543457		
AT2G34170	A5	2	14428112-14428198	14428064-14428198	+	-0.2856476553	0.1888111888		
AT2G34210	A5	2	14446226-14446323	14446190-14446323	+	nan	1		
AT2G34250	A5	2	14462309-14462607	14462224-14462607	+	-0.0002769382	0.3961038961		
AT2G34300	A5	2	14476846-14477081	14476846-14477223	-	0.0136163659	0.4260739261		
AT2G34300	A5	2	14476846-14477081	14476846-14477292	-	0.0010324291	0.4260739261		
AT2G34310	A5	2	14477985-14478360	14477985-14478426	-	0.1834514159	0.1058941059		
AT2G34310	A5	2	14477985-14478360	14477985-14478558	-	0.0070929741	0.3186813187		
AT2G34315	A5	2	14480475-14480572	14480475-14480638	-	nan	1		
AT2G34355	A5	2	14496984-14497091	14496828-14497091	+	0.0012616728	0.4220779221		
AT2G34450	A5	2	14528575-14528681	14528575-14528684	-	0	0.4205794206		
AT2G34530	A5	2	14549380-14549452	14549380-14549456	-	-0.1666666667	0.1763236763		
AT2G34680	A5	2	14628317-14628647	14628317-14628860	-	-0.0075363472	0.3171828172		
AT2G34860	A5	2	14709812-14709931	14709808-14709931	+	-0.0023560119	0.2982017982		
AT2G34900	A5	2	14725183-14725545	14725183-14725584	-	-0.087292538	0.027972028		
AT2G35060	A5	2	14777639-14777714	14777639-14777717	-	0.0027804018	0.3926073926		
AT2G35140	A5	2	14813686-14813975	14813489-14813975	+	-0.1842065422	0.2052947053		
AT2G35155	A5	2	14821383-14821549	14821383-14821711	-	-0.0041381148	0.3921078921		
AT2G35390	A5	2	14897107-14897216	14897107-14897438	-	-0.0376428945	0.1378621379		
AT2G35480	A5	2	14910944-14911313	14910660-14911313	+	-0.0012294189	0.4205794206		
AT2G35510	A5	2	14919308-14919593	14919308-14919733	-	0.0043794527	0.3866133866		
AT2G35550	A5	2	14929448-14929890	14929401-14929890	+	-0.3517333378	0.1528471528		
AT2G35550	A5	2	14929477-14929890	14929401-14929890	+	-0.550118125	0.1318681319		
AT2G35550	A5	2	14929477-14929890	14929448-14929890	+	-0.2876721235	0.1528471528		
AT2G35550	A5	2	14929612-14929890	14929401-14929890	+	-0.1090349418	0.2709290709		
AT2G35550	A5	2	14929612-14929890	14929448-14929890	+	-0.0640795448	0.2712287712		
AT2G35550	A5	2	14929612-14929890	14929477-14929890	+	0.214218184	0.2532467532		
AT2G35620	A5	2	14964772-14965017	14964772-14965246	-	0.0033281049	0.4205794206		
AT2G35630	A5	2	14967873-14968240	14967506-14968240	+	-0.0022784277	0.4125874126		
AT2G35637	A5	2	14983556-14983799	14983556-14983839	-	nan	1		
AT2G35650	A5	2	14985829-14986064	14985690-14986064	+	-0.0047383785	0.3766233766		
AT2G35650	A5	2	14986574-14986704	14986569-14986704	+	-0.0591400834	0.1438561439		
AT2G35738	A5	2	15023810-15023884	15023648-15023884	+	nan	1		
AT2G35840_and_AT2G35850	A5	2	15053719-15053933	15053647-15053933	+	0.039840111	0.1573426573		
AT2G35880	A5	2	15065406-15065518	15065406-15065709	-	0.0024491575	0.3706293706		
AT2G35900	A5	2	15070572-15070979	15070572-15071332	-	-0.0068012631	0.3771228771		
AT2G36000	A5	2	15118220-15118313	15118116-15118313	+	-0.0186436503	0.1408591409		
AT2G36060	A5	2	15143152-15143226	15143152-15143229	-	0.0058207997	0.2067932068		
AT2G36060	A5	2	15143351-15143475	15143351-15143478	-	0.0839858808	0.023976024		
AT2G36080	A5	2	15149814-15149903	15149814-15150907	-	-0.0007699596	0.4380619381		
AT2G36250	A5	2	15200016-15200131	15200016-15200469	-	0.0027661716	0.3491508492		
AT2G36290	A5	2	15210161-15210251	15210161-15210723	-	0.0001780413	0.4395604396		
AT2G36330_and_AT2G36340	A5	2	15234822-15235104	15234672-15235104	+	0.0144140463	0.3201798202		
AT2G36360	A5	2	15243208-15243287	15243208-15243416	-	0.0045987626	0.3781218781		
AT2G36460	A5	2	15298062-15298140	15298062-15298360	-	0.0009327594	0.3681318681		
AT2G36530	A5	2	15323365-15323512	15323365-15323721	-	-0.0000423655	0.4575424575		
AT2G36792	A5	2	15421504-15421584	15421484-15421584	+	nan	1		
AT2G36880	A5	2	15480895-15481189	15480895-15481256	-	-0.0000272196	0.4370629371		
AT2G37080	A5	2	15584111-15584421	15584111-15584946	-	0.0010895109	0.4390609391		
AT2G37150	A5	2	15605993-15606166	15605993-15606185	-	-0.1477351041	0.4190559441		
AT2G37150	A5	2	15605993-15606166	15605993-15607447	-	0	0.4190559441		
AT2G37150	A5	2	15605993-15606166	15605993-15607695	-	-0.1536329645	0.4190559441		
AT2G37150	A5	2	15605993-15606166	15605993-15608307	-	-0.026728023	0.4190559441		
AT2G37150	A5	2	15605993-15606185	15605993-15607447	-	nan	1		
AT2G37150	A5	2	15605993-15606185	15605993-15607695	-	0.025964346	0.4190559441		
AT2G37150	A5	2	15605993-15606185	15605993-15608307	-	0.0280137781	0.4190559441		
AT2G37150	A5	2	15605993-15607695	15605993-15608307	-	0.0071086108	0.4190559441		
AT2G37150	A5	2	15607840-15607904	15607840-15608307	-	0.0953412688	0.4190559441		
AT2G37290	A5	2	15661209-15661289	15661209-15661611	-	-0.029679816	0.3441558442		
AT2G37340	A5	2	15672338-15672441	15672338-15672626	-	0.0004942359	0.4055944056		
AT2G37440	A5	2	15720400-15720434	15720343-15720434	+	-0.0141193531	0.3701298701		
AT2G37620	A5	2	15779489-15779751	15779327-15779751	+	0	0.4290709291		
AT2G37620	A5	2	15779489-15779755	15779327-15779755	+	0.0268351484	0.4143356643		
AT2G37700	A5	2	15811163-15811241	15811163-15811268	-	0	0.2842157842		
AT2G37760	A5	2	15832448-15832541	15832241-15832541	+	0.0043349055	0.3181818182		
AT2G37760	A5	2	15833486-15833656	15833482-15833656	+	0.058723082	0.0876623377		
AT2G37840	A5	2	15853175-15853255	15853063-15853255	+	0.0028479239	0.4150849151		
AT2G37930	A5	2	15872787-15872870	15872544-15872870	+	0.0122677796	0.3701298701		
AT2G37975	A5	2	15893195-15893330	15893195-15893578	-	0.0082169284	0.2957042957		
AT2G38185_and_AT2G38195	A5	2	16001739-16001804	16001721-16001804	+	0	0.4280719281		
AT2G38280	A5	2	16033654-16033727	16033654-16033742	-	-0.2296554345	0.0004995005		
AT2G38710	A5	2	16186823-16186905	16186823-16186916	-	nan	1		
AT2G38710	A5	2	16186823-16186905	16186823-16187119	-	0.0162880614	0.2092907093		
AT2G38710	A5	2	16186823-16186916	16186823-16187119	-	-0.0176209473	0.2092907093		
AT2G38780	A5	2	16213480-16213590	16213322-16213590	+	0.0040161443	0.4135864136		
AT2G38810	A5	2	16220681-16220767	16220681-16220826	-	0	0.4315684316		
AT2G38810	A5	2	16220681-16220826	16220681-16220910	-	0.0676541816	0.2802197802		
AT2G38880	A5	2	16239714-16240139	16239710-16240139	+	nan	1		
AT2G38880	A5	2	16240050-16240139	16239710-16240139	+	0.1176418618	0.4180819181		
AT2G38880	A5	2	16240050-16240139	16239714-16240139	+	0	0.4180819181		
AT2G38880	A5	2	16240422-16240575	16240360-16240575	+	-0.1053919699	0.3131868132		
AT2G38900	A5	2	16243359-16243700	16243314-16243700	+	nan	1		
AT2G38920	A5	2	16249123-16249219	16249123-16249247	-	-0.0854495099	0.1878121878		
AT2G38995	A5	2	16283200-16283315	16282354-16283315	+	0.0840422953	0.2917082917		
AT2G39000	A5	2	16287392-16287770	16287392-16287877	-	0.0279791605	0.0934065934		
AT2G39010	A5	2	16293307-16293399	16292668-16293399	+	-0.0020984488	0.2477522478		
AT2G39110	A5	2	16319934-16320029	16319788-16320029	+	-0.0103197426	0.3436563437		
AT2G39435	A5	2	16466539-16466646	16466539-16466816	-	nan	1		
AT2G39440	A5	2	16469147-16469317	16469147-16469497	-	-0.0052544739	0.3996003996		
AT2G39470	A5	2	16476558-16476644	16476534-16476644	+	-0.0334602633	0.1208791209		
AT2G39580	A5	2	16512403-16512460	16512364-16512460	+	-0.0388785411	0.1078921079		
AT2G39725	A5	2	16569583-16570063	16569515-16570063	+	-0.0827422843	0.0949050949		
AT2G39730	A5	2	16571066-16571180	16571066-16571191	-	-0.2517537881	0		
AT2G39740	A5	2	16576096-16576237	16575928-16576237	+	-0.0018863404	0.4215784216		
AT2G39740	A5	2	16576100-16576237	16575928-16576237	+	-0.0567853648	0.4215784216		
AT2G39740	A5	2	16576100-16576237	16576096-16576237	+	-0.0075143444	0.4215784216		
AT2G39800	A5	2	16599790-16599876	16599790-16599885	-	-0.0004616674	0.4495504496		
AT2G39830	A5	2	16620281-16620556	16620281-16620565	-	0.0337704669	0.3301698302		
AT2G39830	A5	2	16622517-16623307	16622517-16623334	-	-0.042705233	0.3301698302		
AT2G39950	A5	2	16678278-16678967	16678278-16679657	-	0.0001250341	0.4365634366		
AT2G39950	A5	2	16679015-16679173	16679015-16679657	-	0.3828223408	0.2465034965		
AT2G39950	A5	2	16680190-16680302	16680190-16680454	-	-0.0606664834	0.2465034965		
AT2G40316	A5	2	16836794-16837118	16836777-16837118	+	-0.0122253692	0.3036963037		
AT2G40340	A5	2	16849667-16849781	16849667-16849807	-	-0.0170339959	0.4035964036		
AT2G40340	A5	2	16849667-16849781	16849667-16850335	-	0.0009939773	0.4035964036		
AT2G40540_and_AT2G40550	A5	2	16931047-16931413	16930724-16931413	+	0.1440478722	0.0929070929		
AT2G40540_and_AT2G40550	A5	2	16931164-16931413	16930724-16931413	+	-0.0007604485	0.4320679321		
AT2G40540_and_AT2G40550	A5	2	16931164-16931413	16931047-16931413	+	-0.1144186741	0.1303696304		
AT2G40540_and_AT2G40550	A5	2	16931332-16931413	16931047-16931413	+	-0.032929202	0.4305694306		
AT2G40540_and_AT2G40550	A5	2	16931332-16931413	16931164-16931413	+	-0.0062495107	0.4320679321		
AT2G40810	A5	2	17032587-17032668	17032577-17032668	+	-0.0040820166	0.4030969031		
AT2G40820	A5	2	17039488-17039884	17039488-17039954	-	-0.1153997349	0.201048951		
AT2G40820	A5	2	17039488-17039884	17039488-17040109	-	-0.0416141466	0.2222777223		
AT2G40820	A5	2	17039488-17039954	17039488-17040109	-	0.0953790783	0.201048951		
AT2G40830	A5	2	17042892-17043524	17042783-17043524	+	0.0086026292	0.4058441558		
AT2G40935	A5	2	17083379-17083737	17083346-17083737	+	-0.011142896	0.4135864136		
AT2G40935	A5	2	17083444-17083737	17083346-17083737	+	-0.0139678204	0.4135864136		
AT2G40935	A5	2	17083444-17083737	17083379-17083737	+	0.022329518	0.4135864136		
AT2G41060_and_AT2G41070	A5	2	17131157-17131240	17131096-17131240	+	-0.0215094993	0.3416583417		
AT2G41110	A5	2	17140490-17140819	17140454-17140819	+	-0.0007400741	0.4015984016		
AT2G41150	A5	2	17155026-17155098	17154995-17155098	+	-0.0028283552	0.4130869131		
AT2G41430	A5	2	17269490-17269720	17269402-17269720	+	-0.0041972426	0.1223776224		
AT2G41430	A5	2	17269509-17269720	17269402-17269720	+	-0.0033249796	0.1223776224		
AT2G41430	A5	2	17269509-17269720	17269490-17269720	+	0.0117575878	0.1978021978		
AT2G41560	A5	2	17335630-17335697	17335630-17337009	-	0.0000712082	0.4365634366		
AT2G41600	A5	2	17345768-17345988	17345768-17345993	-	0.1587173017	0.038961039		
AT2G41700	A5	2	17384089-17384160	17384089-17384178	-	-0.0003855188	0.4465534466		
AT2G41700	A5	2	17386429-17386490	17386429-17386550	-	-0.0003855188	0.4465534466		
AT2G41705	A5	2	17397771-17398040	17397510-17398040	+	0.0105769256	0.4195804196		
AT2G41740	A5	2	17416946-17417216	17416946-17417446	-	0.0013973395	0.3961038961		
AT2G41880	A5	2	17476729-17476809	17476609-17476809	+	0.3828583354	0.2367632368		
AT2G41880	A5	2	17476914-17476995	17476899-17476995	+	-0.0722732393	0.2367632368		
AT2G42210	A5	2	17590523-17590622	17590271-17590622	+	0.0016064837	0.3591408591		
AT2G42240_and_AT2G42247	A5	2	17600678-17600779	17600548-17600779	+	nan	1		
AT2G42300	A5	2	17622378-17623441	17622374-17623441	+	0.0083429667	0.4370629371		
AT2G42410	A5	2	17658007-17658090	17657885-17658090	+	nan	1		
AT2G42500	A5	2	17698834-17698917	17698834-17699176	-	-0.0016147749	0.4395604396		
AT2G42510	A5	2	17702860-17702912	17702830-17702912	+	nan	1		
AT2G42510	A5	2	17702970-17703311	17702943-17703311	+	0	0.3421578422		
AT2G42520	A5	2	17705034-17705267	17704863-17705267	+	-0.0085381722	0.3511488511		
AT2G42540	A5	2	17711947-17712151	17711947-17712284	-	nan	1		
AT2G42810	A5	2	17814218-17814558	17814218-17814561	-	-0.050584493	0.4300699301		
AT2G42810	A5	2	17815952-17816150	17815952-17816416	-	-0.0070404254	0.4300699301		
AT2G42810	A5	2	17815952-17816416	17815952-17816555	-	0.0091075256	0.4300699301		
AT2G42830	A5	2	17823384-17823489	17823378-17823489	+	0.3935198072	0.1458541459		
AT2G43000	A5	2	17881968-17882057	17881968-17882392	-	-0.0115835259	0.3691308691		
AT2G43010	A5	2	17886888-17886994	17886650-17886994	+	-0.0025752186	0.3971028971		
AT2G43070	A5	2	17913392-17913590	17913392-17913608	-	-0.0023704309	0.4130869131		
AT2G43261	A5	2	17985615-17985693	17985615-17985699	-	nan	1		
AT2G43280	A5	2	17989968-17990138	17989739-17990138	+	-0.0054287724	0.3831168831		
AT2G43410	A5	2	18029348-18029569	18029348-18030720	-	0.013863177	0.2952047952		
AT2G43430	A5	2	18037621-18038002	18037621-18038126	-	-0.0296531547	0.2097902098		
AT2G43490	A5	2	18057937-18058045	18057937-18058057	-	0.3494628573	0.013986014		
AT2G43500	A5	2	18062599-18062691	18062595-18062691	+	nan	1		
AT2G43500	A5	2	18062599-18062694	18062595-18062694	+	0.4501063054	0.1378621379		
AT2G43500	A5	2	18065365-18065413	18065326-18065413	+	0.0044809824	0.4085914086		
AT2G43560	A5	2	18075081-18075157	18075081-18075349	-	-0.000401417	0.4100899101		
AT2G43640	A5	2	18098218-18098315	18098218-18098342	-	0.0004458977	0.4290709291		
AT2G43640	A5	2	18098688-18099028	18098688-18099074	-	-0.0311920389	0.1968031968		
AT2G43680	A5	2	18108719-18109069	18108506-18109069	+	0.0005016311	0.4145854146		
AT2G43760	A5	2	18132788-18133189	18132693-18133189	+	-0.0044741477	0.3121878122		
AT2G43760	A5	2	18133081-18133189	18132693-18133189	+	0.0204690368	0.2285214785		
AT2G43760	A5	2	18133081-18133189	18132788-18133189	+	0.039008456	0.2285214785		
AT2G43780	A5	2	18136665-18136947	18136665-18136992	-	0.1017054957	0.4275724276		
AT2G43780	A5	2	18136665-18136992	18136665-18137410	-	-0.0007729122	0.4275724276		
AT2G43810	A5	2	18149574-18149700	18149375-18149700	+	-0.0200483917	0.4065934066		
AT2G43810	A5	2	18149574-18149700	18149547-18149700	+	-0.0520703053	0.4065934066		
AT2G43910	A5	2	18184696-18185018	18184696-18185023	-	0.0245364388	0.0544455544		
AT2G43910	A5	2	18185878-18186254	18185878-18186410	-	-0.0235750605	0.0544455544		
AT2G43920	A5	2	18189584-18189717	18189584-18189721	-	0	0.4425574426		
AT2G43920	A5	2	18190340-18190429	18190340-18190561	-	-0.1166946812	0.0949050949		
AT2G44065	A5	2	18228715-18228798	18228558-18228798	+	0.0014361873	0.4060939061		
AT2G44090	A5	2	18241115-18241239	18241115-18241281	-	0.0037489704	0.4310689311		
AT2G44280	A5	2	18303985-18304071	18303985-18304130	-	0.5734094382	0.0307192807		
AT2G44350	A5	2	18316582-18316656	18316499-18316656	+	nan	1		
AT2G44480	A5	2	18361956-18362048	18361835-18362048	+	-0.0795234092	0.4150849151		
AT2G44680	A5	2	18427031-18427200	18427031-18427203	-	-0.0042692065	0.3761238761		
AT2G44850	A5	2	18499204-18499359	18499187-18499359	+	0.000522473	0.4235764236		
AT2G44890	A5	2	18508580-18508676	18508580-18508718	-	nan	1		
AT2G44980	A5	2	18555121-18555238	18555121-18555247	-	-0.0003304925	0.4390609391		
AT2G44980	A5	2	18555772-18555905	18555772-18555923	-	-0.0003304925	0.4390609391		
AT2G45280	A5	2	18670349-18670490	18670277-18670490	+	-0.0244192825	0.3226773227		
AT2G45500	A5	2	18752030-18752150	18752030-18752162	-	-0.1150322184	0.0966533467		
AT2G45640	A5	2	18800107-18800505	18800107-18800514	-	-0.0014338467	0.3751248751		
AT2G45720	A5	2	18834344-18834432	18834322-18834432	+	0.0846601362	0.2507492507		
AT2G45830	A5	2	18866503-18866607	18866228-18866607	+	0.5059172973	0.0174825175		
AT2G45910	A5	2	18894360-18894480	18894087-18894480	+	0.0849565974	0.0364635365		
AT2G45950	A5	2	18907206-18907590	18907206-18907654	-	-0.0275886028	0.2607392607		
AT2G45960	A5	2	18911523-18911608	18911519-18911608	+	0.0005871031	0.3106893107		
AT2G46020	A5	2	18923200-18923277	18923071-18923277	+	-0.0528940782	0.1578421578		
AT2G46040	A5	2	18937826-18937960	18937826-18938311	-	0.1066679242	0.2495004995		
AT2G46270	A5	2	19000427-19000814	19000423-19000814	+	-0.0862677799	0.0719280719		
AT2G46270	A5	2	19002230-19002322	19002161-19002322	+	-0.252250185	0.007992008		
AT2G46340	A5	2	19026879-19026967	19026879-19027162	-	0.0024207387	0.4230769231		
AT2G46370	A5	2	19033950-19034341	19033867-19034341	+	-0.0099378865	0.4310689311		
AT2G46370	A5	2	19034264-19034341	19033867-19034341	+	-0.0013646035	0.4310689311		
AT2G46370	A5	2	19034264-19034341	19033950-19034341	+	-0.0022964139	0.4310689311		
AT2G46375	A5	2	19038039-19038126	19038009-19038126	+	nan	1		
AT2G46420	A5	2	19056666-19056766	19056634-19056766	+	-0.016719083	0.3406593407		
AT2G46455	A5	2	19070130-19070200	19070130-19070217	-	-0.09743133	0.2327672328		
AT2G46610	A5	2	19137681-19137831	19137681-19138387	-	-0.249581488	0.041958042		
