	SRR15236521	SRR15236522	SRR15236523
AT2G16460.2	0.080696	0	0.099211
AT2G16485.1	0	0	0.185669
AT2G16485.2	16.798013	16.498111	17.047946
AT2G16490.1	0	0	0
AT2G16500.1	79.585627	80.946704	80.112681
AT2G16505.1	0.062357	0.319897	0.144722
AT2G16510.1	54.963734	56.534686	56.129379
AT2G16520.1	0.133154	0	0
AT2G16530.1	2.52608	2.469017	3.087417
AT2G16530.2	0.225677	0	0
AT2G16530.3	0.51864	0.717729	0.166053
AT2G16530.4	0	0	0.328195
AT2G16530.5	0	0	0
AT2G16535.1	0	0	0
AT2G16570.1	5.550937	5.238233	5.24407
AT2G16575.1	0	0	0
AT2G16580.1	7.87781	5.102277	8.474659
AT2G16586.1	1.155588	0.9453	0.886378
AT2G16592.1	0	0	0
AT2G16594.1	0	0	0
AT2G16595.1	3.690781	3.109371	2.696613
AT2G16600.1	258.096387	276.389738	262.69228
AT2G16600.2	100.093525	47.555382	86.274937
AT2G16620.1	0	0	0
AT2G16630.1	23.80783	28.11302	26.903024
AT2G16640.1	22.711379	22.746614	23.520171
AT2G16640.2	0.659013	1.133268	0.580015
AT2G16640.3	1.641019	1.448793	0.806071
AT2G16650.1	8.285004	6.540886	8.755137
AT2G16650.2	0	1.037765	0
AT2G16660.1	29.229805	26.646789	27.924113
AT2G16660.2	2.642408	2.424248	2.350886
AT2G16676.1	0	0	0
AT2G16700.1	7.783011	8.726203	10.318701
AT2G16700.2	5.338936	4.519255	0
AT2G16700.3	0.381395	0.082843	0.254713
AT2G16700.4	1.507159	1.553009	1.666919
AT2G16710.1	8.99681	9.485016	8.895585
AT2G16710.2	0.72419	0.219161	0
AT2G16710.3	0	0	0
AT2G16720.1	6.738676	7.425995	6.475726
AT2G16730.1	0.027303	0.013783	0.015872
AT2G16740.1	34.50494	32.060745	32.250368
AT2G16750.1	0.458145	1.355643	0
AT2G16750.2	2.462917	1.655024	2.130562
AT2G16760.1	1.230641	1.707504	1.169599
AT2G16770.1	2.170955	1.020776	1.434141
AT2G16770.2	6.378082	6.716422	6.13268
AT2G16780.1	28.518749	26.985273	28.368117
AT2G16790.1	1.761669	2.267923	1.439098
AT2G16790.2	0.193	0	0
AT2G16790.3	0	0.211403	0
AT2G16790.4	0.105263	0.124702	0.262004
AT2G16790.5	0	0	0
AT2G16800.1	27.126169	26.221627	27.232438
AT2G16810.1	0	0	0
AT2G16835.1	0	0	0
AT2G16850.1	18.560697	19.634308	18.574986
AT2G16860.1	64.886091	67.108495	66.256747
AT2G16860.2	0.326483	0.406177	0
AT2G16870.1	0.520495	1.211136	1.27995
AT2G16870.2	0.812152	0	0.141459
AT2G16870.3	0	0.231316	0
AT2G16880.1	8.721725	9.260708	8.97704
AT2G16890.1	0.605022	1.056951	0.593078
AT2G16890.2	19.364314	18.361218	19.261181
AT2G16890.3	0.714301	0.798657	0.552889
AT2G16890.4	0	0	0
AT2G16900.1	4.299017	6.556641	5.057802
AT2G16900.2	22.64515	20.165166	22.342255
AT2G16900.3	1.100131	0.727442	1.143093
AT2G16900.4	0.32714	0.173741	0.660002
AT2G16900.5	2.54018	3.773304	2.730822
AT2G16900.6	0.111214	0.491232	0.485567
AT2G16900.7	0.230988	0	0
AT2G16910.1	1.985942	2.422036	2.596553
AT2G16920.1	6.445822	6.041389	5.355267
AT2G16920.2	6.013019	6.328625	7.010791
AT2G16930.1	9.928708	10.421403	7.105798
AT2G16930.2	15.272172	15.275517	18.63162
AT2G16930.3	0.49521	0.630384	0.294268
AT2G16930.4	1.294371	0.690647	1.061607
AT2G16940.1	52.437112	50.188992	51.964386
AT2G16940.2	0.756523	0.587177	0.361578
AT2G16940.3	0	0	0.302631
AT2G16940.4	13.26551	14.569381	14.671766
AT2G16940.5	0	0	0
AT2G16950.1	0	0	0
AT2G16950.2	24.410926	24.731316	25.09207
AT2G16953.1	0	0	0
AT2G16960.1	0	0	0
AT2G16960.2	0	0	0
AT2G16970.1	0	0	0
AT2G16970.2	0	0	0
AT2G16970.3	0	0	0
AT2G16970.4	0	0	0
AT2G16970.5	0	0	0
AT2G16970.6	0	0	0
AT2G16970.7	0	0	0
AT2G16970.8	0	0	0
AT2G16980.1	0	0	0
AT2G16980.2	0.028014	0	0.065105
AT2G16980.3	0	0.195567	0
AT2G16980.4	0	0	0
AT2G16980.5	0	0	0
AT2G16980.6	0	0	0
AT2G16990.1	0.667799	1.511177	0.856433
AT2G16990.2	1.389502	0.900827	1.422028
AT2G16990.3	0.322857	0.609649	0.876962
AT2G16990.4	0	0	0
AT2G16990.5	0.185299	0.313836	0.303593
AT2G16990.6	0	0	0
AT2G16990.7	0.274756	0	0
AT2G16990.8	0	0	0
AT2G17000.1	0	0.016396	0
AT2G17000.2	0	0	0
AT2G17010.1	0	0	0
AT2G17010.2	0	0.028717	0
AT2G17020.1	7.63846	7.808661	6.479737
AT2G17020.2	3.255737	0.994435	4.288029
AT2G17020.3	0.129564	0.362389	0.133097
AT2G17030.1	6.166518	6.448631	5.828199
AT2G17033.1	13.285496	15.802329	15.727161
AT2G17033.2	9.578925	7.339805	8.589339
AT2G17033.3	2.031804	2.508136	2.914567
AT2G17033.4	1.728655	3.011465	1.332471
AT2G17036.1	2.258066	1.765792	2.659125
AT2G17036.2	0	0	0
AT2G17040.1	22.02134	22.208581	23.069215
AT2G17043.1	0	0	0
AT2G17050.1	0	0	0
AT2G17050.2	0	0	0
AT2G17050.3	0.020058	0.040453	0.023324
AT2G17055.1	0	0	0
AT2G17060.1	0.033584	0.045172	0.013017
AT2G17060.2	0	0	0
AT2G17070.1	0	0	0
AT2G17080.1	0	0.049782	0
AT2G17090.1	0	0	0
AT2G17110.1	5.747286	5.568299	5.079191
AT2G17120.1	30.494463	31.633932	29.237696
AT2G17130.1	15.58922	18.376935	19.793878
AT2G17130.2	5.967434	3.442747	4.571034
AT2G17140.1	0.35129	1.127849	0.769041
AT2G17140.2	1.691329	0.689762	1.155825
AT2G17150.1	1.788263	3.896075	1.269679
AT2G17150.2	1.513749	0.725484	0.661206
AT2G17150.3	0	0	0
AT2G17150.4	0.792082	0.381318	0.725466
AT2G17150.5	0.844747	0.444523	0.609911
AT2G17150.6	0.843465	0	1.552237
AT2G17160.1	0	0	0
AT2G17170.1	0	0	0
AT2G17180.1	0	0	0
AT2G17190.1	35.967378	37.398161	35.150158
AT2G17200.1	35.500522	35.679928	36.91883
AT2G17210.1	0.910895	0.806095	0.860327
AT2G17220.1	14.675615	14.98731	15.242722
AT2G17220.2	10.496675	11.792282	11.585506
AT2G17230.1	46.074829	42.352489	42.920454
AT2G17240.1	150.177899	141.349533	142.467533
AT2G17250.1	25.194508	25.482796	25.044257
AT2G17260.1	2.80477	3.314607	2.60328
AT2G17265.1	42.469033	40.619524	40.331754
AT2G17270.1	3.946341	3.921439	3.77191
AT2G17280.1	12.452472	11.593378	10.008138
AT2G17280.2	3.619097	4.135096	7.567109
AT2G17290.1	7.15465	7.6849	8.25183
AT2G17290.2	0.127999	0.051039	0
AT2G17300.1	19.177709	18.096718	16.252552
AT2G17305.1	0	0	0
AT2G17310.1	0	0	0
AT2G17320.1	14.691927	17.054886	15.944405
AT2G17320.2	1.65347	0.853836	1.211394
AT2G17340.1	68.700771	67.77887	69.543627
AT2G17350.1	47.069778	48.315082	45.284475
AT2G17360.1	441.315167	456.567862	459.177739
AT2G17360.2	0	0	0
AT2G17370.1	5.853191	4.764678	5.49895
AT2G17380.1	52.540206	53.27287	54.5189
AT2G17390.1	150.861651	154.733837	153.520875
AT2G17410.1	22.828171	23.564015	23.292806
AT2G17410.2	0	0	0
AT2G17410.3	0.082465	0.349828	0
AT2G17420.1	82.467425	81.907108	83.289078
AT2G17420.2	0.079478	0.080314	0.039289
AT2G17430.1	0.724363	0.905076	0.841858
AT2G17440.1	7.087098	6.274113	6.691255
AT2G17442.1	1.826195	3.427992	2.112718
AT2G17442.2	3.416474	3.138052	0.62716
AT2G17442.3	0	0.176773	2.47227
AT2G17442.4	0.883355	0.535604	2.529186
AT2G17442.5	4.437443	0	1.528908
AT2G17442.6	0	0	1.65297
AT2G17442.7	0.043889	0.259018	0.113219
AT2G17442.8	0	1.690122	0
AT2G17450.1	4.872076	5.743396	5.301217
AT2G17470.1	1.354745	1.277494	1.137455
AT2G17470.2	0	0	0.235193
AT2G17480.1	18.020038	18.873054	18.062767
AT2G17500.1	3.743505	3.391409	1.711282
AT2G17500.2	3.554378	3.094518	2.400179
AT2G17500.3	4.092013	5.281445	5.85175
AT2G17500.4	0	0.656545	0.944545
AT2G17510.1	17.514317	17.361182	17.70235
AT2G17510.2	0	0	0
AT2G17520.1	9.695764	10.683722	11.428469
AT2G17525.1	5.860077	5.722258	5.158937
AT2G17530.1	5.808599	3.491489	4.370429
AT2G17530.2	1.648262	1.7469	1.881819
AT2G17530.3	4.828186	8.142214	7.623526
AT2G17540.1	13.233193	11.872074	10.797317
AT2G17540.2	0.635672	2.333035	2.563555
AT2G17540.3	0	0	0.945745
AT2G17540.4	1.51142	2.138345	0.931639
AT2G17550.1	6.657061	7.150361	8.909746
AT2G17550.2	1.763839	1.117761	0.493779
AT2G17560.1	93.8131	81.840831	90.233361
AT2G17560.2	6.417074	7.728633	5.412338
AT2G17560.3	0	0	0.440298
AT2G17570.1	2.418108	2.538539	2.646527
AT2G17580.1	6.614362	6.787235	7.654671
AT2G17590.1	0	0	0
AT2G17600.1	0	0	0
AT2G17620.1	2.385863	2.363539	2.374505
AT2G17630.1	21.578924	21.309995	20.726833
AT2G17640.1	15.503251	16.203152	16.980259
AT2G17650.1	4.792178	4.207171	4.389628
AT2G17660.1	3.510805	5.206729	4.066295
AT2G17670.1	8.196752	8.947691	8.181816
AT2G17670.2	0.375301	0.551582	0
AT2G17680.1	0	0	0
AT2G17690.1	0.187911	0.43552	0.249563
AT2G17695.1	13.352729	15.20476	14.133128
AT2G17695.2	101.436182	98.671275	105.137067
AT2G17695.3	1.85348	2.38411	1.658744
AT2G17700.1	15.362084	14.794794	13.884232
AT2G17705.1	8.56907	8.059475	7.777592
AT2G17710.1	8.841999	9.158493	10.143191
AT2G17720.1	14.278064	14.531584	13.721609
AT2G17723.1	0	0	0
AT2G17730.1	7.530781	8.145513	8.26883
AT2G17730.2	0	0	0
AT2G17740.1	0.582046	0.41102	0.779886
AT2G17750.1	0	0	0
AT2G17760.1	7.799083	8.54259	7.235696
AT2G17770.1	0	0	0
AT2G17770.2	1.115012	0.685649	1.635123
AT2G17770.3	2.96273	2.303003	2.60999
AT2G17780.1	2.629809	3.649999	2.327562
AT2G17780.10	0.662533	0.291276	0.948695
AT2G17780.2	3.747913	3.099447	3.351133
AT2G17780.3	0.691669	0	0
AT2G17780.4	0.315284	0	0
AT2G17780.5	0	0.379559	0
AT2G17780.6	0.536383	0	0
AT2G17780.7	0	0	1.502515
AT2G17780.8	0.345876	0	0.284463
AT2G17780.9	0	1.191276	0.464167
AT2G17785.1	0	0	0
AT2G17787.1	5.128794	4.974147	5.639626
AT2G17790.1	20.185904	20.561925	19.982491
AT2G17800.1	23.533917	21.896594	20.75745
AT2G17800.2	4.192831	4.043499	5.301362
AT2G17820.1	13.147714	14.623291	14.534225
AT2G17830.1	3.243188	2.918066	3.44087
AT2G17840.1	15.052845	15.379478	15.535561
AT2G17840.2	1.15432	0.684356	0.715093
AT2G17845.1	0	0	0
AT2G17850.1	0.121696	0	0
AT2G17850.2	0	0	0
AT2G17850.3	0	0	0
AT2G17860.1	0	0	0
AT2G17870.1	37.330382	35.856112	38.30387
AT2G17880.1	4.990385	4.748678	3.892403
AT2G17890.1	0	0	0.043596
AT2G17900.1	3.454958	3.986122	3.70866
AT2G17905.1	0	0	0
AT2G17920.1	0	0.028206	0
AT2G17930.1	8.95384	9.266651	9.277927
AT2G17940.1	0.681452	1.080399	0.790788
AT2G17950.1	0.51252	0.633089	0.340204
AT2G17960.1	0	0	0
AT2G17970.1	0.882006	2.758299	1.458135
AT2G17970.10	0	0	0
AT2G17970.2	0	0.098187	0
AT2G17970.3	0	0	0
AT2G17970.4	0	1.580791	0
AT2G17970.5	0.542451	0.623474	0.272039
AT2G17970.6	1.120801	0.503542	0.397729
AT2G17970.7	0.583707	0	0
AT2G17970.8	10.421216	10.083943	10.424801
AT2G17970.9	4.530293	2.825203	4.278047
AT2G17972.1	114.363457	119.85306	118.391418
AT2G17975.1	9.001744	6.297954	4.303984
AT2G17975.2	0	3.674929	5.673517
AT2G17980.1	29.784691	31.259486	30.467977
AT2G17990.1	33.662781	35.079523	36.126981
AT2G17990.2	6.651549	6.657228	7.700594
AT2G17990.3	0	0.636055	0
AT2G18000.1	0	0	0
AT2G18000.2	1.755801	1.509475	1.676834
AT2G18010.1	0.459586	0.117692	0.666783
AT2G18020.1	489.750995	488.117504	493.107936
AT2G18025.1	0	0	0
AT2G18030.1	13.376605	13.759578	14.331077
AT2G18030.2	0.304547	0.140351	0.574505
AT2G18040.1	84.78404	88.134349	88.482289
AT2G18050.1	0.106537	0.461092	0.881656
AT2G18050.2	1.156958	0.487696	0
AT2G18060.1	0.539805	0.887591	0.607253
AT2G18060.2	0.04945	0.209189	0.151849
AT2G18060.3	0.646633	0.795619	0.967196
AT2G18070.1	0	0	0
AT2G18080.1	0	0	0
AT2G18090.1	10.036902	10.399159	10.360062
AT2G18090.2	1.296953	1.781943	2.023869
AT2G18100.1	0.05405	0	0
AT2G18100.2	0	0.206185	0.035041
AT2G18100.3	0	0	0
AT2G18100.4	0.863667	0.626222	0.709438
AT2G18110.1	96.801953	91.189638	95.123398
AT2G18120.1	3.221744	3.889496	5.345924
AT2G18120.2	4.812798	4.132343	2.340104
AT2G18130.1	0.204278	0.276839	0.11866
AT2G18140.1	0	0	0
AT2G18150.1	4.168347	4.657286	4.39936
AT2G18160.1	93.251211	92.207372	86.002748
AT2G18170.1	4.677616	5.043891	4.895586
AT2G18180.1	0	0	0
AT2G18180.2	0	0	0.079526
AT2G18180.3	0	0	0
AT2G18180.4	0.219505	0.161507	0.07812
AT2G18180.5	0	0	0.27414
AT2G18190.1	0.093488	0.071016	0
AT2G18193.1	13.028868	14.219847	14.901412
AT2G18196.1	1.043253	1.082271	0.913903
AT2G18196.2	0.031495	0.065026	0.030965
AT2G18200.1	0	0	0
AT2G18210.1	1.721317	1.345262	1.528203
AT2G18220.1	22.006645	21.46874	22.334146
AT2G18230.1	117.118999	110.180409	112.359622
AT2G18240.1	9.903704	10.785117	11.213683
AT2G18240.2	0.155006	0.175001	0
AT2G18245.1	7.679667	7.707253	7.978993
AT2G18250.1	18.159758	22.005906	17.876918
AT2G18260.1	1.840309	1.368413	1.253299
AT2G18260.2	0	1.164195	1.133305
AT2G18270.1	0	0	0
AT2G18280.1	36.982759	33.746375	37.810802
AT2G18280.2	5.451686	7.97383	3.785318
AT2G18290.1	32.298503	34.00702	33.888321
AT2G18300.1	6.864695	7.908446	10.706018
AT2G18300.2	18.549458	22.766489	12.37324
AT2G18300.3	13.823282	8.568257	18.009757
AT2G18320.1	0	0	0
AT2G18328.1	167.417854	162.096774	165.335458
AT2G18330.1	14.348513	14.765311	15.017092
AT2G18340.1	0	0	0
AT2G18340.2	0	0.034605	0
AT2G18340.3	0.063479	0	0
AT2G18350.1	3.896759	3.265863	3.320043
AT2G18360.1	0.558267	0.674005	0.851213
AT2G18360.2	0	0	0
AT2G18370.1	0.717498	0.734405	0.57659
AT2G18380.1	4.989767	4.915218	5.530866
AT2G18390.1	18.531746	20.146557	21.314893
AT2G18400.1	29.542675	29.480718	28.638742
AT2G18410.1	7.784503	6.62713	8.11549
AT2G18410.2	0.143698	0.314119	0.071706
AT2G18420.1	0.321865	0.335258	0
AT2G18420.2	0	0	0.180064
AT2G18450.1	0.303152	0.327171	0.352379
AT2G18460.1	0.245599	0.150526	0.114061
AT2G18465.1	8.372024	8.735305	8.006674
AT2G18470.1	3.534672	3.995287	3.477821
AT2G18470.2	1.410566	0.607656	0.613419
AT2G18470.3	0	0	0
AT2G18470.4	0	0.078702	0.107722
AT2G18480.1	0.331665	0.167814	0.216852
AT2G18490.1	0	0	0
AT2G18490.2	0	0	0
AT2G18500.1	0.823766	1.186253	1.076622
AT2G18510.1	31.458521	29.797414	32.294219
AT2G18520.1	5.624503	5.451896	5.763179
AT2G18530.1	0	0	0
AT2G18540.1	0.120815	0.069783	0.040129
AT2G18540.2	0	0	0
AT2G18550.1	0.403431	1.188816	0.624645
AT2G18560.1	10.54668	10.977145	10.570836
AT2G18570.1	14.846536	14.723985	15.794847
AT2G18590.1	0	0	0
AT2G18600.1	3.004976	3.410687	2.904541
AT2G18600.2	0	0	0.148198
AT2G18620.1	0.395086	0.501772	0.306007
AT2G18630.1	18.823211	19.974735	20.56853
AT2G18630.2	0.497878	0.188349	0.823518
AT2G18640.1	0	0	0
AT2G18650.1	0.923955	1.290582	1.189874
AT2G18660.1	0.701007	0.729486	0.488908
AT2G18670.1	3.533304	3.27392	3.324467
AT2G18680.1	0.243288	0.490904	0.138519
AT2G18685.1	0	0	0
AT2G18690.1	1.097969	1.263928	1.251173
AT2G18690.2	0	0	0
AT2G18700.1	5.885647	5.67632	6.618025
AT2G18710.1	65.951768	66.327793	64.231819
AT2G18720.1	0	0	0.349321
AT2G18720.2	0.266122	0.472521	0
AT2G18720.3	0.369308	0	0
AT2G18721.1	0	0	0
AT2G18730.1	30.688638	28.426088	31.971396
AT2G18740.1	84.701528	88.514019	89.707392
AT2G18740.2	4.81939	5.582134	4.104133
AT2G18750.1	27.065618	27.212336	30.866147
AT2G18750.2	3.758943	4.82936	3.520284
AT2G18750.3	6.410318	6.485362	3.848538
AT2G18760.1	1.940239	0.175729	0.551867
AT2G18760.2	0.053894	0.309827	0.077773
AT2G18760.3	0.077067	0	0
AT2G18760.4	1.142089	1.860109	1.888997
AT2G18760.5	0.264357	2.257166	1.722792
AT2G18760.6	0.856277	0.283752	0
AT2G18760.7	0	0	0.357007
AT2G18770.1	17.78112	19.836247	17.284422
AT2G18770.2	0.291717	0	0
AT2G18780.1	2.388461	2.490567	3.330036
AT2G18790.1	24.696073	25.512233	25.484707
AT2G18790.2	2.902511	3.036284	3.832006
AT2G18800.1	0	0.039233	0
AT2G18810.1	0	0	0
AT2G18830.1	0	0	0
AT2G18840.1	14.087547	14.315758	14.977325
AT2G18850.1	4.73457	5.096273	4.780235
AT2G18850.2	0	0	0
AT2G18860.1	11.686057	13.538415	9.175733
AT2G18860.2	6.076621	6.415566	6.79416
AT2G18860.3	0.741022	0.709697	1.718902
AT2G18870.1	0	0	0
AT2G18876.1	14.765712	15.660799	17.105259
AT2G18876.2	0.262806	0.905188	0.740144
AT2G18880.1	0	0.040484	0
AT2G18890.1	7.725928	9.350493	8.661147
AT2G18890.2	4.284249	3.404818	4.204434
AT2G18890.3	0.63301	0.418091	0.708381
AT2G18900.1	18.679176	18.860608	19.083538
AT2G18910.1	34.892574	33.461655	36.236473
AT2G18915.1	0	0	0
AT2G18915.2	8.220555	8.166881	8.356661
AT2G18920.1	0	0	0
AT2G18938.1	0.394223	0.067489	0.304935
AT2G18940.1	24.773658	25.066237	25.715585
AT2G18950.1	19.076532	18.949284	17.971224
AT2G18950.2	0	0.145368	0.228257
AT2G18960.1	293.157829	305.087273	309.226088
AT2G18960.2	4.10306	3.04045	2.593979
AT2G18960.3	2.478804	2.933127	1.88573
AT2G18969.1	4.695459	4.126036	3.867645
AT2G18970.1	0	0.12405	0
AT2G18980.1	0.038309	0.116976	0.266985
AT2G18990.1	34.201535	33.311128	37.054132
AT2G19000.1	0	0	0
AT2G19010.1	0	0	0
AT2G19010.2	0	0	0
AT2G19020.1	0	0	0
AT2G19030.1	0	0	0
AT2G19040.1	0	0	0
AT2G19045.1	0	0	0
AT2G19050.1	0	0	0
AT2G19050.2	0	0	0
AT2G19060.1	0	0	0
AT2G19070.1	2.590077	2.481991	2.508037
AT2G19080.1	17.393524	19.937612	15.995893
AT2G19080.2	9.964113	7.423834	11.062373
AT2G19090.1	4.834733	4.841103	4.568391
AT2G19110.1	11.94215	11.15534	12.433601
AT2G19110.2	0	0.326754	0
AT2G19110.3	0.92036	1.693482	1.402395
AT2G19120.1	1.681606	1.874119	1.612416
AT2G19130.1	5.804361	6.356069	5.877698
AT2G19146.1	0	0	0
AT2G19150.1	0	0.040916	0.046661
AT2G19150.2	0	0	0
AT2G19160.1	8.226775	8.516004	8.741893
AT2G19160.2	0	0	0.299766
AT2G19170.1	3.371093	2.175188	3.47762
AT2G19170.2	6.505955	7.653948	7.604517
AT2G19180.1	18.455934	15.068213	15.579474
AT2G19180.2	0.1508	0.151366	0
AT2G19190.1	0.28971	0.092414	0.354549
AT2G19210.1	0	0	0
AT2G19220.1	0	0	0
AT2G19230.1	0	0	0
AT2G19230.2	0	0	0
AT2G19240.1	0	0	0
AT2G19240.2	0.227167	0.244758	0.493003
AT2G19260.1	4.391511	4.54459	4.338056
AT2G19260.2	0.085774	0.206986	0.082762
AT2G19270.1	35.832596	34.603564	33.41625
AT2G19280.1	1.618569	1.131912	1.428714
AT2G19280.2	3.458609	3.935853	3.377393
AT2G19280.3	0.422379	0	0
AT2G19280.4	0	1.158835	1.335868
AT2G19290.1	0	0	0
AT2G19300.1	0	0	0
AT2G19310.1	96.451243	92.043233	97.927919
AT2G19320.1	0	0	0
AT2G19330.1	0	0	0.043318
AT2G19340.1	3.262832	1.950534	2.563129
AT2G19340.2	5.399244	7.473161	5.922817
AT2G19350.1	5.974259	7.025941	5.280029
AT2G19360.1	0	0	0
AT2G19365.1	0	0	0
AT2G19380.1	2.10853	1.856261	1.457997
AT2G19385.1	19.637203	21.531638	22.68442
AT2G19390.1	4.410178	4.723259	3.995951
AT2G19390.2	1.076339	1.239658	1.861979
AT2G19400.1	5.794561	5.470164	6.01928
AT2G19410.1	0	0	0
AT2G19410.2	0	0	0
AT2G19410.3	0	0	0
AT2G19420.1	0	0	0
AT2G19430.1	9.878565	10.520872	11.177593
AT2G19440.1	0	0.448556	0
AT2G19440.2	0.38989	0.082188	0.679597
AT2G19450.1	1.522548	1.576738	1.40741
AT2G19460.1	15.889763	18.966463	16.198573
AT2G19460.2	1.23571	0.892456	0.653122
AT2G19470.1	18.944466	19.202914	22.199922
AT2G19480.1	219.273617	230.108469	234.541821
AT2G19480.2	13.329016	11.900785	13.750881
AT2G19480.3	0.356524	0.097272	0.454482
AT2G19490.1	7.811016	7.289158	6.45904
AT2G19500.1	0.02607	0.026428	0
AT2G19510.1	0	0	0
AT2G19520.1	39.838584	40.220996	37.587713
AT2G19530.1	3.420739	3.22803	3.531324
AT2G19540.1	61.964639	63.855727	63.80119
AT2G19550.1	0	0	0
AT2G19560.1	9.524264	9.763508	10.430177
AT2G19560.2	0	0	0
AT2G19570.1	18.820819	20.994635	20.830471
AT2G19580.1	7.875695	8.521821	9.547714
AT2G19590.1	1.48946	1.543292	1.788966
AT2G19590.2	0	0	0.051854
AT2G19600.1	9.662278	8.26993	9.197756
AT2G19610.1	0	0	0
AT2G19610.2	0.0233	0.047198	0.081242
AT2G19620.1	12.46731	13.495865	13.206362
AT2G19620.2	0	0.250659	0.54285
AT2G19620.3	2.80188	2.367873	2.724104
AT2G19630.1	0	0	0
AT2G19630.2	0.315198	0.162594	0.091377
AT2G19640.1	0	0	0
AT2G19640.2	10.75203	10.997191	10.437016
AT2G19650.1	16.757866	18.912066	16.708536
AT2G19660.1	0.275745	0.33872	0.366319
AT2G19660.2	0	0	0
AT2G19670.1	22.135168	23.456928	23.016834
AT2G19680.1	26.184641	27.614769	23.712776
AT2G19680.2	38.306448	36.923694	45.680461
AT2G19690.1	9.108868	9.154029	8.606955
AT2G19690.2	0	0	0
AT2G19690.3	0	0	0
AT2G19700.1	0	0	0
AT2G19710.1	5.466268	5.652696	6.039487
AT2G19720.1	23.630505	22.11612	23.967579
AT2G19730.1	343.92767	318.772587	315.929119
AT2G19730.2	251.500701	240.990834	234.128734
AT2G19730.3	2.507737	5.639934	5.587752
AT2G19740.1	179.154105	176.099011	176.574343
AT2G19750.1	242.16168	232.054613	238.263715
AT2G19760.1	137.540058	148.423857	138.646028
AT2G19770.1	0.101254	0.103482	0.117554
AT2G19780.1	7.858094	9.07413	8.640442
AT2G19790.1	54.927708	55.841473	56.304172
AT2G19800.1	0.96983	1.229288	1.189627
AT2G19802.1	0	0	0
AT2G19810.1	2.729105	3.932794	2.851589
AT2G19820.1	0	0	0
AT2G19830.1	22.416006	27.311772	30.936651
AT2G19830.2	61.395692	57.975133	55.969255
AT2G19850.1	0	0	0.115403
AT2G19850.2	0	0	0
AT2G19860.1	18.082628	18.295022	18.228207
AT2G19860.2	0.061226	0	0.065956
AT2G19870.1	32.323999	33.524941	34.446612
AT2G19880.1	4.996732	2.98036	0
AT2G19880.2	13.110642	15.072888	18.469938
AT2G19890.1	0.042172	0	0
AT2G19890.2	0	0	0
AT2G19893.1	0	0	0
AT2G19900.1	0	0	0
AT2G19900.2	0.122126	0.074242	0.141934
AT2G19910.1	1.42715	0.887679	1.212738
AT2G19910.2	3.610921	3.68604	3.374874
AT2G19920.1	0	0	0
AT2G19920.2	0.153046	0.154816	0.14077
AT2G19920.3	1.251935	1.226233	0.546508
AT2G19920.4	0.802056	1.162913	1.751611
AT2G19930.1	0	0	0
AT2G19930.2	2.044305	2.018405	2.167197
AT2G19930.3	2.118084	2.3973	1.713052
AT2G19940.1	38.395332	37.29648	38.457334
AT2G19940.2	9.500525	9.876453	8.446925
AT2G19940.3	1.098302	0.331185	0.70465
AT2G19950.1	15.608676	13.716431	14.883171
AT2G19950.2	3.945689	6.598895	5.683692
AT2G19960.1	0	0	0.099844
AT2G19960.2	0	0	0
AT2G19960.3	0	0	0
AT2G19960.4	0	0.195956	0
AT2G19970.1	3.186406	2.064166	2.527649
AT2G19980.1	0.25322	0.436227	0.195708
AT2G19990.1	0.85612	0.878036	0.922549
AT2G20000.1	12.824969	12.351796	13.844959
AT2G20000.2	0.668715	0.624695	0.751073
AT2G20010.1	1.206399	0	1.629959
AT2G20010.2	4.581821	6.29997	3.59496
AT2G20020.1	43.89394	43.677342	44.968629
AT2G20030.1	0.088005	0	0.034086
AT2G20050.1	13.884272	14.698832	12.81436
AT2G20050.2	5.215962	4.677207	4.854059
AT2G20060.1	39.792173	43.365405	43.387466
AT2G20070.1	0	0	0
AT2G20080.1	0	0	0
AT2G20080.2	0	0	0
AT2G20080.3	0	0	0
AT2G20100.1	8.130654	8.94308	8.73788
AT2G20100.2	0.726388	1.096887	0.869466
AT2G20100.3	0.489186	0.140556	0.168141
AT2G20100.4	0	0	0
AT2G20110.1	2.705677	2.686802	3.587844
AT2G20110.2	0.394264	0.346695	0
AT2G20110.3	0	0	0
AT2G20120.1	0.370192	0	0
AT2G20120.2	31.017602	28.980536	26.902844
AT2G20130.1	12.664503	13.201116	11.524217
AT2G20140.1	50.919057	51.787537	55.845859
AT2G20142.1	1.109922	1.840598	2.040608
AT2G20150.1	0	0	0
AT2G20160.1	0	0	0
AT2G20170.1	0	0	0
AT2G20170.2	0	0	0
AT2G20170.3	0	0	0
AT2G20180.1	4.042874	2.05443	1.933283
AT2G20180.2	10.668467	11.595098	11.928323
AT2G20180.3	0	0	0
AT2G20180.4	0	0	0
AT2G20180.5	0	0	0
AT2G20180.6	1.127699	0	0.769101
AT2G20180.7	0.278365	0.58125	0.623176
AT2G20180.8	0	1.104714	0
AT2G20190.1	29.21893	28.434222	28.974339
AT2G20208.1	0	0	0
AT2G20210.1	1.817005	2.338434	1.860971
AT2G20210.2	0.293114	0	0.415294
AT2G20230.1	52.138016	52.833213	50.67301
AT2G20240.1	6.300459	7.160026	6.472194
AT2G20250.1	1.4364	1.890467	1.734501
AT2G20250.2	0	0	0
