	SRR14214600	SRR14214601
AT1G35550.1	0	0
AT1G35560.1	8.071262	7.835237
AT1G35580.1	41.557097	44.690892
AT1G35580.2	48.722296	46.591552
AT1G35580.3	1.281729	2.129065
AT1G35610.1	0.034465	0.163367
AT1G35614.1	0	0
AT1G35617.1	0	0
AT1G35620.1	33.25361	37.471492
AT1G35625.1	0	0.195974
AT1G35630.1	0	0
AT1G35660.1	2.413469	2.984692
AT1G35670.1	21.305677	22.24382
AT1G35680.1	592.668394	594.661061
AT1G35710.1	1.310851	1.328639
AT1G35720.1	322.43205	340.724928
AT1G35730.1	0.080075	0
AT1G35730.2	0	0.124105
AT1G35750.1	0	0
AT1G35780.1	14.770275	19.355703
AT1G35780.2	0.692033	0
AT1G35780.3	0.201378	0.89341
AT1G35780.4	3.178233	0.575325
AT1G35820.1	0	0
AT1G35830.1	1.093374	0.863714
AT1G35850.1	0	0
AT1G35850.2	0	0
AT1G35860.1	0	0
AT1G35880.1	0	0.117907
AT1G35890.1	0	0
AT1G35895.1	0	0
AT1G35910.1	0.399115	0.630336
AT1G36000.1	0	0
AT1G36005.1	0	0
AT1G36020.1	0	0
AT1G36030.1	0	0
AT1G36050.1	0	0
AT1G36050.2	37.932672	35.764609
AT1G36060.1	8.434115	8.201862
AT1G36070.1	2.268915	3.44453
AT1G36070.2	3.10015	1.615243
AT1G36070.3	4.087653	3.116724
AT1G36070.4	0	1.367104
AT1G36070.5	2.93702	1.96184
AT1G36078.1	0	0
AT1G36085.1	0	0
AT1G36095.1	0	0
AT1G36100.1	0	0
AT1G36150.1	0	0
AT1G36160.1	0.639081	0
AT1G36160.2	27.518472	28.791844
AT1G36180.1	1.670241	1.753832
AT1G36180.2	0	0
AT1G36180.3	0	0
AT1G36230.1	0	0
AT1G36240.1	0	0.580955
AT1G36272.1	0	0
AT1G36280.1	12.166445	14.007615
AT1G36280.2	0	0
AT1G36310.1	30.829204	30.742733
AT1G36310.2	2.137476	2.289792
AT1G36320.1	78.920773	80.142824
AT1G36325.1	0	0
AT1G36340.1	0	0
AT1G36340.2	0	0
AT1G36370.1	45.936485	46.602925
AT1G36380.1	34.692316	31.872774
AT1G36390.1	55.194663	52.639873
AT1G36390.2	0.390857	0.898483
AT1G36510.1	0	0
AT1G36580.1	0	0
AT1G36622.1	3.474792	4.042139
AT1G36623.1	0	0
AT1G36627.1	0	0
AT1G36640.1	1.169069	1.650598
AT1G36675.1	0	0.197195
AT1G36730.1	65.1376	68.473918
AT1G36745.1	0	0
AT1G36756.1	0	0
AT1G36920.1	0.267528	0
AT1G36920.2	0	0
AT1G36920.3	0	0
AT1G36922.1	0	0.159868
AT1G36922.2	0	0
AT1G36925.1	0	0
AT1G36940.1	2.956995	2.3433
AT1G36940.2	0	0
AT1G36942.1	0	0
AT1G36950.1	0	0
AT1G36960.1	0	0
AT1G36970.1	0	0
AT1G36980.1	0	0
AT1G36980.2	143.486515	134.91803
AT1G36990.1	9.698821	9.282601
AT1G37000.1	0	0
AT1G37010.1	0	0
AT1G37020.1	0	0
AT1G37113.1	0	0
AT1G37130.1	610.473313	616.866393
AT1G37140.1	0	0
AT1G37140.2	0	0
AT1G37150.1	0	0
AT1G37150.2	0	0
AT1G37150.3	0	0
AT1G37150.4	0	0
AT1G37150.5	0	0.076051
AT1G37150.6	0.221993	0
AT1G37150.7	0.17157	0.504282
AT1G37150.8	0	0
AT1G37150.9	0	0
AT1G38065.1	0	0
AT1G38065.2	0	3.942986
AT1G38131.1	8.660689	5.279189
AT1G38790.1	0	0
AT1G39060.1	0	0
AT1G39070.1	0	0
AT1G40083.1	0	0
AT1G40086.1	0	0
AT1G40087.1	0	0
AT1G40090.1	0	0
AT1G40104.1	0	0
AT1G40129.1	0	0
AT1G40390.1	0	0
AT1G41820.1	0	0
AT1G41830.1	29.574827	28.423593
AT1G41880.1	460.999279	479.993391
AT1G41880.2	0.37895	0.514733
AT1G41920.1	0	0
AT1G42080.1	0	0
AT1G42190.1	0	0
AT1G42430.1	17.472556	15.309952
AT1G42430.2	4.828355	8.634971
AT1G42440.1	22.593592	23.161926
AT1G42470.1	6.808735	6.78118
AT1G42480.1	34.323345	33.420071
AT1G42480.2	1.528898	1.398637
AT1G42480.3	0	0
AT1G42525.1	0	0
AT1G42525.2	0	0
AT1G42540.1	5.846053	6.408245
AT1G42540.2	0	0.095653
AT1G42540.3	0.443517	0.433934
AT1G42540.4	1.000659	0.149948
AT1G42550.1	46.223654	45.789836
AT1G42560.1	0.119697	0
AT1G42560.2	0	0.050001
AT1G42615.1	0	0
AT1G42680.1	0	0
AT1G42700.1	0	0
AT1G42710.1	0	0
AT1G42960.1	270.03349	276.501242
AT1G42970.1	1099.321447	1109.969977
AT1G42980.1	0	0
AT1G42990.1	55.569246	55.306525
AT1G43000.1	0	0.525121
AT1G43000.2	0.155098	0
AT1G43005.1	0	0
AT1G43010.1	0	0
AT1G43020.1	0.86405	0.599557
AT1G43020.2	0	0.080847
AT1G43020.3	0.098585	0.325394
AT1G43020.4	0.105997	0
AT1G43020.5	0.077797	0
AT1G43040.1	0	0
AT1G43040.2	0.23792	0.337039
AT1G43080.1	0	0
AT1G43090.1	0	0
AT1G43100.1	0	0
AT1G43130.1	26.487132	24.506598
AT1G43130.2	0	0.932465
AT1G43130.3	0	0
AT1G43140.1	0.331918	0.200282
AT1G43145.1	0	0
AT1G43160.1	8.679939	8.835691
AT1G43170.1	1.200255	0
AT1G43170.2	406.809763	407.295093
AT1G43170.3	10.090003	0
AT1G43170.4	0	0
AT1G43170.5	0	0
AT1G43170.6	0	0
AT1G43170.7	0.71554	1.016758
AT1G43170.8	242.4281	274.385435
AT1G43170.9	1.011964	0.874709
AT1G43171.1	0	0
AT1G43190.1	41.887861	46.855903
AT1G43190.2	0	0
AT1G43190.3	2.247101	0.355652
AT1G43245.1	2.512039	2.032052
AT1G43245.2	0	0.6645
AT1G43260.1	0	0
AT1G43310.1	0	0.576055
AT1G43320.1	0	0
AT1G43330.1	0	0
AT1G43415.1	0	0
AT1G43560.1	142.634292	149.158351
AT1G43580.1	22.403079	22.146517
AT1G43600.1	0.140029	0
AT1G43605.1	3.007118	2.471042
AT1G43605.2	0.187431	0.329345
AT1G43610.1	0	0
AT1G43620.1	3.711806	3.086637
AT1G43620.2	1.538841	3.215346
AT1G43620.3	2.726433	1.385567
AT1G43620.4	1.272245	0.70893
AT1G43620.5	0	0
AT1G43620.6	0.752479	2.88137
AT1G43620.7	2.288961	2.714274
AT1G43620.8	3.315571	1.502031
AT1G43630.1	0	0
AT1G43640.1	0.07667	0
AT1G43640.2	0	0
AT1G43650.1	3.45223	3.052653
AT1G43650.2	0.215505	0.861062
AT1G43665.1	0	0
AT1G43666.1	0	0
AT1G43667.1	0	0
AT1G43670.1	221.658749	221.494257
AT1G43680.1	0	0
AT1G43690.1	29.008856	30.022567
AT1G43700.1	47.431268	46.438035
AT1G43710.1	74.533421	72.112933
AT1G43720.1	0	0
AT1G43722.1	0	0
AT1G43730.1	0	0
AT1G43760.1	0	0
AT1G43770.1	0.658983	0.130963
AT1G43770.2	0.27783	0
AT1G43770.3	1.458245	1.532308
AT1G43780.1	0	0
AT1G43790.1	23.23131	24.010318
AT1G43800.1	4.527795	4.51123
AT1G43810.1	0	0
AT1G43815.1	0	0
AT1G43815.2	0	0
AT1G43825.1	0	0
AT1G43850.1	2.882718	2.736884
AT1G43850.2	12.810323	12.862269
AT1G43860.1	17.125583	17.805748
AT1G43860.2	0.817601	0.430679
AT1G43890.1	22.788396	25.943545
AT1G43890.2	87.334188	86.932051
AT1G43890.3	2.898856	1.720013
AT1G43900.1	29.920281	30.531416
AT1G43910.1	5.488773	5.905918
AT1G43950.1	0	0
AT1G43970.1	0	0
AT1G43980.1	0.951326	0.90204
AT1G44000.1	57.506866	54.150216
AT1G44010.1	0	0
AT1G44020.1	0.052448	0.049741
AT1G44030.1	0.053593	0.279541
AT1G44030.2	0	0
AT1G44050.1	0.810369	0.669377
AT1G44080.1	0	0
AT1G44085.1	0	0
AT1G44090.1	0	0
AT1G44100.1	14.045754	15.867463
AT1G44110.1	10.920993	10.456894
AT1G44120.1	0.927939	1.237532
AT1G44120.2	0.2967	0.168305
AT1G44120.3	0	0
AT1G44130.1	0.426579	0.202031
AT1G44160.1	4.783951	4.396583
AT1G44170.1	19.949056	22.593795
AT1G44170.2	13.883365	11.583464
AT1G44170.3	0	0
AT1G44180.1	0.356794	0
AT1G44180.2	0	0
AT1G44180.3	0	0.326159
AT1G44191.1	0	0
AT1G44224.1	0	0
AT1G44318.1	0.054327	0
AT1G44350.1	4.183533	4.154868
AT1G44414.1	2.131459	1.206522
AT1G44446.1	17.220783	19.771878
AT1G44446.2	0.757327	1.709532
AT1G44446.3	0.180957	0.170511
AT1G44446.4	2.399451	0
AT1G44478.1	0	0
AT1G44542.1	0	0.100276
AT1G44575.1	902.559406	913.622388
AT1G44575.2	1.774691	2.003354
AT1G44575.3	0	0
AT1G44608.1	3.262836	3.011624
AT1G44740.1	0	0
AT1G44750.1	4.484713	4.040579
AT1G44750.2	0	0
AT1G44750.3	0.585488	0.54927
AT1G44750.4	0	0
AT1G44750.5	0	0.405486
AT1G44750.6	11.027389	9.545601
AT1G44750.7	0	0
AT1G44750.8	0	0
AT1G44760.1	35.147301	36.82918
AT1G44760.2	0	0
AT1G44770.1	31.404536	31.767259
AT1G44770.2	9.311355	10.509654
AT1G44780.1	5.76958	6.208941
AT1G44780.2	2.519268	3.021814
AT1G44790.1	41.845029	39.746779
AT1G44800.1	20.987124	20.709346
AT1G44810.1	22.760748	21.803714
AT1G44820.1	15.225838	15.694503
AT1G44830.1	1.12397	0.797014
AT1G44835.1	25.671026	23.824107
AT1G44835.2	0	0
AT1G44890.1	5.7634	5.399138
AT1G44895.1	0	0
AT1G44900.1	8.266473	9.065238
AT1G44900.2	0	0
AT1G44910.1	14.901747	14.791949
AT1G44910.2	0.099413	0.086002
AT1G44920.1	126.766547	122.463389
AT1G44940.1	0	0
AT1G44940.2	0	0
AT1G44941.1	0	0
AT1G44960.1	11.855195	12.895045
AT1G44970.1	2.793916	2.603132
AT1G44980.1	0	0
AT1G44990.1	0	0
AT1G45000.1	88.929785	92.696653
AT1G45000.2	0	0
AT1G45010.1	10.231139	7.185177
AT1G45010.2	0.103885	0.364566
AT1G45010.3	0.22502	0.21394
AT1G45010.4	0.683834	0.715781
AT1G45015.1	1.803005	1.064527
AT1G45015.2	0	0
AT1G45050.1	25.351628	25.216357
AT1G45050.2	0	0
AT1G45063.1	0	0
AT1G45063.2	0	0
AT1G45100.1	0	0
AT1G45110.1	6.038966	6.477594
AT1G45130.1	8.248051	9.267809
AT1G45130.2	9.291809	8.16559
AT1G45145.1	76.403989	83.949682
AT1G45150.1	10.559775	9.383916
AT1G45160.1	0.988083	0.721688
AT1G45160.2	11.033407	12.676205
AT1G45163.1	4.463202	1.512506
AT1G45165.1	42.460532	39.064897
AT1G45170.1	17.162808	19.236411
AT1G45170.2	0.32308	0
AT1G45180.1	6.188034	6.253546
AT1G45180.2	0	0
AT1G45180.3	0.114641	0.112889
AT1G45180.4	0	0
AT1G45190.1	0	0
AT1G45191.1	0	0
AT1G45191.2	0	1.105003
AT1G45191.3	0.437802	0.454143
AT1G45191.4	1.900798	1.093902
AT1G45191.5	0	0
AT1G45191.6	0	0
AT1G45201.1	36.728539	38.198953
AT1G45201.2	1.237278	1.49141
AT1G45201.3	0	0
AT1G45207.2	0.116637	0.899408
AT1G45207.3	8.996402	7.919552
AT1G45215.1	0	0
AT1G45221.1	0	0
AT1G45223.1	0	0
AT1G45229.1	0.658842	2.918237
AT1G45229.2	1.281423	0.844941
AT1G45230.1	73.924082	71.364754
AT1G45230.2	0	0
AT1G45231.2	8.012995	7.565914
AT1G45233.2	11.744569	9.748842
AT1G45243.1	0.107243	0
AT1G45248.1	0.810173	0.390637
AT1G45248.2	2.958755	2.651205
AT1G45248.3	0	0
AT1G45248.4	1.511846	3.94442
AT1G45248.5	0.681409	0.225101
AT1G45249.1	16.609938	15.949628
AT1G45249.10	0	0
AT1G45249.2	1.31371	1.098842
AT1G45249.3	0	0
AT1G45249.4	0	0.456419
AT1G45249.5	0.920149	1.353662
AT1G45249.6	0.344358	0.597924
AT1G45249.7	0	0
AT1G45249.8	0	0
AT1G45249.9	1.061781	0
AT1G45332.1	9.040178	6.287628
AT1G45332.2	5.584753	7.90637
AT1G45403.1	0	0
AT1G45474.1	94.163084	97.650229
AT1G45474.2	118.938189	127.467786
AT1G45545.1	0.461994	0.436768
AT1G45545.2	0	0
AT1G45616.1	0.019218	0.072928
AT1G45688.1	57.358987	58.487284
AT1G45688.2	0.142087	1.202395
AT1G45976.1	22.171658	22.153625
AT1G46264.1	7.47647	7.16699
AT1G46336.1	0	0
AT1G46408.1	0	0
AT1G46480.1	2.567936	2.99529
AT1G46480.2	0.167961	0.092006
AT1G46696.1	0	0
AT1G46768.1	7.265379	7.332272
AT1G46768.2	0	0.838502
AT1G46768.3	2.961742	3.161525
AT1G46840.1	0	0
AT1G46912.1	0	0
AT1G46912.2	0	0
AT1G46984.1	0	0
AT1G47056.1	9.422827	8.997791
AT1G47128.1	372.426892	378.379104
AT1G47130.1	2.109184	0
AT1G47200.1	49.642098	55.396941
AT1G47210.1	1.468951	6.630195
AT1G47210.2	13.43726	9.536154
AT1G47220.1	0	0
AT1G47230.1	8.942684	8.740853
AT1G47230.2	2.997126	5.2751
AT1G47240.1	9.810486	9.517056
AT1G47250.1	23.050926	22.835538
AT1G47260.1	57.129615	57.046113
AT1G47265.1	0.678641	0.159868
AT1G47270.1	6.15888	6.027245
AT1G47270.2	8.111721	9.046158
AT1G47270.3	10.11052	7.582086
AT1G47271.1	1.943681	0.966838
AT1G47278.1	21.469745	24.57577
AT1G47278.2	8.086694	4.942728
AT1G47278.3	0.903192	4.804551
AT1G47280.1	0	0
AT1G47290.1	1.105834	0.982115
AT1G47290.2	15.152768	16.848759
AT1G47300.1	0	0.081812
AT1G47310.1	15.209142	13.3126
AT1G47317.1	0	0
AT1G47330.1	12.187931	12.024762
AT1G47330.2	0.158585	0.146982
AT1G47340.1	3.448562	3.249753
AT1G47340.2	0.655701	1.766571
AT1G47340.3	0	0
AT1G47350.1	0	0
AT1G47370.1	0	0
AT1G47380.1	14.796019	13.801688
AT1G47389.1	0	0
AT1G47390.1	0	0
AT1G47395.1	66.565448	56.994367
AT1G47400.1	67.587418	69.462146
AT1G47410.1	0.850264	1.735729
AT1G47410.2	9.890635	11.001017
AT1G47420.1	176.475896	172.400416
AT1G47450.1	0	0
AT1G47470.1	0	0
AT1G47480.1	9.059578	8.578913
AT1G47485.1	0.448365	0.704775
AT1G47490.1	47.654635	48.723522
AT1G47490.2	7.074064	8.421284
AT1G47495.1	0	0
AT1G47497.1	0	0
AT1G47497.2	0.074833	0
AT1G47500.1	28.637251	28.605026
AT1G47500.2	4.883479	3.139658
AT1G47510.1	0	0.85113
AT1G47510.2	0	0
AT1G47510.3	0.094621	0
AT1G47510.4	0.704572	0
AT1G47530.1	91.203577	89.104047
AT1G47530.2	0.095723	0.089249
AT1G47540.1	0	0
AT1G47540.2	0	0
AT1G47550.1	21.317746	22.050061
AT1G47550.2	2.088688	1.82621
AT1G47560.1	1.295765	1.071392
AT1G47570.1	6.857677	7.702893
AT1G47570.2	1.002052	0
AT1G47570.3	0.730906	1.257643
AT1G47578.1	2.094611	1.710231
AT1G47580.1	33.307723	32.097777
AT1G47600.1	11.790508	11.337973
AT1G47600.2	0	0
AT1G47603.1	0.100164	0.759128
AT1G47610.1	0.107239	0.40631
AT1G47620.1	0.145599	0.172525
AT1G47640.1	40.498916	43.949833
AT1G47655.1	3.236835	4.286979
AT1G47657.1	0	0
AT1G47660.1	0	0
AT1G47670.1	12.013976	11.140012
AT1G47680.1	0	0
AT1G47690.1	0	0.326333
AT1G47695.1	0	0
AT1G47700.1	0	0
AT1G47710.1	5.927079	1.142915
AT1G47710.2	24.621072	30.795822
AT1G47720.1	7.669743	7.913707
AT1G47730.1	0	0
AT1G47740.1	46.239412	47.231343
AT1G47740.2	0.131132	0.127843
AT1G47740.3	0.403407	0.213853
AT1G47750.1	14.112225	13.721178
AT1G47760.1	3.971872	4.741205
AT1G47765.1	0	0
AT1G47770.1	0	0
AT1G47780.1	0	0
AT1G47786.1	0	0
AT1G47790.1	0	0
AT1G47800.1	0	0
AT1G47810.1	0	0
AT1G47813.1	0	0
AT1G47820.1	6.358006	2.998592
AT1G47820.2	12.397112	14.186266
AT1G47830.1	46.235936	49.622619
AT1G47840.1	5.65193	5.775124
AT1G47840.2	0	0
AT1G47845.1	0	0
AT1G47870.1	8.655987	8.025382
AT1G47870.2	1.936298	1.903441
AT1G47885.1	0	0
AT1G47890.1	0.36083	0.209184
AT1G47900.1	6.414572	5.942769
AT1G47900.2	0	0
AT1G47900.3	4.988696	5.437474
AT1G47915.1	0	0
AT1G47920.1	0	0.057688
AT1G47940.1	0	0
AT1G47960.1	0	0
AT1G47960.2	14.586868	19.238492
AT1G47970.1	123.745357	120.444272
AT1G47980.1	0.923618	0.699629
AT1G47990.1	0.827595	0.503809
AT1G48000.1	1.57054	1.0165
AT1G48010.1	0	0
AT1G48020.1	0	0.108134
AT1G48030.1	0.496859	1.220089
AT1G48030.2	41.22658	54.093453
AT1G48030.3	0	0
AT1G48030.4	28.453176	23.514655
AT1G48030.5	117.647778	116.579573
AT1G48040.1	3.892766	5.047742
AT1G48050.1	10.113132	10.181427
AT1G48050.2	1.35405	0.544063
AT1G48050.3	0	0
AT1G48060.1	0.07652	0
AT1G48070.1	1.153715	0.621352
AT1G48070.2	0	0
AT1G48090.1	0	0
AT1G48090.2	0	0
AT1G48090.3	0	0
AT1G48090.4	6.76678	6.501103
AT1G48090.5	0	0
AT1G48090.6	0	0
AT1G48095.1	0	0
AT1G48100.1	1.67973	1.527447
AT1G48110.1	16.725968	18.292729
AT1G48110.2	0	0.166726
AT1G48120.1	3.873851	3.803247
AT1G48130.1	0.645048	0.881818
AT1G48140.1	28.670866	26.632334
AT1G48140.2	0	0
AT1G48145.1	0	0
AT1G48150.1	0	0
AT1G48160.1	0	0.952451
AT1G48160.2	53.258499	46.527405
AT1G48170.1	17.521891	16.268227
AT1G48175.1	9.49833	7.666353
AT1G48175.2	0.713838	0
AT1G48175.3	0	0
AT1G48175.4	0.79842	1.060408
AT1G48175.5	1.091107	2.161018
AT1G48175.6	0.873581	0.222915
AT1G48180.1	0	0
AT1G48180.2	0	0
AT1G48180.3	0	0
AT1G48180.4	0	0.110089
AT1G48190.1	0	0
AT1G48195.1	0.211226	0.198679
AT1G48200.1	17.701027	16.087037
AT1G48210.1	22.207378	19.904636
AT1G48210.2	0	0
AT1G48210.3	0.106854	0.039994
AT1G48210.4	0	0
AT1G48210.5	0	0.275185
AT1G48210.6	0.904589	0
AT1G48210.7	34.026171	37.768365
AT1G48220.1	0	0.059765
AT1G48230.1	28.154481	26.722085
AT1G48230.2	3.576963	3.425862
AT1G48240.1	18.503826	14.76707
AT1G48240.2	0.249113	0
AT1G48260.1	1.03222	1.058076
AT1G48260.2	0	0
AT1G48260.3	0	0
AT1G48260.4	0	0.09194
AT1G48260.5	0	0
AT1G48270.1	6.074539	5.272964
AT1G48270.2	0.963117	1.1103
AT1G48280.1	4.704477	5.455098
AT1G48285.1	0	0
AT1G48300.1	295.559034	300.163162
AT1G48310.1	2.96019	3.967451
AT1G48310.2	0.546206	0.362256
AT1G48310.3	0.432414	0
AT1G48310.4	0	0
AT1G48320.1	23.445629	28.90315
AT1G48325.1	3.273905	2.30452
AT1G48330.1	11.98665	13.111671
AT1G48350.1	819.771891	823.976826
AT1G48355.1	11.463684	1.770321
AT1G48360.1	0	0
AT1G48360.2	3.053784	3.233183
AT1G48360.3	1.100384	0.377771
AT1G48360.4	0.298141	0.185611
AT1G48360.5	0.573353	0.836509
AT1G48360.6	0.29958	0
AT1G48370.1	4.949872	4.171181
AT1G48370.2	0	0.634146
AT1G48380.1	7.929025	8.911573
AT1G48380.2	0.228114	0
AT1G48390.1	0	0.769058
AT1G48390.2	0.060026	0.205745
AT1G48390.3	0.722875	0
AT1G48400.1	0.073589	0.139514
AT1G48400.2	0	0
AT1G48405.1	0.450757	0.170499
AT1G48410.1	54.571559	50.942287
AT1G48410.2	13.839555	13.181303
AT1G48410.3	0	4.787261
AT1G48420.1	0.374886	0.740278
AT1G48420.2	0.252285	0
AT1G48420.3	52.575701	54.11589
AT1G48430.1	12.722113	15.748961
AT1G48430.2	4.116238	2.50703
AT1G48440.1	114.616813	105.255463
AT1G48450.1	108.102216	111.245478
AT1G48450.2	0	0
AT1G48450.3	0.086025	0
AT1G48460.1	9.649992	9.384385
AT1G48460.2	8.079805	9.939062
AT1G48470.1	0.491718	0.620979
AT1G48480.1	22.53822	22.631292
AT1G48490.1	3.925238	4.953806
AT1G48490.2	0.308963	0.744367
AT1G48490.3	8.130793	6.165409
AT1G48490.4	1.651419	0.895714
AT1G48500.1	1.454314	1.489255
AT1G48500.2	1.487474	0.782276
AT1G48500.3	0	0
AT1G48510.1	0	0
AT1G48510.2	0	0.397129
AT1G48510.3	0.403057	0.563686
AT1G48510.4	0.411666	0
AT1G48520.1	44.442463	47.586724
AT1G48520.2	1.215717	1.094078
AT1G48520.3	0	0
AT1G48530.1	0	0
AT1G48540.1	9.274157	9.362361
AT1G48540.2	0.145719	0
AT1G48540.3	2.211062	1.981564
AT1G48550.1	10.287778	8.515284
AT1G48550.2	5.250998	5.215056
AT1G48560.1	0.77343	0.382383
AT1G48560.2	0	0
AT1G48570.1	21.889397	21.456592
AT1G48580.1	0	0
AT1G48580.2	1.298257	1.371347
AT1G48580.3	0.468538	0.266886
AT1G48590.1	0	0
AT1G48590.2	0	0
AT1G48590.3	0	0
AT1G48590.4	0	0
AT1G48600.1	84.799739	86.909183
AT1G48600.2	3.82185	2.947929
AT1G48605.1	2.889218	2.15284
AT1G48610.1	19.089143	19.759481
AT1G48610.2	0.893445	0.324028
AT1G48620.1	45.755687	48.238078
AT1G48630.1	98.609496	100.914018
AT1G48635.1	16.500766	15.156886
AT1G48635.2	0	0
AT1G48640.1	0.388949	0.450497
AT1G48650.1	23.894778	24.742443
AT1G48650.2	0	0
AT1G48660.1	0	0
AT1G48660.2	0.101514	0.320802
AT1G48670.1	0	0
AT1G48670.2	0.471517	0.734403
AT1G48690.1	3.240551	2.933755
AT1G48700.1	0.199479	0.296884
AT1G48700.2	0	0
AT1G48700.3	0	0
AT1G48700.4	0	0
AT1G48700.5	0.31703	0
AT1G48700.6	0	0
AT1G48720.1	0.121464	0.114698
AT1G48725.1	0	0
AT1G48730.1	0	0
AT1G48740.1	0	0
AT1G48740.2	0.485858	0.06192
AT1G48740.3	0	0
AT1G48740.4	0.147159	0.707362
AT1G48745.1	2.902992	3.517126
AT1G48750.1	124.60117	131.20627
AT1G48760.1	0	0
AT1G48760.2	8.06885	7.869831
AT1G48760.3	0	0
AT1G48770.1	0	0
AT1G48770.2	6.212313	6.893431
AT1G48770.3	0	0
AT1G48780.1	0.500824	0.21714
AT1G48780.2	3.877842	2.798521
AT1G48790.1	24.812373	28.272985
AT1G48800.1	0	0
AT1G48820.1	0.327392	0.172417
AT1G48830.1	168.330202	176.305641
AT1G48830.2	26.285912	6.217743
AT1G48840.1	7.429416	8.309012
AT1G48850.1	65.925362	63.484856
AT1G48850.2	0	0
AT1G48850.3	0.257387	0
AT1G48860.1	44.912266	45.821725
AT1G48860.2	0.950065	0.111524
AT1G48870.1	0	0
AT1G48870.2	0.873002	1.20498
AT1G48870.3	0.447739	0
AT1G48880.1	2.471736	2.536875
AT1G48900.1	45.962789	45.883137
AT1G48900.2	0	0
AT1G48910.1	0	0
AT1G48912.1	0	0
AT1G48920.1	318.818871	321.681659
AT1G48930.1	4.053322	3.647135
AT1G48940.1	0	0
AT1G48950.1	8.143575	9.761738
AT1G48953.1	0	0
AT1G48960.1	11.826549	12.384959
AT1G48970.1	8.629925	9.870649
AT1G48970.2	3.127541	1.840505
AT1G48980.1	0	0
AT1G48980.2	0	0
AT1G48980.3	0	0
AT1G48980.4	0.038695	0
AT1G48990.1	0	0
AT1G49000.1	2.630663	2.094763
AT1G49005.1	0.117746	0.222412
AT1G49010.1	21.474135	21.979895
AT1G49015.1	0	0
AT1G49030.1	2.210579	1.394636
AT1G49032.1	0	0
AT1G49032.2	40.607344	41.084916
AT1G49040.1	14.532698	15.924168
AT1G49040.2	0	0
AT1G49040.3	0	0
AT1G49040.4	1.011838	0.759294
AT1G49050.1	9.932901	11.012498
AT1G49050.2	0	0
AT1G49050.3	0.479292	0.130905
AT1G49100.1	0.023722	0.112503
AT1G49110.1	0.091005	0
AT1G49120.1	0	0
AT1G49130.1	2.77514	3.881988
AT1G49130.2	8.784633	7.155155
AT1G49140.1	249.211925	245.104543
AT1G49140.2	0.561549	0.441877
AT1G49150.1	0	0
AT1G49160.1	1.015642	0
AT1G49160.2	1.99675	4.034441
AT1G49160.3	0.629366	0
AT1G49160.4	0	0.321084
AT1G49160.5	0	0
AT1G49160.6	0	0
AT1G49160.7	6.056024	5.444288
AT1G49170.1	14.667198	13.870851
AT1G49180.1	5.742491	5.582762
AT1G49180.2	2.323263	2.774449
AT1G49190.1	0	0
AT1G49190.2	0	0
AT1G49200.1	6.876639	9.915563
AT1G49205.1	0	0
AT1G49210.1	1.762451	3.683666
AT1G49220.1	0.11225	0.424163
AT1G49225.1	0	0
AT1G49230.1	5.690609	5.683035
AT1G49240.1	212.235781	218.671405
AT1G49245.1	16.240557	15.037424
AT1G49250.1	0.032249	0
AT1G49260.1	0	0
AT1G49270.1	0	0
AT1G49290.1	0	0
AT1G49300.1	63.233608	63.609832
AT1G49300.2	2.930602	3.382345
AT1G49310.1	24.423509	25.295495
AT1G49320.1	5.039632	4.498325
AT1G49330.1	0	0.118882
AT1G49340.1	0	0
AT1G49340.2	6.559104	6.75286
AT1G49340.3	3.077986	2.897102
AT1G49340.4	1.898822	1.473325
AT1G49350.1	9.36085	11.02108
AT1G49360.1	7.222738	7.117486
AT1G49360.2	1.757912	1.478632
AT1G49360.3	0	0
AT1G49360.4	0.269111	0
AT1G49360.5	0	0
AT1G49380.1	29.880773	30.615454
AT1G49390.1	1.325038	1.645933
AT1G49390.2	0.156087	0.112635
AT1G49400.1	33.337963	30.350101
AT1G49405.1	0.934354	0.368353
AT1G49410.1	114.285549	106.820069
AT1G49420.1	0	0
AT1G49430.1	22.012418	22.223045
AT1G49430.2	0	0
AT1G49435.1	0	0
AT1G49450.1	0.682762	0.676805
AT1G49470.1	10.896635	10.367931
AT1G49475.1	1.648463	1.489009
AT1G49480.1	10.057726	10.911307
AT1G49480.2	1.24892	0.472831
AT1G49480.3	31.505273	35.244529
AT1G49490.1	2.420681	1.593232
AT1G49490.2	0	0.247883
AT1G49500.1	201.406154	214.728128
AT1G49500.2	25.939472	24.592666
AT1G49510.1	32.093267	36.844746
AT1G49510.2	0	0.317863
AT1G49510.3	0.664051	0.407589
AT1G49520.1	4.775861	6.223204
AT1G49530.1	1.375056	1.953357
AT1G49540.1	2.641112	2.599307
AT1G49540.2	6.492054	6.666727
AT1G49560.1	7.983885	5.626528
AT1G49560.2	0	0.112181
AT1G49570.1	2.068721	1.916619
AT1G49580.1	15.960946	17.058584
AT1G49590.1	12.967256	11.519802
AT1G49590.2	2.30116	2.749402
AT1G49590.3	1.472501	1.394345
AT1G49600.1	78.139556	80.029315
AT1G49600.2	0	0
AT1G49600.3	0.752408	0.549687
AT1G49610.1	0.213425	0.201996
AT1G49620.1	5.516194	4.3769
AT1G49620.2	1.081807	0.957653
AT1G49620.3	0	1.083553
AT1G49630.1	7.200226	5.863305
