groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Col_0	fio1	log2fold_fio1_Col_0	abs_logFC	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.Cai_Col.0_1.bam	countData.Cai_Col.0_2.bam	countData.Cai_Col.0_3.bam	countData.Cai_fio1_1.bam	countData.Cai_fio1_2.bam	countData.Cai_fio1_3.bam	transcripts
AT1G02990	E005	18.3796771111245	0.022235629082522	20.6951329886121	5.3852709637678E-06	0.000843674133742113	4.66024748070544	8.57993362066597	1.76509952482546	1.76509952482546	1	681922	682092	171	-	5	5	15	37	25	30	AT1G02990.5
AT4G03490	E013	9.11765753435879	0.0273807580020737	12.5233018018906	0.000401908022002282	0.0276579733832409	3.317104364161	6.09382524754531	1.75685182085942	1.75685182085942	4	1552154	1552784	631	-	3	8	2	18	17	10	"c(""AT4G03490.2"", ""AT4G03490.5"", ""AT4G03490.3"", ""AT4G03490.1"", ""AT4G03490.4"")"
AT3G26890+AT3G26900	E010	46.9523648779344	0.00702165012658416	54.5518032743392	1.51403656065699E-13	8.33154240708486E-11	7.73469163366144	14.165004683997	1.75662011458732	1.75662011458732	3	9910793	9910872	80	-	32	24	28	77	69	59	AT3G26890.8
AT2G32320	E019	17.8191159909877	0.0320624297587326	17.0008723850251	3.73626476058271E-05	0.00432927342409256	8.34429985908253	4.55398761970034	-1.75107033219901	1.75107033219901	2	13731768	13731956	189	+	30	18	24	11	11	6	AT2G32320.1
AT4G30910	E005	19.7270540585796	0.0611020611908128	13.485163321301	0.000240457207792139	0.0188642795668508	9.04304717301085	4.94080454296474	-1.74852474296892	1.74852474296892	4	15043339	15043407	69	-	20	28	35	9	22	4	AT4G30910.2
AT1G18950	E013	84.0644559373584	0.00263877122825794	117.113269249335	2.71132388462729E-27	4.20474298996796E-24	10.0097209355688	18.2105368365891	1.74445866345954	1.74445866345954	1	6550670	6550681	12	+	17	44	54	144	149	130	AT1G18950.2
AT5G46410+AT5G46420	E002	102.733441122218	0.00333378767133899	138.619511642219	5.3346382835829E-32	1.03674305782086E-28	11.9329402882188	21.6313489818654	1.74124231272886	1.74124231272886	5	18825103	18825239	137	+	66	83	122	131	131	101	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT4G35100	E007	39.0542238571143	0.0202198441785387	27.6391425865845	1.46190324098712E-07	3.39555226306735E-05	6.62411355841729	12.0782606977488	1.74104507727391	1.74104507727391	4	16710107	16710289	183	+	10	18	17	84	82	41	"c(""AT4G35100.1"", ""AT4G35100.2"")"
AT2G21590	E005	20.9912801280434	0.00790796936327015	22.2050177593114	2.45032578853177E-06	0.000416927461458384	4.48058318710912	8.13617132827358	1.72486403147008	1.72486403147008	2	9238646	9238761	116	+	3	8	5	37	45	37	"c(""AT2G21590.2"", ""AT2G21590.4"", ""AT2G21590.5"")"
AT1G24160	E009	25.5511410196717	0.0186735079750371	25.7671925252229	3.85180486888304E-07	8.14555924958145E-05	5.69310098529803	10.3049331680938	1.71775356539151	1.71775356539151	1	8556140	8556144	5	-	10	17	15	33	36	48	AT1G24160.2
AT4G30993+AT4G08425	E014	49.0262799413285	0.0105849220814263	45.8712803974957	1.26283822681497E-11	5.71927884846321E-09	7.80951538229615	14.096807873962	1.71467974336081	1.71467974336081	4	15100551	15100656	106	+	17	28	29	99	82	57	"c(""AT4G30993.1"", ""AT4G30993.2"", ""AT4G30993.3"")"
AT1G19180	E005	29.1449646913825	0.0184928909069377	28.0970047344196	1.1538429926524E-07	2.72957649710204E-05	6.19527853200347	11.192880569786	1.71334199110328	1.71334199110328	1	6622475	6622672	198	+	8	21	23	56	51	28	AT1G19180.2
AT5G43930	E008	16.4187235751082	0.0113218775061896	20.2043380193259	6.9594935524767E-06	0.00104856824839229	4.2889152968512	7.74022228765983	1.70670826748304	1.70670826748304	5	17677970	17678037	68	+	2	5	11	33	28	27	AT5G43930.4
AT1G01060	E019	19.6875949957814	0.0268639742051362	19.0276505557894	1.28837910383574E-05	0.0017725949397312	9.34955215925402	5.18501563325017	-1.70573903760622	1.70573903760622	1	37399	37568	170	-	23	23	18	20	22	10	"c(""AT1G01060.6"", ""AT1G01060.2"", ""AT1G01060.5"")"
AT5G46410+AT5G46420	E003	230.046720664864	0.000972929350470991	348.099233668463	1.09916167768521E-77	1.1250286158334E-73	17.8233832686122	31.5802400166367	1.70228488800157	1.70228488800157	5	18825916	18826172	257	+	171	209	228	263	296	236	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT4G21750	E004	24.2832896736669	0.0120608867925848	29.3915010766847	5.91364198948291E-08	1.50567405413816E-05	5.54225495821083	9.97777673701262	1.7017685156846	1.7017685156846	4	11555951	11556189	239	+	11	16	12	29	42	41	"c(""AT4G21750.3"", ""AT4G21750.1"", ""AT4G21750.4"")"
AT5G09690+AT5G09680	E025	19.5294840113789	0.00815108843460998	28.463118789788	9.55004595649199E-08	2.31264756419592E-05	4.76699502801085	8.58559694023629	1.70158660557889	1.70158660557889	5	3001653	3001715	63	-	6	11	7	33	38	29	"c(""AT5G09690.14"", ""AT5G09690.5"", ""AT5G09690.6"", ""AT5G09690.10"")"
AT3G44190	E005	14.6787261557786	0.015671167605803	19.2999848318262	1.1170723712813E-05	0.00156757911036989	4.2816403303228	7.70766682140678	1.699411338418	1.699411338418	3	15903143	15903280	138	-	5	4	13	21	27	23	AT3G44190.2
AT4G31480	E003	9.05035930776286	0.0227240831166131	11.2447518179057	0.000798484691953238	0.0451035153626124	3.28754803875987	5.91880183860607	1.69844446002123	1.69844446002123	4	15263339	15263655	317	+	4	6	2	19	15	11	"c(""AT4G31480.5"", ""AT4G31480.3"", ""AT4G31480.4"")"
AT4G33490+AT4G33495+AT4G33480	E012	12.193070564428	0.0283308124505769	12.132715924092	0.000495449124891823	0.0321497481591892	3.72963458182781	6.70293543485207	1.69389663502354	1.69389663502354	4	16108647	16108758	112	-	3	6	5	16	30	18	AT4G33490.2
AT4G33110	E010	13.8446999947815	0.0295175556211306	13.6595075502577	0.000219128961059621	0.0175956429871776	7.15244483340126	3.98949571342342	-1.68716299256117	1.68716299256117	4	15974727	15974797	71	-	19	16	26	4	11	4	AT4G33110.2
AT4G25970+AT4G25980	E023	12.5045944890312	0.0330916194797483	11.5347741061287	0.000683063768300828	0.0403360764809023	3.78922918945381	6.78702314015152	1.68418080573937	1.68418080573937	4	13189436	13189527	92	+	7	4	4	23	15	24	AT4G25980.2
AT1G16705+AT1G16700	E012	10.0720884877025	0.0171459515845611	13.6797361995681	0.000216781057916174	0.0174710739222416	3.52860420440865	6.31687306347669	1.68233152884805	1.68233152884805	1	5712088	5712233	146	+	1	5	8	19	16	16	"c(""AT1G16705.3"", ""AT1G16705.1"", ""AT1G16705.2"")"
AT3G14415	E010	239.246494197195	0.00114629348255027	280.922133898337	4.72768296945229E-63	3.8202166647369E-59	17.0217922427959	30.0030999480558	1.68199877384361	1.68199877384361	3	4819755	4819772	18	+	98	122	119	419	395	352	AT3G14415.2
AT1G24260	E009	59.7464840038434	0.00728569758182601	11.8850794379606	0.000565854121154631	0.0352436443086696	10.2153358228137	5.71596722441774	-1.68082971657002	1.68082971657002	1	8594807	8594809	3	-	2	5	6	127	150	101	"c(""AT1G24260.2"", ""AT1G24260.3"")"
AT3G54010	E004	21.9972820503652	0.0224077537353086	20.3283306537149	6.52275987103036E-06	0.000993491391864375	5.27666164244926	9.42245957122893	1.67762900679259	1.67762900679259	3	20001314	20001383	70	+	9	13	12	46	25	33	AT3G54010.2
AT1G05550	E013	26.6510812153936	0.0458266096933377	21.351399650221	3.82341514844273E-06	0.000624477582702566	5.42762613023297	9.68762919398901	1.67658162017295	1.67658162017295	1	1643639	1643917	279	-	7	2	19	56	47	40	AT1G05550.3
AT5G44090	E014	24.4545253432058	0.0385461738868733	14.645233367803	0.000129762398670738	0.0117347162141823	5.40740424346578	9.64884462209096	1.67573632420041	1.67573632420041	5	17747340	17747759	420	-	6	16	10	30	35	56	AT5G44090.2
AT1G55490	E018	21.1835936863898	0.0077434571331124	25.6671510973406	4.05673906967279E-07	8.520261961243E-05	4.90961199040544	8.74809775531449	1.67074069635164	1.67074069635164	1	20718848	20718885	38	-	8	9	7	38	41	31	"c(""AT1G55490.3"", ""AT1G55490.5"", ""AT1G55490.4"")"
AT2G36680	E007	66.5238623287103	0.00681468549498707	66.7234952157218	3.12389517772877E-16	2.24117582540513E-13	9.19523917967993	16.3156390172332	1.6685035704172	1.6685035704172	2	15369367	15369448	82	-	15	44	43	105	123	95	"c(""AT2G36680.4"", ""AT2G36680.3"")"
AT5G46410+AT5G46420	E008	337.665809335597	0.000704981589155971	488.194991625866	3.52016354926013E-108	1.08090141943582E-103	21.7174195414425	37.6738036995238	1.66140588330804	1.66140588330804	5	18827427	18827764	338	+	225	336	351	376	411	369	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT4G22540+AT4G22530	E022	14.0537873403248	0.0114116529111727	17.1828430788991	3.39488639930033E-05	0.0039970621846977	7.10074421791705	3.99790660828498	-1.66009213123654	1.66009213123654	4	11864253	11864367	115	-	16	25	23	7	5	6	"c(""AT4G22540.6"", ""AT4G22540.4"", ""AT4G22540.3"", ""AT4G22540.2"")"
AT5G46410+AT5G46420	E007	399.928892430268	0.000971557612109298	483.994122667278	2.88827750883223E-107	7.39062076551687E-103	23.5382783746277	40.6489533085071	1.65971132221703	1.65971132221703	5	18826658	18827152	495	+	293	391	389	458	469	435	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT2G35390	E012	286.88943385092	0.00255554721170681	180.094659548826	4.62117406058272E-41	1.39115461474758E-37	16.9792388622889	29.671889540267	1.65579997113076	1.65579997113076	2	14897216	14897437	222	-	73	84	84	527	601	465	"c(""AT2G35390.4"", ""AT2G35390.1"")"
AT2G28550	E008	73.3421560600906	0.00270522557153594	104.556906885439	1.52742925409098E-24	1.95421844483823E-21	10.0804036620914	17.7780981413639	1.6535116672909	1.6535116672909	2	12226969	12227013	45	-	45	59	55	108	102	84	"c(""AT2G28550.6"", ""AT2G28550.3"", ""AT2G28550.2"", ""AT2G28550.4"")"
AT1G69523+AT1G69520	E004	61.6503070102461	0.00872606957836144	59.854449822934	1.02138162028566E-14	6.24751873157199E-12	15.4349929063127	8.74231685433176	-1.65262836022092	1.65262836022092	1	26128811	26129032	222	+	70	101	90	45	36	20	"c(""AT1G69520.2"", ""AT1G69520.1"")"
AT3G03773	E006	16.0081594641846	0.019950450885656	16.0615282773175	6.13171761751039E-05	0.00645238249360089	4.32771959801798	7.66294779285928	1.65165190540489	1.65165190540489	3	952867	953062	196	+	2	7	10	23	26	34	AT3G03773.3
AT1G22970+AT1G22980	E014	19.9337216955541	0.0365285353530724	14.7680226930368	0.000121579845216466	0.0111439723200502	4.76685846647112	8.43606499023235	1.65077776221426	1.65077776221426	1	8132775	8133433	659	-	6	4	12	36	45	25	"c(""AT1G22980.1"", ""AT1G22980.2"")"
AT5G09230	E019	34.9655973953307	0.00683752957294484	30.3886871595858	3.53584228755474E-08	9.40828191348838E-06	5.87980338775228	10.3867718034083	1.64743555176043	1.64743555176043	5	2873272	2873343	72	+	2	9	16	61	70	68	AT5G09230.3
AT3G27390	E008	12.1167704186157	0.0169027610530827	14.7218006873883	0.000124597238936285	0.0113460344566357	3.84384789903231	6.79423832424038	1.64592843159108	1.64592843159108	3	10136190	10136462	273	-	4	9	3	22	24	15	AT3G27390.2
AT2G28550	E007	66.2756321344828	0.00453868738823195	81.0297987762945	2.22339613972101E-19	2.04405993611597E-16	9.60247992876216	16.8877133986878	1.64376700184263	1.64376700184263	2	12226862	12226968	107	-	42	53	49	103	89	73	"c(""AT2G28550.2"", ""AT2G28550.4"")"
AT5G66930	E009	11.1158116998945	0.0212078622445655	13.68000720617	0.000216749775338766	0.0174710739222416	3.8330909550784	6.76815707923754	1.64289612962645	1.64289612962645	5	26727069	26727167	99	+	2	9	7	22	22	10	AT5G66930.1
AT4G03205	E006	9.92932276137992	0.0203762023277217	12.8103082153341	0.000344714777257093	0.024777181531967	6.35984179538178	3.60362204839311	-1.64119266539086	1.64119266539086	4	1413844	1414037	194	+	9	12	21	9	6	3	AT4G03205.2
AT2G42890	E017	25.6283328041172	0.0543260259766152	12.9586365998945	0.000318449006296508	0.023303849350192	5.92245062087127	10.4205205404599	1.63595808385907	1.63595808385907	2	17854533	17854553	21	+	17	8	25	27	46	35	AT2G42890.1
AT2G30480	E013	20.1621802321867	0.0238613731768692	19.9147967173249	8.09712062505519E-06	0.00119995263471498	9.20957813872656	5.24517372485712	-1.62868296819147	1.62868296819147	2	12988670	12988673	4	-	20	33	23	11	24	9	"c(""AT2G30480.8"", ""AT2G30480.13"", ""AT2G30480.2"", ""AT2G30480.7"", ""AT2G30480.6"")"
AT3G08840	E020	86.7668974984475	0.00875091360709768	54.3043070988824	1.71725011385155E-13	9.4160503564153E-11	9.80761957226059	17.1180453274888	1.62215690762493	1.62215690762493	3	2682194	2682386	193	-	17	28	43	143	185	141	AT3G08840.1
AT2G06025	E006	15.1083278590945	0.0118626541294367	17.506613619003	2.86309996629032E-05	0.00347487539782255	7.3033696824485	4.16942772156057	-1.62018329782098	1.62018329782098	2	2350116	2350118	3	+	17	24	29	7	9	3	"c(""AT2G06025.2"", ""AT2G06025.1"", ""AT2G06025.3"")"
AT4G38270	E013	12.6445512127431	0.0134491447938353	14.6410328877641	0.000130051917037345	0.0117521311493488	3.87432800387344	6.78382687804088	1.61868490239079	1.61868490239079	4	17941554	17941717	164	+	3	6	6	25	23	18	AT4G38270.1
AT1G01060	E016	123.744973013694	0.00171213934642007	106.136803297768	6.88166303116727E-25	9.10811832047509E-22	10.8722172884059	18.9164573988521	1.61632998860218	1.61632998860218	1	37204	37230	27	-	34	27	27	247	242	212	"c(""AT1G01060.8"", ""AT1G01060.7"")"
AT5G46410+AT5G46420	E011	81.6536680631385	0.0152258009599514	45.0974945083547	1.8746509230133E-11	8.27055046581125E-09	10.8495649295275	18.8647106134552	1.61433234369097	1.61433234369097	5	18828891	18829221	331	+	69	57	95	85	116	74	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT3G15980	E038	14.6980747150185	0.0150521897182412	17.1598782133497	3.43617790487091E-05	0.00402714804377734	7.580620452256	4.33918597923284	-1.61274618151709	1.61274618151709	3	5418446	5418493	48	-	15	27	20	12	8	5	"c(""AT3G15980.5"", ""AT3G15980.1"", ""AT3G15980.4"", ""AT3G15980.7"", ""AT3G15980.2"", ""AT3G15980.6"")"
AT5G58140	E007	20.2756158797792	0.0102767766644951	23.0294367279795	1.59539792727442E-06	0.000284815632295862	8.5931719053913	4.92295951790481	-1.61113377054604	1.61113377054604	5	23524546	23524549	4	+	26	27	35	10	7	12	"c(""AT5G58140.1"", ""AT5G58140.6"", ""AT5G58140.3"", ""AT5G58140.4"")"
AT2G20810+AT2G20815	E012	16.1510042182684	0.0103385223099645	20.6980754976531	5.37700168069509E-06	0.000843239088904103	7.72148313604865	4.42821321534257	-1.60737515246082	1.60737515246082	2	8961474	8961563	90	+	16	26	31	8	9	6	"c(""AT2G20815.4"", ""AT2G20815.1"", ""AT2G20815.3"", ""AT2G20815.2"")"
AT1G16705+AT1G16700	E016	46.9435387330691	0.00708821152500797	47.4014749625265	5.78391490216602E-12	2.76636901847211E-09	7.71997463343718	13.3941090987478	1.59904127551127	1.59904127551127	1	5713181	5713333	153	+	15	16	36	76	83	72	"c(""AT1G16705.3"", ""AT1G16705.1"", ""AT1G16705.2"")"
AT1G79270	E005	22.5846443150547	0.0117142495212104	20.3630405910308	6.40550679151253E-06	0.000978544734030765	5.02986023317314	8.73782833477301	1.59742749689931	1.59742749689931	1	29816511	29816515	5	+	10	6	7	41	50	29	AT1G79270.2
AT1G34020	E011	22.1406715668162	0.010576612358016	24.9533894478534	5.87331834639287E-07	0.000116653372020918	9.17168251530342	5.28565119900821	-1.59451823052306	1.59451823052306	1	12369236	12370014	779	+	17	38	45	10	14	10	AT1G34020.2
AT1G30410	E007	15.283150201552	0.0334172543652277	12.830743464234	0.000340970245802097	0.0245655381689329	4.60123269554347	7.98195136097212	1.59270446923056	1.59270446923056	1	10739690	10739822	133	+	4	13	11	20	35	15	AT1G30410.5
AT1G74810	E011	18.876158445085	0.0220442522668135	13.4192504934855	0.000249055189720272	0.0194000219572569	4.42721673818804	7.67668716035269	1.59118405302431	1.59118405302431	1	28109032	28109115	84	+	7	4	5	27	34	41	AT1G74810.2
AT3G26890+AT3G26900	E013	84.7269533984949	0.00748330808683423	60.3288427338072	8.02626447284791E-15	4.94673740031818E-12	10.8492561127442	18.7161681697913	1.59117854781643	1.59117854781643	3	9911368	9911414	47	-	41	70	56	103	139	118	"c(""AT3G26890.1"", ""AT3G26890.6"", ""AT3G26890.8"", ""AT3G26890.7"")"
AT1G33720	E003	11.5996751665758	0.0207570524212365	13.6260745636415	0.000223065776622893	0.0178557292413518	3.96180127340128	6.86786036240576	1.58982216798008	1.58982216798008	1	12221575	12221649	75	-	3	6	11	16	14	23	AT1G33720.2
AT1G16560	E006	14.8078720927732	0.0147560076637342	16.5129049266513	4.83200779567588E-05	0.00532561490933323	7.43454514068361	4.28970126854355	-1.58956232350585	1.58956232350585	1	5668710	5668739	30	+	17	27	19	6	8	9	"c(""AT1G16560.1"", ""AT1G16560.5"", ""AT1G16560.6"", ""AT1G16560.3"")"
AT2G19385+AT2G19380	E002	11.3007098780103	0.015414167617168	14.4503144855452	0.000143905826003537	0.0126106515218739	6.91782903518921	3.99183851047485	-1.5889802874697	1.5889802874697	2	8384030	8384104	75	+	9	18	15	6	11	9	AT2G19380.1
AT1G68820	E008	19.486599543754	0.0193881148474382	17.4416487778175	2.9626296762637E-05	0.00357307568104294	4.90988301780493	8.49804414338215	1.58657360253361	1.58657360253361	1	25866865	25866882	18	+	12	5	9	30	38	27	"c(""AT1G68820.4"", ""AT1G68820.2"")"
AT3G11040+AT3G11050	E020	21.9830988114803	0.0181020199842919	19.111458289738	1.23302394123229E-05	0.00171162898460573	5.09001168445377	8.79611182874942	1.5823402026663	1.5823402026663	3	3464407	3464467	61	+	4	13	8	25	49	41	AT3G11050.1
AT5G61190	E008	14.322557234123	0.0256558275554325	12.9764727371957	0.000315429646989922	0.0231049206595242	4.24848628144076	7.33361862116021	1.57789310872368	1.57789310872368	5	24615848	24616023	176	+	2	9	8	25	33	16	"c(""AT5G61190.7"", ""AT5G61190.3"")"
AT5G13890+AT5G13900	E002	15.9407537663601	0.012949226642603	18.9923519644831	1.31243454462917E-05	0.0017990899610439	7.66822958135546	4.4490859406697	-1.57376063429835	1.57376063429835	5	4478843	4479153	311	-	14	26	33	11	8	4	"c(""AT5G13890.1"", ""AT5G13890.3"")"
AT5G47240	E008	20.8611748236342	0.0214071232480942	20.5578232301669	5.78568590828947E-06	0.000900888800709618	5.55658866105836	9.56905430413406	1.57300717798111	1.57300717798111	5	19185153	19185239	87	+	15	17	35	23	21	17	AT5G47240.2
AT3G15390	E013	14.2493386043783	0.0379943077397715	11.1533232042442	0.000838812742356772	0.0467100376586514	4.40613447576354	7.57024137438606	1.56455773716095	1.56455773716095	3	5198839	5198864	26	-	5	12	7	20	35	12	AT3G15390.1
AT3G49060+AT3G49055	E021	22.3567907942407	0.0102178743610968	25.3327351552742	4.82451226094161E-07	9.90933993887774E-05	5.46676596635217	9.38719407839068	1.56447781057645	1.56447781057645	3	18191186	18191703	518	-	6	15	15	33	32	40	AT3G49060.3
AT1G19650	E015	47.5909766754971	0.00588981890559385	50.4700765635462	1.20995664454842E-12	6.13084632467059E-10	7.92265159241376	13.5783382789016	1.5638208126687	1.5638208126687	1	6798954	6799098	145	-	17	21	36	82	68	76	AT1G19650.2
AT1G09170	E023	10.4530901302088	0.0217723437112518	11.8282045017267	0.000583402235646306	0.0361168327575715	6.18408812058053	3.60050483462325	-1.56266231786621	1.56266231786621	1	2960310	2960402	93	-	15	11	18	7	5	4	"c(""AT1G09170.1"", ""AT1G09170.8"", ""AT1G09170.6"", ""AT1G09170.7"", ""AT1G09170.3"", ""AT1G09170.4"", ""AT1G09170.2"", ""AT1G09170.5"")"
AT4G15233+AT4G15230	E003	9.68027242423906	0.0207401255832363	11.0582818518113	0.000882919236440458	0.0485336879236318	3.59104558474678	6.16743721644727	1.5624627325282	1.5624627325282	4	8679901	8680154	254	+	3	2	10	17	18	12	"c(""AT4G15230.2"", ""AT4G15230.1"", ""AT4G15230.3"", ""AT4G15230.4"")"
AT4G12610	E013	13.0817545110071	0.0172240342976641	14.0395419331739	0.000179006540115882	0.0150591090980774	4.12039938532845	7.06982083836209	1.56031025461467	1.56031025461467	4	7457997	7458355	359	+	3	6	10	20	20	24	"c(""AT4G12610.1"", ""AT4G12610.2"")"
AT5G46410+AT5G46420	E009	244.46103248373	0.00169519311506616	247.431831346368	9.42616327622562E-56	5.56614941461123E-52	18.8188005105741	31.7619855430069	1.56012141044005	1.56012141044005	5	18827998	18828786	789	+	195	217	266	265	283	256	"c(""AT5G46410.3"", ""AT5G46410.1"", ""AT5G46410.2"")"
AT3G07770	E002	18.7937516292205	0.0318071140917752	15.5961712736706	7.84132049909705E-05	0.00788910836321344	9.03148152411842	5.27559497872886	-1.55537807659106	1.55537807659106	3	2478903	2479064	162	+	15	20	27	16	28	9	"c(""AT3G07770.1"", ""AT3G07770.2"")"
AT1G79190	E012	19.6039006445547	0.0177721062279325	15.8338535435973	6.91540988395118E-05	0.00712087779666683	4.73688384427592	8.10940492418251	1.5546379236251	1.5546379236251	1	29792211	29792228	18	+	3	12	5	30	45	31	AT1G79190.2
AT1G27960	E003	17.9537713881106	0.0184771558583144	15.014905991655	0.00010666533017529	0.0100715425226398	4.54135899937674	7.77226931862839	1.55347465339465	1.55347465339465	1	9743188	9743479	292	-	8	3	8	28	30	35	AT1G27960.2
AT4G39140	E001	12.4781168346619	0.0151460570725932	15.5024570516413	8.23980791828254E-05	0.00823605279748644	4.17612874857139	7.1215350772498	1.54259624630081	1.54259624630081	4	18229094	18229330	237	-	5	7	11	14	20	21	"c(""AT4G39140.3"", ""AT4G39140.4"")"
